Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:18.909,00:06:18.909,1,1,36,0:06:18  ,0:06:18  ,0:05:37  ,169.453125,179.0,93.50999755859375,133.0,144.0,--,77
2,00:06:12.568,00:06:12.568,1,0,9,0:06:12  ,0:06:12  ,0:05:59  ,171.296875,179.0,93.74000244140626,146.0,156.0,--,84
3,00:06:10.251,00:06:10.000,1,0,1,0:06:10  ,0:06:10  ,0:05:55  ,171.484375,176.0,94.60000000000001,148.0,152.0,--,84
4,00:01:18.271,00:01:18.000,0.22,0,1,0:06:01  ,0:06:00  ,0:06:00  ,171.609375,174.0,94.92999877929688,150.0,154.0,--,18
5,00:00:30.000,00:00:29.000,0.13,1,0,0:03:43  ,0:03:35  ,0:03:22  ,183.0625,207.0,134.5300048828125,163.0,171.0,--,8
6,00:02:30.000,00:02:30.000,0.34,11,0,0:07:21  ,0:07:21  ,0:03:36  ,169.984375,198.0,85.05000000000001,162.0,174.0,--,34
7,00:00:30.000,00:00:30.000,0.13,2,0,0:03:43  ,0:03:43  ,0:03:36  ,191.53125,202.0,121.85000000000001,156.0,170.0,--,8
8,00:02:30.000,00:02:30.000,0.38,3,0,0:06:34  ,0:06:34  ,0:03:42  ,165.140625,198.0,95.0,162.0,176.0,--,35
9,00:00:30.000,00:00:30.000,0.13,0,0,0:03:50  ,0:03:50  ,0:03:52  ,189.765625,200.0,117.55999755859375,154.0,169.0,--,8
10,00:02:30.000,00:02:30.000,0.37,2,0,0:06:43  ,0:06:43  ,0:03:54  ,172.515625,192.0,89.05999755859375,159.0,172.0,--,33
11,00:00:30.000,00:00:30.000,0.14,0,0,0:03:36  ,0:03:36  ,0:03:32  ,191.671875,198.0,127.75999755859375,159.0,170.0,--,8
12,00:02:30.000,00:02:30.000,0.36,0,0,0:06:55  ,0:06:55  ,0:03:32  ,156.875,198.0,88.27999877929688,158.0,173.0,--,34
13,00:04:37.428,00:04:37.428,1,0,6,0:04:37  ,0:04:37  ,0:04:23  ,183.71875,189.0,115.8699951171875,169.0,173.0,--,74
14,00:03:22.572,00:03:22.000,0.72,3,0,0:04:42  ,0:04:41  ,0:04:32  ,185.625,188.0,114.60999755859376,175.0,177.0,--,55
15,00:01:30.000,00:01:29.000,0.17,1,0,0:08:47  ,0:08:41  ,0:04:48  ,147.5,185.0,85.12000122070313,163.0,177.0,--,20
16,00:04:38.690,00:04:38.690,1,1,2,0:04:38  ,0:04:38  ,0:04:23  ,185.203125,190.0,114.05000000000001,173.0,178.0,--,76
17,00:03:21.310,00:03:21.000,0.74,0,3,0:04:33  ,0:04:32  ,0:04:30  ,185.859375,190.0,117.14000244140625,177.0,179.0,--,56
18,00:01:30.000,00:01:29.000,0.18,0,0,0:08:27  ,0:08:21  ,0:04:31  ,141.015625,188.0,78.45999755859376,163.0,178.0,--,20
19,00:04:43.954,00:04:43.954,1,6,0,0:04:43  ,0:04:43  ,0:04:28  ,185.359375,189.0,113.23000488281251,176.0,181.0,--,79
20,00:03:16.046,00:03:16.000,0.69,1,2,0:04:42  ,0:04:42  ,0:04:32  ,184.5625,189.0,115.6300048828125,179.0,180.0,--,55
21,00:01:30.000,00:01:29.000,0.16,0,0,0:09:33  ,0:09:27  ,0:05:02  ,140.40625,179.0,76.15999755859376,159.0,177.0,--,16
22,00:04:43.324,00:04:43.324,1,1,0,0:04:43  ,0:04:43  ,0:04:32  ,185.296875,190.0,113.10000000000001,175.0,179.0,--,78
23,00:03:16.676,00:03:16.000,0.7,1,7,0:04:40  ,0:04:39  ,0:04:39  ,185.59375,188.0,114.30000000000001,177.0,179.0,--,54
24,00:01:30.000,00:01:29.000,0.18,0,5,0:08:16  ,0:08:10  ,0:04:40  ,144.109375,184.0,83.00999755859375,156.0,175.0,--,16
25,00:06:13.785,00:06:13.785,1,0,8,0:06:13  ,0:06:13  ,0:05:54  ,173.78125,176.0,92.02000122070314,158.0,162.0,--,80
26,00:03:46.215,00:03:45.000,0.59,11,0,0:06:21  ,0:06:19  ,0:05:50  ,170.125,179.0,89.52999877929688,154.0,163.0,--,45
27,00:01:14.420,00:01:14.000,0.18,11,0,0:06:48  ,0:06:46  ,0:06:16  ,173.71875,176.0,87.62999877929688,167.0,169.0,--,18
Summary,01:21:14.419,01:21:05.658,14.52,56,82,0:05:35  ,0:05:35  ,0:03:22  ,174.546875,207.0,100.95999755859376,161.0,181.0,--,1173
