Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:26.478,00:06:26.478,1,17,0,0:06:26  ,0:06:26  ,0:04:37  ,169.171875,175.0,94.22999877929688,142.0,155.0,--,87
2,00:06:10.783,00:06:10.000,1,5,2,0:06:10  ,0:06:10  ,0:05:43  ,171.6875,175.0,94.62999877929688,148.0,157.0,--,84
3,00:06:09.713,00:06:09.713,1,0,8,0:06:09  ,0:06:09  ,0:05:51  ,168.0,172.0,95.10000000000001,142.0,147.0,--,80
4,00:01:13.026,00:01:13.000,0.23,1,0,0:05:21  ,0:05:21  ,0:04:25  ,174.515625,190.0,101.00999755859375,152.0,170.0,--,17
5,00:00:15.000,00:00:14.000,0.06,1,0,0:03:55  ,0:03:39  ,0:04:03  ,192.28125,196.0,124.95999755859376,172.0,174.0,--,4
6,00:03:00.000,00:03:00.000,0.46,2,0,0:06:28  ,0:06:28  ,0:04:00  ,168.921875,193.0,96.55999755859375,156.0,176.0,--,42
7,00:00:25.000,00:00:25.000,0.11,2,0,0:03:44  ,0:03:44  ,0:03:15  ,195.796875,205.0,122.16999511718751,163.0,174.0,--,7
8,00:03:00.000,00:03:00.000,0.46,2,1,0:06:29  ,0:06:29  ,0:03:41  ,169.46875,197.0,95.99000244140626,158.0,175.0,--,42
9,00:00:35.000,00:00:35.000,0.16,0,0,0:03:36  ,0:03:36  ,0:03:38  ,189.453125,195.0,123.30000000000001,168.0,177.0,--,10
10,00:03:00.000,00:03:00.000,0.49,0,3,0:06:09  ,0:06:09  ,0:03:34  ,169.8125,193.0,97.55000000000001,155.0,178.0,--,41
11,00:00:25.000,00:00:25.000,0.12,0,1,0:03:21  ,0:03:21  ,0:03:41  ,194.359375,203.0,116.80999755859375,168.0,177.0,--,7
12,00:03:00.000,00:03:00.000,0.45,2,1,0:06:37  ,0:06:37  ,0:03:34  ,168.875,201.0,91.2,157.0,179.0,--,41
13,00:00:15.000,00:00:15.000,0.06,0,0,0:03:54  ,0:03:54  ,0:03:26  ,191.59375,201.0,101.54000244140626,157.0,168.0,--,4
14,00:06:01.066,00:06:01.066,1,4,0,0:06:01  ,0:06:01  ,0:03:29  ,171.6875,201.0,97.55000000000001,159.0,175.0,--,87
15,00:03:58.934,00:03:58.934,0.69,1,11,0:05:47  ,0:05:47  ,0:05:37  ,172.234375,176.0,101.65999755859376,156.0,163.0,--,56
16,00:01:05.379,00:01:04.000,0.19,0,6,0:05:48  ,0:05:41  ,0:05:40  ,171.46875,173.0,101.80000000000001,150.0,155.0,--,14
Summary,00:45:00.379,00:44:57.191,7.49,38,33,0:06:00  ,0:05:59  ,0:03:15  ,171.453125,205.0,97.20999755859376,152.0,179.0,--,623
