Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:18.743,00:06:18.743,1,0,36,0:06:18  ,0:06:18  ,0:05:38  ,175.359375,191.0,90.24000244140626,131.0,144.0,--,76
2,00:06:24.880,00:06:23.000,1,5,4,0:06:24  ,0:06:23  ,0:05:51  ,176.375,192.0,89.35999755859376,140.0,149.0,--,84
3,00:06:06.910,00:06:06.910,1,3,9,0:06:06  ,0:06:06  ,0:05:34  ,175.96875,177.0,93.00999755859375,145.0,151.0,--,82
4,00:01:09.467,00:01:09.467,0.2,0,1,0:05:49  ,0:05:49  ,0:05:47  ,176.953125,180.0,95.4,148.0,155.0,--,16
5,00:00:30.000,00:00:29.000,0.13,0,1,0:03:47  ,0:03:40  ,0:03:22  ,196.0625,201.0,133.5300048828125,159.0,164.0,--,8
6,00:00:30.000,00:00:30.000,0.07,0,0,0:07:04  ,0:07:04  ,0:03:46  ,172.5625,191.0,104.5,161.0,166.0,--,8
7,00:00:30.000,00:00:30.000,0.12,0,0,0:04:06  ,0:04:06  ,0:04:16  ,190.203125,193.0,113.5300048828125,164.0,169.0,--,8
8,00:00:30.000,00:00:30.000,0.07,0,0,0:07:18  ,0:07:18  ,0:04:11  ,172.671875,192.0,107.05999755859375,165.0,170.0,--,8
9,00:00:30.000,00:00:30.000,0.12,1,0,0:04:06  ,0:04:06  ,0:04:05  ,189.859375,193.0,117.3699951171875,164.0,169.0,--,8
10,00:00:30.000,00:00:30.000,0.08,0,0,0:06:24  ,0:06:24  ,0:04:02  ,174.9375,192.0,113.39000244140625,166.0,170.0,--,8
11,00:00:30.000,00:00:30.000,0.13,0,0,0:03:43  ,0:03:43  ,0:03:42  ,195.140625,199.0,122.60999755859376,166.0,172.0,--,8
12,00:00:30.000,00:00:30.000,0.08,0,0,0:06:21  ,0:06:21  ,0:03:41  ,173.96875,197.0,100.99000244140626,168.0,173.0,--,8
13,00:00:30.000,00:00:30.000,0.13,0,0,0:03:44  ,0:03:44  ,0:03:42  ,196.203125,199.0,116.90999755859376,168.0,173.0,--,8
14,00:00:30.000,00:00:30.000,0.07,0,0,0:07:09  ,0:07:09  ,0:03:42  ,173.203125,196.0,100.24000244140626,168.0,172.0,--,8
15,00:00:30.000,00:00:30.000,0.13,0,0,0:03:57  ,0:03:57  ,0:03:46  ,192.328125,196.0,115.23000488281251,168.0,172.0,--,8
16,00:00:30.000,00:00:30.000,0.07,0,0,0:07:00  ,0:07:00  ,0:03:57  ,172.640625,195.0,96.75999755859375,168.0,172.0,--,8
17,00:00:30.000,00:00:30.000,0.13,0,0,0:03:53  ,0:03:53  ,0:04:13  ,193.9375,198.0,106.75,168.0,173.0,--,8
18,00:00:30.000,00:00:30.000,0.07,0,0,0:06:48  ,0:06:48  ,0:04:12  ,172.03125,195.0,97.47999877929688,169.0,173.0,--,8
19,00:00:30.000,00:00:30.000,0.12,0,0,0:04:04  ,0:04:04  ,0:03:46  ,191.09375,198.0,110.80000000000001,167.0,170.0,--,8
20,00:00:30.000,00:00:30.000,0.07,0,0,0:07:19  ,0:07:19  ,0:03:52  ,173.296875,199.0,105.30999755859375,169.0,172.0,--,8
21,00:00:30.000,00:00:30.000,0.13,0,0,0:03:51  ,0:03:51  ,0:04:06  ,194.0625,199.0,107.75,169.0,174.0,--,8
22,00:00:30.000,00:00:30.000,0.07,0,1,0:07:07  ,0:07:07  ,0:04:05  ,171.9375,199.0,94.94000244140625,170.0,175.0,--,8
23,00:00:30.000,00:00:30.000,0.13,0,0,0:03:51  ,0:03:51  ,0:03:39  ,191.96875,196.0,118.85999755859376,169.0,173.0,--,8
24,00:00:30.000,00:00:30.000,0.06,0,0,0:07:48  ,0:07:48  ,0:03:47  ,170.96875,196.0,94.70999755859376,170.0,174.0,--,8
25,00:00:30.000,00:00:30.000,0.13,0,0,0:03:54  ,0:03:54  ,0:03:48  ,192.53125,197.0,112.2699951171875,168.0,172.0,--,8
26,00:00:30.000,00:00:30.000,0.07,0,0,0:06:43  ,0:06:43  ,0:03:48  ,173.09375,194.0,102.04000244140626,170.0,174.0,--,8
27,00:00:30.000,00:00:30.000,0.13,0,0,0:03:52  ,0:03:52  ,0:03:51  ,194.09375,198.0,117.0,170.0,175.0,--,8
28,00:00:30.000,00:00:30.000,0.07,0,0,0:06:48  ,0:06:48  ,0:03:49  ,173.859375,194.0,105.15999755859376,172.0,175.0,--,8
29,00:06:22.632,00:06:22.632,1,7,0,0:06:22  ,0:06:22  ,0:05:25  ,175.8125,178.0,88.72999877929688,156.0,167.0,--,88
30,00:03:37.368,00:03:37.000,0.55,27,0,0:06:34  ,0:06:34  ,0:06:04  ,176.578125,180.0,86.75,164.0,170.0,--,54
31,00:00:01.200,00:00:01.000,0,0,0,0:04:50  ,0:04:02  ,0:06:06  ,179.0,179.0,93.80000000000001,171.0,171.0,--,0
Summary,00:42:01.200,00:41:57.752,7.15,44,53,0:05:52  ,0:05:52  ,0:03:22  ,178.0,201.0,95.47000122070312,152.0,175.0,--,592
