Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:21.261,00:06:21.000,1,--,57,0:06:21  ,0:06:21  ,0:05:46  ,173.0,182.0,90.966771236874,121.0,141.0,--,70
2,00:06:24.960,00:06:19.000,1,5,--,0:06:24  ,0:06:19  ,0:05:52  ,170.109375,179.0,91.62361133053368,139.0,149.0,--,83
3,00:06:20.820,00:06:20.820,1,11,4,0:06:20  ,0:06:20  ,0:05:59  ,170.90625,174.0,92.18782065928458,150.0,157.0,--,88
4,00:00:52.959,00:00:52.959,0.14,--,5,0:06:16  ,0:06:16  ,0:05:45  ,171.09375,172.0,93.20210814196899,146.0,150.0,--,12
5,00:04:00.000,00:04:00.000,0.85,5,5,0:04:42  ,0:04:42  ,0:04:27  ,179.4375,184.0,118.30302962273598,157.0,167.0,--,66
6,00:02:00.000,00:02:00.000,0.28,--,--,0:07:15  ,0:07:15  ,0:04:36  ,164.90625,180.0,83.45044865986829,153.0,164.0,--,25
7,00:04:00.000,00:04:00.000,0.85,3,3,0:04:42  ,0:04:42  ,0:04:24  ,178.125,184.0,119.35017475328948,158.0,166.0,--,69
8,00:02:00.000,00:02:00.000,0.23,--,--,0:08:41  ,0:08:41  ,0:04:26  ,141.8125,184.0,81.20582012312693,148.0,161.0,--,22
9,00:02:00.000,00:02:00.000,0.31,--,--,0:06:24  ,0:06:23  ,0:06:18  ,169.484375,172.0,92.20023933748963,154.0,160.0,--,27
10,00:04:00.000,00:04:00.000,0.85,9,4,0:04:41  ,0:04:41  ,0:04:26  ,179.078125,188.0,119.07930972428235,176.0,185.0,--,70
11,00:02:00.000,00:02:00.000,0.29,--,6,0:06:46  ,0:06:46  ,0:04:34  ,166.75,180.0,88.44078327047413,165.0,179.0,--,28
12,00:04:00.000,00:04:00.000,0.89,6,5,0:04:28  ,0:04:28  ,0:04:11  ,181.65625,185.0,122.82814381558576,179.0,186.0,--,73
13,00:02:00.000,00:02:00.000,0.23,--,3,0:08:40  ,0:08:40  ,0:04:32  ,138.53125,184.0,83.25197515438191,156.0,175.0,--,24
14,00:06:07.227,00:06:07.000,1,5,3,0:06:07  ,0:06:07  ,0:05:21  ,170.046875,176.0,96.08332034694762,160.0,172.0,--,90
15,00:03:52.773,00:03:52.773,0.53,22,4,0:07:15  ,0:07:15  ,0:05:29  ,167.265625,174.0,82.2988691475596,169.0,175.0,--,59
16,00:01:35.220,00:01:34.000,0.22,9,--,0:07:11  ,0:07:06  ,0:07:10  ,168.625,172.0,82.41909724482309,173.0,179.0,--,26
Summary,00:57:35.220,00:57:27.552,9.68,75,99,0:05:56  ,0:05:56  ,0:04:11  ,170.515625,188.0,98.05631032456417,154.0,186.0,--,832
