Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:05:44.957,00:05:44.000,1,55,52,0:05:44  ,0:05:44  ,0:05:10  ,162.125,172.0,107.28433118237068,138.0,162.0,--,76
2,00:05:15.562,00:05:10.000,1,9,--,0:05:15  ,0:05:10  ,0:04:42  ,166.828125,173.0,113.97176281317762,153.0,163.0,--,80
3,00:05:12.834,00:05:12.834,1,7,11,0:05:12  ,0:05:12  ,0:05:02  ,170.890625,174.0,112.2326051317216,159.0,169.0,--,82
4,00:04:59.540,00:04:59.540,1,5,4,0:04:59  ,0:04:59  ,0:04:45  ,172.0625,176.0,116.41533274064903,173.0,178.0,--,85
5,00:05:07.308,00:05:07.000,1,--,--,0:05:07  ,0:05:07  ,0:04:52  ,172.40625,176.0,113.24638795824966,176.0,184.0,--,88
6,00:05:32.825,00:05:32.825,1,7,--,0:05:32  ,0:05:32  ,0:04:39  ,169.28125,172.0,106.49431797078022,175.0,179.0,--,96
7,00:05:22.369,00:05:22.000,1,5,12,0:05:22  ,0:05:22  ,0:05:11  ,170.359375,172.0,109.25264408039222,172.0,177.0,--,90
8,00:05:15.132,00:05:15.000,1,--,1,0:05:15  ,0:05:15  ,0:04:54  ,170.21875,174.0,111.85395983027469,177.0,182.0,--,91
9,00:02:06.745,00:02:06.745,0.41,--,--,0:05:12  ,0:05:12  ,0:04:56  ,170.265625,172.0,112.6804569402513,178.0,180.0,--,36
Summary,00:44:37.272,00:44:29.944,8.41,88,79,0:05:18  ,0:05:17  ,0:04:39  ,169.203125,176.0,111.28882932372815,166.0,184.0,--,724
