Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:32.932,00:06:32.932,1,3,57,0:06:32  ,0:06:32  ,0:06:02  ,169.03125,176.0,90.33724481552399,126.0,141.0,--,85
2,00:06:40.719,00:06:38.000,1,6,--,0:06:40  ,0:06:37  ,0:06:06  ,167.40625,176.0,89.4416193963656,139.0,152.0,--,87
3,00:06:32.523,00:06:32.000,1,10,10,0:06:32  ,0:06:32  ,0:06:13  ,168.765625,172.0,90.57370587342567,142.0,153.0,--,88
4,00:00:13.826,00:00:13.826,0.03,--,--,0:06:42  ,0:06:42  ,0:06:13  ,169.578125,170.0,87.879009821749,145.0,146.0,--,3
5,00:01:00.000,00:01:00.000,0.21,--,--,0:04:40  ,0:04:40  ,0:04:22  ,181.125,188.0,118.0565917631772,151.0,159.0,--,16
6,00:01:00.000,00:01:00.000,0.14,--,4,0:06:58  ,0:06:58  ,0:04:43  ,167.828125,182.0,85.41476948724514,158.0,164.0,--,11
7,00:01:00.000,00:01:00.000,0.21,--,--,0:04:43  ,0:04:43  ,0:04:34  ,181.4375,188.0,116.49741377454357,154.0,161.0,--,16
8,00:01:00.000,00:01:00.000,0.14,4,--,0:07:08  ,0:07:08  ,0:04:43  ,169.21875,182.0,82.82178771352724,156.0,158.0,--,12
9,00:01:00.000,00:01:00.000,0.22,--,--,0:04:38  ,0:04:38  ,0:04:00  ,182.140625,188.0,118.40850890291242,155.0,167.0,--,14
10,00:01:00.000,00:01:00.000,0.14,--,--,0:07:00  ,0:07:00  ,0:04:15  ,168.484375,186.0,84.75563567942595,169.0,175.0,--,13
11,00:01:00.000,00:01:00.000,0.22,--,--,0:04:28  ,0:04:28  ,0:04:21  ,181.390625,188.0,123.22577546246447,161.0,172.0,--,16
12,00:01:00.000,00:01:00.000,0.15,--,--,0:06:42  ,0:06:42  ,0:04:52  ,168.078125,180.0,88.78014388886307,164.0,175.0,--,14
13,00:01:00.000,00:01:00.000,0.22,--,1,0:04:33  ,0:04:32  ,0:04:39  ,184.75,190.0,118.96616686664834,162.0,171.0,--,14
14,00:01:00.000,00:00:56.000,0.16,--,--,0:06:09  ,0:05:44  ,0:04:37  ,139.71875,192.0,116.22634713640684,174.0,179.0,--,14
15,00:01:00.000,00:01:00.000,--,2,--,--,--,--,182.296875,190.0,0.0,168.0,173.0,--,17
16,00:01:00.000,00:00:54.000,0.37,--,--,0:02:40  ,0:02:24  ,0:04:21  ,149.28125,178.0,250.80175433718864,164.0,174.0,--,13
17,00:01:00.000,00:01:00.000,0.23,--,--,0:04:21  ,0:04:21  ,0:04:14  ,181.6875,186.0,126.06811313478241,159.0,166.0,--,16
18,00:01:00.000,00:01:00.000,0.15,--,3,0:06:53  ,0:06:53  ,0:04:31  ,161.6875,184.0,89.83378430614611,159.0,170.0,--,12
19,00:01:00.000,00:01:00.000,0.23,--,--,0:04:25  ,0:04:25  ,0:04:13  ,181.46875,186.0,124.73222309820045,160.0,171.0,--,16
20,00:01:00.000,00:01:00.000,0.15,--,--,0:06:51  ,0:06:51  ,0:04:17  ,168.953125,182.0,86.37306511837602,165.0,173.0,--,15
21,00:06:30.692,00:06:29.000,1,4,4,0:06:30  ,0:06:29  ,0:05:53  ,168.4375,174.0,91.17545945298642,150.0,156.0,--,76
22,00:03:29.308,00:03:29.308,0.51,18,--,0:06:54  ,0:06:54  ,0:06:18  ,169.171875,172.0,85.61714981843458,158.0,165.0,--,52
23,00:00:37.152,00:00:37.000,0.1,10,--,0:06:15  ,0:06:14  ,0:06:34  ,170.96875,174.0,93.44077041536882,164.0,168.0,--,10
Summary,00:46:37.152,00:46:22.066,7.56,57,79,0:06:10  ,0:06:08  ,0:04:00  ,169.796875,192.0,96.16057399363285,148.0,179.0,--,630
