Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:02:42.818,00:02:42.818,0.5,--,14,0:05:25  ,0:05:25  ,0:05:01  ,158.578125,165.0,116.1918264940233,134.0,148.0,--,37
2,00:02:50.122,00:02:50.000,0.5,--,36,0:05:40  ,0:05:40  ,0:05:18  ,163.484375,169.0,107.86599126498669,142.0,146.0,--,39
3,00:03:12.149,00:03:08.000,0.5,5,9,0:06:24  ,0:06:16  ,0:05:36  ,159.796875,169.0,97.70456138803631,147.0,153.0,--,43
4,00:03:08.632,00:03:08.632,0.5,1,--,0:06:17  ,0:06:17  ,0:05:59  ,163.8125,167.0,97.08649851586209,148.0,151.0,--,44
5,00:02:55.679,00:02:55.000,0.5,--,--,0:05:51  ,0:05:50  ,0:05:55  ,164.21875,167.0,103.98690680600939,151.0,156.0,--,42
6,00:02:58.760,00:02:58.000,0.5,--,--,0:05:57  ,0:05:56  ,0:05:39  ,163.34375,167.0,102.7420910211098,150.0,154.0,--,44
7,00:03:11.283,00:03:11.283,0.5,9,6,0:06:22  ,0:06:22  ,0:05:57  ,163.390625,165.0,95.98817517911642,149.0,151.0,--,44
8,00:03:27.068,00:03:26.000,0.5,--,--,0:06:54  ,0:06:52  ,0:06:17  ,161.71875,165.0,89.58760045055922,146.0,152.0,--,45
9,00:03:23.112,00:03:23.000,0.5,4,--,0:06:46  ,0:06:46  ,0:06:39  ,162.140625,165.0,91.09485112695319,149.0,153.0,--,45
10,00:03:15.177,00:03:15.000,0.5,--,4,0:06:30  ,0:06:29  ,0:06:17  ,161.75,165.0,95.02728530282644,143.0,148.0,--,42
11,00:03:19.699,00:03:19.699,0.5,--,3,0:06:39  ,0:06:39  ,0:06:29  ,161.359375,163.0,93.10031500124184,147.0,152.0,--,43
12,00:03:28.280,00:03:28.000,0.5,--,--,0:06:56  ,0:06:56  ,0:06:36  ,161.34375,163.0,89.2732902785405,146.0,150.0,--,44
13,00:03:18.000,00:03:18.000,0.5,2,4,0:06:36  ,0:06:36  ,0:05:09  ,162.421875,172.0,93.28494176979025,149.0,156.0,--,45
14,00:03:34.265,00:03:34.000,0.5,24,--,0:07:08  ,0:07:08  ,0:06:31  ,161.703125,163.0,86.58678367565386,153.0,158.0,--,51
15,00:00:48.291,00:00:48.000,0.11,6,--,0:07:10  ,0:07:07  ,0:06:53  ,162.75,165.0,85.67873129814582,154.0,156.0,--,14
Summary,00:45:33.335,00:45:25.432,7.11,51,77,0:06:24  ,0:06:23  ,0:05:01  ,162.078125,172.0,96.32847863499678,147.0,158.0,--,622
