Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:05:53.575,00:05:53.000,1,--,55,0:05:53  ,0:05:53  ,0:05:19  ,171.390625,180.0,99.01081214029071,130.0,144.0,--,76
2,00:06:04.632,00:06:04.632,1,6,--,0:06:04  ,0:06:04  ,0:05:40  ,172.515625,180.0,95.38235666882825,146.0,154.0,--,89
3,00:03:01.793,00:03:01.793,0.47,10,--,0:06:28  ,0:06:28  ,0:06:03  ,168.765625,172.0,91.46553620756794,150.0,154.0,--,44
4,00:00:10.000,00:00:10.000,0.05,--,--,0:03:24  ,0:03:24  ,0:02:41  ,190.890625,219.0,153.54341830287714,149.0,151.0,--,2
5,00:02:30.000,00:02:30.000,0.4,--,4,0:06:17  ,0:06:17  ,0:02:38  ,170.03125,221.0,93.47458101681676,146.0,154.0,--,34
6,00:00:10.000,00:00:10.000,0.05,--,7,0:03:15  ,0:03:15  ,0:02:49  ,185.90625,226.0,164.8250116222264,147.0,148.0,--,2
7,00:02:30.000,00:02:30.000,0.39,--,--,0:06:21  ,0:06:21  ,0:02:39  ,170.4375,226.0,92.33179633067473,146.0,151.0,--,33
8,00:00:10.000,00:00:10.000,0.04,--,--,0:03:45  ,0:03:45  ,0:06:04  ,192.59375,235.0,138.22878135521458,142.0,143.0,--,2
9,00:02:30.000,00:02:30.000,0.4,--,--,0:06:16  ,0:06:16  ,0:03:23  ,170.140625,234.0,93.6049209638167,145.0,151.0,--,33
10,00:05:00.000,00:05:00.000,0.78,--,--,0:06:22  ,0:06:22  ,0:05:19  ,168.921875,174.0,92.82989403154195,154.0,158.0,--,70
11,00:00:10.000,00:00:10.000,0.05,--,--,0:03:24  ,0:03:24  ,0:02:50  ,117.296875,229.0,249.67417779863794,156.0,157.0,--,2
12,00:02:30.000,00:02:30.000,0.36,2,--,0:07:00  ,0:07:00  ,0:02:24  ,169.859375,231.0,84.07425001149849,150.0,156.0,--,33
13,00:00:10.000,00:00:10.000,0.05,--,--,0:03:18  ,0:03:18  ,0:02:05  ,137.296875,234.0,220.34003979600544,143.0,144.0,--,1
14,00:02:30.000,00:02:30.000,0.37,--,--,0:06:50  ,0:06:50  ,0:02:05  ,167.921875,237.0,86.99759962082442,147.0,152.0,--,30
15,00:00:10.000,00:00:10.000,0.06,--,--,0:03:00  ,0:03:00  ,0:05:40  ,204.296875,237.0,162.52818400454112,148.0,150.0,--,2
16,00:02:30.000,00:02:30.000,0.36,--,--,0:06:54  ,0:06:54  ,0:03:36  ,159.765625,237.0,90.63526894865525,143.0,146.0,--,29
17,00:05:00.000,00:05:00.000,0.73,29,5,0:06:51  ,0:06:51  ,0:05:52  ,167.15625,176.0,87.13643905402878,162.0,173.0,--,77
18,00:00:47.322,00:00:47.000,0.11,--,--,0:06:52  ,0:06:49  ,0:06:44  ,170.703125,172.0,85.2684954532825,172.0,173.0,--,13
Summary,00:41:47.322,00:41:46.425,6.67,47,71,0:06:16  ,0:06:15  ,0:02:05  ,169.328125,237.0,94.32340002328223,148.0,173.0,--,572
