Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:21.560,00:06:21.560,1,0,37,0:06:21  ,0:06:21  ,0:06:06  ,167.8125,174.0,93.05000000000001,139.0,146.0,--,79
2,00:06:37.999,00:06:37.000,1,0,5,0:06:37  ,0:06:37  ,0:05:52  ,169.015625,178.0,89.90999755859376,146.0,153.0,--,84
3,00:06:10.521,00:06:10.521,1,0,0,0:06:10  ,0:06:10  ,0:05:47  ,169.34375,173.0,95.77999877929688,155.0,162.0,--,84
4,00:00:49.920,00:00:49.000,0.14,0,0,0:06:06  ,0:05:59  ,0:06:04  ,168.484375,170.0,97.00999755859375,160.0,162.0,--,11
5,00:00:35.000,00:00:34.000,0.14,0,0,0:04:11  ,0:04:04  ,0:03:47  ,187.765625,193.0,125.1199951171875,170.0,174.0,--,9
6,00:03:00.000,00:03:00.000,0.44,2,0,0:06:50  ,0:06:50  ,0:04:05  ,167.0,185.0,91.54000244140626,159.0,174.0,--,39
7,00:00:25.000,00:00:25.000,0.11,1,0,0:03:50  ,0:03:50  ,0:03:40  ,188.3125,192.0,121.30000000000001,168.0,174.0,--,7
8,00:03:00.000,00:03:00.000,0.46,7,0,0:06:33  ,0:06:33  ,0:03:47  ,167.78125,190.0,90.65999755859376,164.0,174.0,--,41
9,00:00:15.000,00:00:15.000,0.07,0,0,0:03:23  ,0:03:23  ,0:03:10  ,193.0,201.0,120.2699951171875,165.0,171.0,--,4
10,00:03:00.000,00:03:00.000,0.47,0,8,0:06:19  ,0:06:19  ,0:03:22  ,168.84375,198.0,95.90999755859376,161.0,175.0,--,41
11,00:00:35.000,00:00:35.000,0.17,0,1,0:03:31  ,0:03:31  ,0:02:55  ,194.453125,206.0,136.30999755859375,171.0,179.0,--,9
12,00:03:00.000,00:03:00.000,0.44,0,0,0:06:52  ,0:06:52  ,0:03:35  ,167.578125,186.0,94.65,163.0,178.0,--,40
13,00:00:25.000,00:00:25.000,0.12,0,0,0:03:32  ,0:03:32  ,0:03:29  ,191.484375,195.0,123.59000244140626,169.0,177.0,--,7
14,00:03:00.000,00:03:00.000,0.46,0,1,0:06:32  ,0:06:32  ,0:03:33  ,168.28125,191.0,94.04000244140626,167.0,179.0,--,42
15,00:00:15.000,00:00:15.000,0.07,0,0,0:03:32  ,0:03:32  ,0:03:29  ,188.734375,195.0,115.46999511718751,170.0,175.0,--,4
16,00:03:00.000,00:03:00.000,0.46,0,0,0:06:30  ,0:06:30  ,0:03:35  ,169.484375,192.0,94.50999755859375,166.0,178.0,--,42
17,00:06:30.646,00:06:30.646,1,9,0,0:06:30  ,0:06:30  ,0:05:49  ,168.859375,173.0,90.00999755859375,166.0,172.0,--,90
18,00:03:29.354,00:03:29.354,0.51,27,0,0:06:52  ,0:06:52  ,0:06:14  ,169.25,172.0,87.90999755859376,173.0,178.0,--,53
19,00:00:01.757,00:00:01.000,0,0,0,0:08:49  ,0:05:01  ,0:06:38  ,164.0,164.0,91.80000000000001,174.0,174.0,--,0
Summary,00:50:31.757,00:50:28.081,8.05,46,52,0:06:16  ,0:06:16  ,0:02:55  ,169.65625,206.0,94.05000000000001,158.0,179.0,--,686
