Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:21.411,00:06:21.411,1,0,35,0:06:21  ,0:06:21  ,0:06:06  ,172.21875,178.0,91.0,135.0,144.0,--,81
2,00:06:26.357,00:06:25.000,1,6,6,0:06:26  ,0:06:25  ,0:05:55  ,171.5,178.0,90.49000244140626,143.0,153.0,--,83
3,00:06:42.150,00:06:42.000,1,15,1,0:06:42  ,0:06:42  ,0:06:25  ,171.375,176.0,86.75999755859375,153.0,160.0,--,92
4,00:06:28.724,00:06:28.724,1,2,1,0:06:28  ,0:06:28  ,0:06:14  ,170.75,174.0,89.95999755859376,152.0,157.0,--,87
5,00:06:25.760,00:06:25.000,1,0,4,0:06:25  ,0:06:25  ,0:06:14  ,171.359375,174.0,90.95,151.0,156.0,--,87
6,00:06:24.962,00:06:24.962,1,3,2,0:06:24  ,0:06:24  ,0:06:09  ,171.140625,174.0,91.02999877929688,153.0,157.0,--,86
7,00:06:16.530,00:06:16.530,1,4,1,0:06:16  ,0:06:16  ,0:06:03  ,171.734375,175.0,93.10999755859376,155.0,158.0,--,87
8,00:06:06.863,00:06:06.863,1,1,2,0:06:06  ,0:06:06  ,0:05:38  ,171.9375,176.0,94.64000244140625,156.0,160.0,--,85
9,00:06:11.520,00:06:11.000,1,0,10,0:06:11  ,0:06:11  ,0:05:53  ,172.4375,176.0,93.62999877929688,155.0,161.0,--,84
10,00:06:04.379,00:06:04.379,1,1,12,0:06:04  ,0:06:04  ,0:05:42  ,172.484375,176.0,94.60000000000001,154.0,159.0,--,83
11,00:06:08.132,00:06:08.000,1,0,1,0:06:08  ,0:06:08  ,0:06:00  ,172.171875,176.0,94.69000244140625,158.0,160.0,--,86
12,00:06:21.554,00:06:21.000,1,28,2,0:06:21  ,0:06:21  ,0:05:22  ,171.71875,181.0,92.4,163.0,171.0,--,93
13,00:04:01.658,00:04:01.658,0.63,21,3,0:06:21  ,0:06:21  ,0:06:02  ,171.78125,176.0,91.75999755859375,167.0,172.0,--,61
14,00:00:00.871,00:00:00.871,0,0,0,0:04:38  ,0:04:38  ,0:06:16  ,172.0,172.0,92.7,164.0,164.0,--,0
Summary,01:20:00.871,01:19:57.398,12.64,82,81,0:06:19  ,0:06:19  ,0:05:22  ,171.734375,181.0,91.87000122070313,153.0,172.0,--,1095
