Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:22.985,00:06:22.985,1,0,38,0:06:22  ,0:06:22  ,0:05:15  ,169.890625,180.0,92.02000122070314,128.0,140.0,--,75
2,00:06:15.262,00:06:14.000,1,0,4,0:06:15  ,0:06:14  ,0:05:43  ,172.109375,175.0,92.99000244140626,137.0,148.0,--,79
3,00:06:06.582,00:06:06.582,1,0,1,0:06:06  ,0:06:06  ,0:05:44  ,173.09375,176.0,95.34000244140626,145.0,150.0,--,81
4,00:01:15.171,00:01:15.000,0.21,0,0,0:05:53  ,0:05:52  ,0:05:34  ,173.078125,175.0,97.67000122070313,148.0,152.0,--,17
5,00:01:00.000,00:00:59.000,0.24,0,0,0:04:13  ,0:04:09  ,0:04:10  ,186.484375,190.0,120.2699951171875,163.0,168.0,--,16
6,00:01:00.000,00:01:00.000,0.14,1,0,0:07:02  ,0:07:02  ,0:04:13  ,169.953125,186.0,91.39000244140625,159.0,169.0,--,14
7,00:01:00.000,00:01:00.000,0.25,3,0,0:03:59  ,0:03:59  ,0:04:03  ,191.75,195.0,116.8199951171875,168.0,174.0,--,16
8,00:01:00.000,00:01:00.000,0.14,3,0,0:07:07  ,0:07:07  ,0:04:05  ,168.890625,193.0,88.97000122070312,166.0,175.0,--,14
9,00:01:00.000,00:01:00.000,0.25,3,0,0:04:00  ,0:04:00  ,0:03:53  ,191.046875,194.0,121.55000000000001,170.0,175.0,--,17
10,00:01:00.000,00:01:00.000,0.14,0,1,0:06:54  ,0:06:54  ,0:03:54  ,169.171875,190.0,103.04000244140626,166.0,176.0,--,15
11,00:01:00.000,00:01:00.000,0.25,0,7,0:03:59  ,0:03:59  ,0:03:58  ,187.5625,191.0,123.85000000000001,165.0,170.0,--,16
12,00:01:00.000,00:01:00.000,0.14,0,1,0:07:18  ,0:07:18  ,0:03:59  ,168.71875,186.0,90.00999755859375,159.0,171.0,--,13
13,00:01:00.000,00:01:00.000,0.26,0,2,0:03:52  ,0:03:52  ,0:03:47  ,190.1875,195.0,126.85999755859376,168.0,174.0,--,16
14,00:01:00.000,00:01:00.000,0.14,0,0,0:07:13  ,0:07:13  ,0:03:55  ,168.15625,188.0,101.05999755859375,165.0,174.0,--,14
15,00:01:00.000,00:01:00.000,0.25,0,0,0:03:58  ,0:03:58  ,0:03:35  ,190.484375,197.0,131.6,171.0,175.0,--,17
16,00:01:00.000,00:01:00.000,0.11,0,0,0:08:44  ,0:08:44  ,0:04:21  ,150.265625,180.0,93.55000000000001,161.0,174.0,--,14
17,00:01:00.000,00:01:00.000,0.26,0,0,0:03:49  ,0:03:49  ,0:03:26  ,191.453125,197.0,132.6800048828125,170.0,177.0,--,16
18,00:01:00.000,00:01:00.000,0.13,0,0,0:07:54  ,0:07:54  ,0:03:57  ,149.765625,186.0,96.85999755859376,156.0,177.0,--,13
19,00:06:22.719,00:06:22.000,1,4,0,0:06:22  ,0:06:22  ,0:05:51  ,171.984375,174.0,91.15,149.0,156.0,--,83
20,00:03:37.281,00:03:37.000,0.51,20,0,0:07:04  ,0:07:04  ,0:06:03  ,168.9375,179.0,83.57999877929689,157.0,163.0,--,50
21,00:01:00.296,00:00:59.000,0.16,9,0,0:06:19  ,0:06:11  ,0:06:04  ,171.921875,177.0,95.24000244140626,160.0,164.0,--,15
Summary,00:45:00.296,00:44:55.567,7.58,43,54,0:05:55  ,0:05:55  ,0:03:26  ,173.09375,197.0,97.59000244140626,150.0,177.0,--,611
