Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:27.716,00:06:27.716,1,1,38,0:06:27  ,0:06:27  ,0:05:31  ,171.265625,179.0,90.35814764558687,119.0,136.0,--,75
2,00:06:23.508,00:06:20.000,1,5,6,0:06:23  ,0:06:20  ,0:05:26  ,167.296875,176.0,93.51666248071699,144.0,154.0,--,84
3,00:06:17.941,00:06:17.941,1,6,9,0:06:17  ,0:06:17  ,0:05:59  ,169.640625,173.0,93.58308715293214,150.0,155.0,--,85
4,00:00:50.835,00:00:50.000,0.13,0,1,0:06:26  ,0:06:19  ,0:06:10  ,169.546875,171.0,91.64725975428728,148.0,149.0,--,11
5,00:05:05.836,00:05:05.836,1,0,1,0:05:05  ,0:05:05  ,0:04:48  ,178.375,184.0,109.98378497586911,162.0,166.0,--,80
6,00:05:03.759,00:05:03.759,1,1,2,0:05:03  ,0:05:03  ,0:04:51  ,179.0,184.0,110.34916751858492,166.0,171.0,--,81
7,00:04:50.405,00:04:50.000,0.95,11,3,0:05:07  ,0:05:06  ,0:05:01  ,179.84375,186.0,108.65190770431472,170.0,175.0,--,78
8,00:01:30.000,00:01:29.000,0.16,0,2,0:09:21  ,0:09:14  ,0:05:08  ,139.78125,179.0,76.4861739883747,140.0,166.0,--,14
9,00:04:55.083,00:04:55.083,1,1,5,0:04:55  ,0:04:55  ,0:04:45  ,180.53125,188.0,112.6301492322266,167.0,173.0,--,78
10,00:04:57.825,00:04:57.825,1,0,3,0:04:57  ,0:04:57  ,0:04:48  ,180.9375,188.0,111.34263544865273,172.0,174.0,--,81
11,00:04:59.007,00:04:59.000,1,13,0,0:04:59  ,0:04:59  ,0:04:41  ,182.546875,187.0,109.9247555991626,174.0,177.0,--,83
12,00:00:08.085,00:00:08.000,0.03,0,0,0:04:49  ,0:04:46  ,0:05:02  ,185.125,186.0,112.04383792654617,176.0,176.0,--,2
13,00:01:30.000,00:01:29.000,0.16,0,0,0:09:32  ,0:09:26  ,0:05:01  ,132.921875,179.0,78.84330398250461,157.0,176.0,--,17
14,00:04:50.494,00:04:50.494,1,0,11,0:04:50  ,0:04:50  ,0:04:36  ,182.390625,188.0,113.24305840490274,168.0,175.0,--,78
15,00:04:57.967,00:04:57.967,1,0,0,0:04:57  ,0:04:57  ,0:04:46  ,182.609375,186.0,110.27066575686713,173.0,175.0,--,82
16,00:04:56.420,00:04:56.000,1,3,0,0:04:56  ,0:04:56  ,0:04:50  ,183.890625,186.0,110.07384545184209,175.0,178.0,--,82
17,00:00:15.119,00:00:15.000,0.05,0,0,0:05:18  ,0:05:16  ,0:05:06  ,183.140625,186.0,102.77715846466411,174.0,174.0,--,4
18,00:01:30.000,00:01:29.000,0.12,1,2,0:12:24  ,0:12:16  ,0:05:07  ,127.8125,182.0,63.04547820522616,152.0,175.0,--,13
19,00:06:39.390,00:06:37.000,1,12,5,0:06:39  ,0:06:37  ,0:06:08  ,167.0625,177.0,89.9238870881214,149.0,161.0,--,78
20,00:03:20.610,00:03:20.610,0.49,26,0,0:06:49  ,0:06:49  ,0:06:13  ,172.859375,176.0,84.81624677328995,167.0,171.0,--,50
21,00:00:07.961,00:00:07.000,0.01,0,0,0:08:56  ,0:07:51  ,0:06:50  ,160.0,172.0,69.95038521626311,168.0,169.0,--,2
Summary,01:19:37.961,01:19:26.231,14.1,80,89,0:05:38  ,0:05:38  ,0:04:36  ,173.96875,188.0,101.06420214860535,159.0,178.0,--,1158
