Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:05:49.765,00:05:49.765,1,0,37,0:05:49  ,0:05:49  ,0:05:30  ,169.875,179.0,100.4,140.0,151.0,--,76
2,00:05:52.090,00:05:50.000,1,0,9,0:05:52  ,0:05:50  ,0:05:31  ,169.53125,175.0,101.30000000000001,153.0,160.0,--,83
3,00:05:37.844,00:05:37.844,1,0,2,0:05:37  ,0:05:37  ,0:05:25  ,173.703125,176.0,102.45,160.0,163.0,--,82
4,00:05:38.729,00:05:38.000,1,9,1,0:05:38  ,0:05:38  ,0:05:28  ,174.453125,179.0,102.09000244140626,163.0,168.0,--,84
5,00:05:35.771,00:05:35.771,1,1,10,0:05:35  ,0:05:35  ,0:05:01  ,173.671875,175.0,103.1300048828125,161.0,168.0,--,81
6,00:05:42.035,00:05:42.000,1,0,0,0:05:41  ,0:05:42  ,0:05:31  ,173.21875,175.0,101.42000122070313,163.0,167.0,--,83
7,00:05:42.154,00:05:42.000,1,2,0,0:05:42  ,0:05:42  ,0:05:27  ,173.0625,175.0,101.37999877929688,165.0,170.0,--,84
8,00:05:01.612,00:05:01.612,0.85,13,1,0:05:56  ,0:05:56  ,0:04:29  ,171.390625,184.0,99.65999755859376,170.0,176.0,--,75
9,00:00:01.942,00:00:01.000,0.01,1,0,0:06:05  ,0:03:08  ,0:06:42  ,167.0,167.0,89.95,172.0,172.0,--,1
Summary,00:45:01.942,00:44:57.992,7.85,27,61,0:05:44  ,0:05:43  ,0:04:29  ,172.34375,184.0,101.49000244140626,159.0,176.0,--,648
