Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:19.359,00:06:19.359,1,0,34,0:06:19  ,0:06:19  ,0:03:36  ,172.265625,186.0,92.10999755859376,135.0,144.0,--,81
2,00:06:24.898,00:06:24.000,1,5,8,0:06:24  ,0:06:24  ,0:06:00  ,174.125,177.0,89.82999877929689,146.0,153.0,--,86
3,00:06:31.536,00:06:31.536,1,14,0,0:06:31  ,0:06:31  ,0:06:16  ,172.671875,177.0,88.59000244140626,152.0,158.0,--,90
4,00:06:13.287,00:06:13.000,1,1,1,0:06:13  ,0:06:13  ,0:06:00  ,173.71875,179.0,92.7,153.0,158.0,--,85
5,00:04:30.920,00:04:30.920,0.73,0,3,0:06:09  ,0:06:09  ,0:05:58  ,173.734375,176.0,93.95,153.0,157.0,--,62
6,00:05:10.214,00:05:10.000,1,1,3,0:05:10  ,0:05:10  ,0:04:57  ,178.46875,186.0,108.3800048828125,168.0,175.0,--,82
7,00:05:10.756,00:05:10.756,1,5,0,0:05:10  ,0:05:10  ,0:05:00  ,178.96875,181.0,108.20999755859376,172.0,175.0,--,84
8,00:05:09.741,00:05:09.741,1,0,4,0:05:09  ,0:05:09  ,0:04:54  ,178.0625,181.0,109.48000488281251,169.0,173.0,--,82
9,00:06:07.206,00:06:07.000,1,2,2,0:06:07  ,0:06:07  ,0:05:18  ,173.953125,178.0,94.5,162.0,171.0,--,87
10,00:05:09.406,00:05:09.000,1,2,1,0:05:09  ,0:05:09  ,0:04:47  ,178.703125,181.0,108.5199951171875,169.0,173.0,--,81
11,00:05:12.071,00:05:12.071,1,0,4,0:05:12  ,0:05:12  ,0:05:04  ,177.84375,180.0,108.50999755859375,169.0,172.0,--,82
12,00:05:09.949,00:05:09.949,1,6,0,0:05:09  ,0:05:09  ,0:05:03  ,179.0625,181.0,108.5300048828125,171.0,179.0,--,83
13,00:06:04.999,00:06:04.999,1,0,3,0:06:04  ,0:06:04  ,0:05:07  ,174.28125,180.0,95.14000244140625,161.0,172.0,--,84
14,00:06:06.253,00:06:06.000,1,0,16,0:06:06  ,0:06:06  ,0:05:58  ,175.453125,178.0,93.87000122070313,155.0,162.0,--,76
15,00:06:07.833,00:06:07.833,1,1,1,0:06:07  ,0:06:07  ,0:05:52  ,175.09375,181.0,93.27999877929688,158.0,162.0,--,81
16,00:06:05.994,00:06:05.994,1,0,1,0:06:06  ,0:06:05  ,0:05:49  ,175.078125,178.0,94.35000000000001,158.0,161.0,--,81
17,00:05:35.480,00:05:33.000,0.87,34,0,0:06:25  ,0:06:22  ,0:05:58  ,172.53125,176.0,89.35999755859376,163.0,172.0,--,78
Summary,01:37:09.902,01:37:05.158,16.6,71,82,0:05:51  ,0:05:50  ,0:03:36  ,175.375,186.0,97.62999877929688,159.0,179.0,--,1387
