Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:20.008,00:06:20.008,1,0,35,0:06:19  ,0:06:20  ,0:05:55  ,171.9375,178.0,92.35000000000001,129.0,139.0,--,71
2,00:06:09.741,00:06:08.000,1,0,9,0:06:09  ,0:06:08  ,0:05:55  ,172.8125,180.0,93.87999877929688,141.0,152.0,--,82
3,00:06:02.592,00:06:02.592,1,0,0,0:06:02  ,0:06:02  ,0:05:43  ,174.484375,177.0,95.87000122070313,148.0,154.0,--,85
4,00:01:27.659,00:01:27.000,0.24,0,1,0:06:06  ,0:06:03  ,0:06:00  ,173.828125,186.0,94.15999755859376,148.0,153.0,--,20
5,00:00:35.000,00:00:34.000,0.15,0,0,0:03:56  ,0:03:49  ,0:03:30  ,193.328125,200.0,130.34000244140626,167.0,173.0,--,10
6,00:03:00.000,00:03:00.000,0.45,4,0,0:06:38  ,0:06:38  ,0:04:00  ,171.65625,190.0,92.47999877929688,153.0,173.0,--,41
7,00:00:25.000,00:00:25.000,0.11,2,0,0:03:49  ,0:03:49  ,0:03:30  ,197.359375,207.0,118.18000488281251,161.0,175.0,--,7
8,00:03:00.000,00:03:00.000,0.47,2,3,0:06:20  ,0:06:20  ,0:03:46  ,171.78125,196.0,91.7,155.0,176.0,--,41
9,00:00:15.000,00:00:15.000,0.07,0,1,0:03:21  ,0:03:21  ,0:03:38  ,197.53125,201.0,118.29000244140626,157.0,167.0,--,4
10,00:03:00.000,00:03:00.000,0.49,0,5,0:06:04  ,0:06:04  ,0:03:38  ,172.796875,201.0,97.32000122070313,150.0,169.0,--,42
11,00:00:35.000,00:00:35.000,0.15,0,1,0:03:49  ,0:03:49  ,0:03:29  ,193.484375,199.0,128.7300048828125,165.0,174.0,--,10
12,00:03:00.000,00:03:00.000,0.49,0,0,0:06:06  ,0:06:06  ,0:03:48  ,173.265625,194.0,98.97000122070312,156.0,175.0,--,44
13,00:00:25.000,00:00:25.000,0.12,0,0,0:03:32  ,0:03:32  ,0:03:30  ,195.921875,199.0,129.55,168.0,175.0,--,7
14,00:03:00.000,00:03:00.000,0.48,0,0,0:06:18  ,0:06:18  ,0:03:34  ,172.140625,195.0,94.99000244140626,157.0,177.0,--,42
15,00:00:15.000,00:00:15.000,0.07,0,0,0:03:29  ,0:03:29  ,0:03:26  ,199.328125,204.0,113.64000244140625,158.0,168.0,--,4
16,00:03:00.000,00:03:00.000,0.49,0,0,0:06:10  ,0:06:10  ,0:03:26  ,172.671875,202.0,96.65999755859376,159.0,172.0,--,44
17,00:06:06.727,00:06:06.727,1,8,1,0:06:06  ,0:06:06  ,0:05:39  ,170.640625,178.0,93.67000122070313,86.0,119.0,--,91
18,00:03:53.273,00:03:53.000,0.6,28,0,0:06:28  ,0:06:28  ,0:05:39  ,172.53125,176.0,90.75,140.0,158.0,--,55
19,00:00:00.800,00:00:00.800,0,0,0,0:09:37  ,0:09:35  ,0:08:35  ,174.0,174.0,69.8,154.0,154.0,--,0
Summary,00:50:30.800,00:50:27.127,8.39,46,57,0:06:01  ,0:06:00  ,0:03:26  ,173.609375,207.0,95.70999755859376,146.0,177.0,--,700
