Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:11.204,00:06:09.000,1,33,87,0:06:11  ,0:06:09  ,0:05:11  ,162.859375,174.0,99.24892865797464,141.0,157.0,--,80
2,00:05:57.206,00:05:45.000,1,8,--,0:05:57  ,0:05:45  ,0:05:20  ,164.140625,174.0,102.33317061838775,152.0,158.0,--,87
3,00:05:19.920,00:05:19.920,1,3,4,0:05:19  ,0:05:19  ,0:05:07  ,169.171875,176.0,110.86173682825957,159.0,163.0,--,85
4,00:05:38.686,00:05:38.686,1,8,5,0:05:38  ,0:05:38  ,0:05:15  ,168.59375,172.0,105.07817680754836,160.0,167.0,--,88
5,00:05:25.282,00:05:25.000,1,5,12,0:05:25  ,0:05:25  ,0:05:16  ,169.6875,172.0,108.70295502223503,158.0,165.0,--,82
6,00:05:28.933,00:05:28.933,1,2,--,0:05:28  ,0:05:28  ,0:05:18  ,170.71875,174.0,106.84705684816404,162.0,166.0,--,85
7,00:05:27.418,00:05:27.000,1,9,4,0:05:27  ,0:05:27  ,0:05:10  ,169.109375,174.0,108.36299892960828,164.0,167.0,--,86
8,00:05:55.778,00:05:55.778,1,6,6,0:05:55  ,0:05:55  ,0:05:49  ,168.40625,172.0,100.14146423590351,163.0,169.0,--,88
9,00:05:46.199,00:05:45.000,0.97,9,13,0:05:55  ,0:05:54  ,0:05:12  ,167.890625,170.0,100.5774475133602,159.0,164.0,--,85
Summary,00:51:10.626,00:50:54.317,8.97,84,132,0:05:42  ,0:05:40  ,0:05:07  ,167.734375,176.0,104.50103389506806,157.0,169.0,--,766
