Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:03:16.884,00:03:16.884,0.5,4,21,0:06:33  ,0:06:33  ,0:05:29  ,172.265625,179.0,88.45292532074765,123.0,137.0,--,35
2,00:03:14.279,00:03:12.000,0.5,--,36,0:06:28  ,0:06:24  ,0:05:45  ,173.75,178.0,88.87314857488278,134.0,139.0,--,39
3,00:03:14.820,00:03:14.820,0.5,7,--,0:06:29  ,0:06:29  ,0:06:13  ,175.734375,179.0,87.62559465117597,142.0,148.0,--,43
4,00:03:00.059,00:03:00.000,0.5,--,--,0:06:00  ,0:06:00  ,0:05:55  ,175.34375,178.0,95.02023860486048,146.0,151.0,--,42
5,00:03:08.459,00:03:08.459,0.5,--,4,0:06:16  ,0:06:16  ,0:05:49  ,173.296875,177.0,91.85729281859113,145.0,151.0,--,45
6,00:03:02.608,00:03:02.000,0.5,4,--,0:06:05  ,0:06:04  ,0:05:57  ,172.359375,176.0,95.31616055170903,143.0,146.0,--,43
7,00:03:13.141,00:03:13.141,0.5,9,6,0:06:26  ,0:06:26  ,0:05:51  ,171.296875,174.0,90.67703781062735,142.0,146.0,--,42
8,00:03:17.604,00:03:17.000,0.5,--,--,0:06:35  ,0:06:34  ,0:06:29  ,171.640625,175.0,88.4515458343114,144.0,152.0,--,44
9,00:03:14.749,00:03:14.749,0.5,6,6,0:06:29  ,0:06:29  ,0:06:24  ,171.15625,172.0,90.00223029275155,144.0,153.0,--,42
10,00:03:10.762,00:03:10.762,0.5,--,5,0:06:21  ,0:06:21  ,0:06:06  ,169.84375,174.0,92.5933575796955,137.0,142.0,--,40
11,00:03:07.336,00:03:07.336,0.5,3,--,0:06:14  ,0:06:14  ,0:06:08  ,171.140625,172.0,93.57221316253779,142.0,146.0,--,40
12,00:03:14.713,00:03:14.000,0.5,--,--,0:06:29  ,0:06:28  ,0:05:53  ,170.609375,172.0,90.3074169309618,142.0,146.0,--,42
13,00:03:07.429,00:03:07.000,0.5,--,1,0:06:14  ,0:06:14  ,0:06:08  ,170.15625,174.0,94.06684085232796,141.0,146.0,--,40
14,00:03:35.620,00:03:35.620,0.5,8,7,0:07:11  ,0:07:11  ,0:06:16  ,167.71875,174.0,82.95653540295669,150.0,155.0,--,50
15,00:00:01.537,00:00:01.000,0,--,--,0:07:10  ,0:04:40  ,0:07:22  ,169.0,169.0,82.4629568223508,155.0,155.0,--,0
16,00:00:06.455,00:00:06.455,0.01,--,--,0:07:24  ,0:07:24  ,0:07:22  ,166.140625,167.0,81.23548900212522,156.0,156.0,--,1
Summary,00:45:06.455,00:45:01.226,7.02,41,85,0:06:25  ,0:06:24  ,0:05:29  ,171.8125,179.0,90.5405606421414,141.0,156.0,--,588
