Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:38.322,00:06:37.000,1,11,34,0:06:38  ,0:06:37  ,0:05:15  ,168.5625,176.0,89.36264248572981,131.0,147.0,--,80
2,00:06:32.018,00:06:28.000,1,7,2,0:06:32  ,0:06:28  ,0:05:49  ,166.09375,176.0,92.14927978563938,129.0,149.0,--,79
3,00:06:26.682,00:06:26.682,1,14,1,0:06:26  ,0:06:26  ,0:06:09  ,167.78125,171.0,92.48128614203678,146.0,156.0,--,88
4,00:06:26.133,00:06:26.000,1,3,0,0:06:26  ,0:06:26  ,0:06:12  ,169.109375,172.0,91.88542991135293,155.0,159.0,--,90
5,00:06:25.741,00:06:25.741,1,0,4,0:06:25  ,0:06:25  ,0:06:16  ,168.484375,173.0,92.32000517676394,155.0,159.0,--,87
6,00:06:31.337,00:06:31.337,1,3,2,0:06:31  ,0:06:31  ,0:06:04  ,163.421875,171.0,93.81885832977555,152.0,167.0,--,84
7,00:05:17.466,00:05:17.466,1,0,4,0:05:17  ,0:05:17  ,0:04:38  ,174.78125,188.0,108.13323221211748,170.0,176.0,--,83
8,00:04:57.565,00:04:57.565,1,2,3,0:04:57  ,0:04:57  ,0:04:47  ,176.9375,181.0,113.95923168086726,177.0,179.0,--,85
9,00:04:53.829,00:04:53.000,1,5,0,0:04:53  ,0:04:53  ,0:04:37  ,179.265625,185.0,113.90939859126475,177.0,180.0,--,84
10,00:06:33.728,00:06:33.728,1,0,4,0:06:33  ,0:06:33  ,0:04:36  ,168.296875,179.0,90.54800813648998,163.0,180.0,--,92
11,00:06:26.537,00:06:26.537,1,0,18,0:06:26  ,0:06:26  ,0:06:13  ,170.9375,174.0,90.8077353497907,157.0,162.0,--,83
12,00:06:22.130,00:06:22.000,1,1,1,0:06:22  ,0:06:22  ,0:06:08  ,170.625,174.0,92.02322433596686,161.0,164.0,--,87
13,00:06:25.224,00:06:25.224,1,15,1,0:06:25  ,0:06:25  ,0:05:08  ,168.140625,176.0,92.63289939602723,159.0,167.0,--,86
14,00:00:03.288,00:00:03.000,0.01,0,0,0:07:27  ,0:06:48  ,0:06:50  ,168.671875,169.0,79.51775095516315,164.0,164.0,--,1
15,00:00:03.494,00:00:03.000,0.01,2,0,0:05:48  ,0:04:59  ,0:06:53  ,168.25,169.0,102.16623036151944,164.0,164.0,--,1
Summary,01:20:03.494,01:19:56.280,13.02,63,76,0:06:09  ,0:06:08  ,0:04:36  ,169.796875,188.0,95.60016690044138,155.0,180.0,--,1110
