Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:52.018,00:06:52.018,1,0,37,0:06:52  ,0:06:52  ,0:06:10  ,167.359375,174.0,87.01317378746623,128.0,138.0,--,79
2,00:06:45.171,00:06:45.000,1,3,23,0:06:45  ,0:06:45  ,0:06:26  ,167.609375,171.0,88.35163711203022,140.0,149.0,--,85
3,00:06:33.737,00:06:33.737,1,2,1,0:06:33  ,0:06:33  ,0:06:08  ,168.125,174.0,90.63850333157544,142.0,148.0,--,86
4,00:06:38.946,00:06:38.946,1,12,5,0:06:38  ,0:06:38  ,0:06:20  ,168.84375,174.0,89.07424100988014,150.0,159.0,--,88
5,00:06:40.990,00:06:40.990,1,4,13,0:06:40  ,0:06:40  ,0:06:26  ,169.03125,176.0,88.52189770783534,145.0,157.0,--,85
6,00:06:39.097,00:06:39.000,1,5,3,0:06:39  ,0:06:39  ,0:06:25  ,167.921875,171.0,89.52937005828694,144.0,150.0,--,84
7,00:04:50.041,00:04:50.000,0.72,8,10,0:06:43  ,0:06:43  ,0:06:08  ,168.59375,172.0,88.24089567756599,147.0,150.0,--,62
8,00:00:15.000,00:00:14.000,0.06,0,0,0:04:15  ,0:03:58  ,0:04:23  ,184.71875,203.0,127.22043647436982,152.0,155.0,--,3
9,00:00:45.000,00:00:45.000,0.11,0,0,0:06:51  ,0:06:51  ,0:03:02  ,169.46875,206.0,86.11223559760896,163.0,166.0,--,11
10,00:00:15.000,00:00:15.000,0.07,0,0,0:03:23  ,0:03:23  ,0:03:00  ,190.328125,214.0,154.99548477136526,156.0,159.0,--,4
11,00:00:45.000,00:00:45.000,0.1,2,1,0:07:08  ,0:07:08  ,0:03:00  ,169.5625,212.0,82.54183656622435,170.0,174.0,--,12
12,00:00:15.000,00:00:15.000,0.08,0,0,0:03:19  ,0:03:19  ,0:03:00  ,193.0,217.0,156.1243561265382,172.0,172.0,--,4
13,00:00:45.000,00:00:45.000,0.09,0,0,0:08:03  ,0:08:03  ,0:03:13  ,131.828125,217.0,94.18324326626764,170.0,175.0,--,12
14,00:00:15.000,00:00:15.000,0.08,0,0,0:03:06  ,0:03:06  ,0:02:43  ,192.328125,219.0,167.52620668819563,160.0,163.0,--,4
15,00:00:45.000,00:00:43.000,0.06,1,0,0:11:54  ,0:11:22  ,0:02:52  ,94.171875,219.0,89.14197093979868,162.0,172.0,--,11
16,00:00:15.000,00:00:15.000,0.08,1,0,0:03:11  ,0:03:11  ,0:02:51  ,195.0625,212.0,160.7074711881208,170.0,171.0,--,4
17,00:00:45.000,00:00:45.000,0.07,0,1,0:10:01  ,0:10:01  ,0:02:56  ,142.40625,204.0,70.03438220046083,168.0,173.0,--,12
18,00:00:15.000,00:00:15.000,0.08,0,1,0:02:59  ,0:02:59  ,0:02:42  ,190.9375,217.0,174.5911543576105,164.0,173.0,--,4
19,00:00:45.000,00:00:45.000,0.1,1,0,0:07:21  ,0:07:21  ,0:02:43  ,170.71875,217.0,79.67880633542315,178.0,178.0,--,13
20,00:06:23.096,00:06:22.000,0.82,22,4,0:07:48  ,0:07:46  ,0:06:21  ,159.234375,171.0,80.49171519109552,151.0,180.0,--,77
Summary,00:57:23.096,00:57:18.691,8.53,61,99,0:06:43  ,0:06:42  ,0:02:42  ,166.0625,219.0,89.22856870720757,146.0,180.0,--,739
