Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:05:42.042,00:05:38.000,1,--,52,0:05:41  ,0:05:38  ,0:05:00  ,164.1875,178.0,106.83947197725385,137.0,156.0,--,75
2,00:05:09.095,00:05:09.000,1,6,--,0:05:09  ,0:05:09  ,0:04:48  ,172.0625,180.0,112.81660857075768,159.0,167.0,--,82
3,00:05:20.129,00:05:20.000,1,21,--,0:05:20  ,0:05:20  ,0:05:07  ,172.0625,176.0,108.92811961190003,164.0,171.0,--,84
4,00:05:05.954,00:05:05.954,1,--,--,0:05:05  ,0:05:05  ,0:04:48  ,173.8125,178.0,112.82727377540209,169.0,173.0,--,83
5,00:04:55.994,00:04:55.994,1,--,8,0:04:56  ,0:04:55  ,0:04:33  ,175.34375,180.0,115.60538645783316,174.0,178.0,--,83
6,00:05:06.002,00:05:06.000,1,5,3,0:05:05  ,0:05:06  ,0:04:35  ,172.46875,176.0,113.68850342403233,172.0,176.0,--,83
7,00:05:20.445,00:05:20.000,1,9,3,0:05:20  ,0:05:20  ,0:04:52  ,171.90625,176.0,108.91960916135872,173.0,176.0,--,85
8,00:05:56.340,00:05:56.340,1,--,--,0:05:56  ,0:05:56  ,0:05:01  ,164.625,196.0,102.28004047497407,167.0,177.0,--,87
9,00:05:28.046,00:05:27.000,1,4,24,0:05:28  ,0:05:27  ,0:04:46  ,170.90625,176.0,107.0184291529295,163.0,173.0,--,83
10,00:05:11.444,00:05:11.444,1,--,--,0:05:11  ,0:05:11  ,0:04:25  ,173.515625,184.0,111.02804495526203,168.0,179.0,--,80
11,00:01:16.741,00:01:16.000,0.27,--,--,0:04:49  ,0:04:46  ,0:04:08  ,168.28125,186.0,123.27483138852504,182.0,185.0,--,23
Summary,00:54:32.232,00:54:25.732,10.27,44,90,0:05:18  ,0:05:18  ,0:04:08  ,170.84375,196.0,110.1109230416907,165.0,185.0,--,848
