Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:24.164,00:06:18.000,1,2,0,0:06:24  ,0:06:18  ,0:05:18  ,163.25,177.0,95.67123805297977,133.0,146.0,--,80
2,00:06:13.018,00:06:13.000,1,0,1,0:06:12  ,0:06:13  ,0:05:47  ,173.09375,176.0,92.92660441271423,145.0,149.0,--,84
3,00:06:07.585,00:06:07.000,1,0,1,0:06:07  ,0:06:07  ,0:05:57  ,173.25,176.0,94.21503988763085,147.0,151.0,--,84
4,00:06:19.326,00:06:19.326,1,2,0,0:06:19  ,0:06:19  ,0:06:02  ,172.828125,176.0,91.52173266892535,149.0,152.0,--,86
5,00:06:22.282,00:06:22.000,1,1,1,0:06:22  ,0:06:22  ,0:06:14  ,172.265625,175.0,91.1105696681198,148.0,151.0,--,84
6,00:06:18.847,00:06:18.847,1,0,1,0:06:18  ,0:06:18  ,0:06:00  ,172.109375,175.0,92.02013958508198,148.0,152.0,--,84
7,00:06:10.258,00:06:10.000,1,1,0,0:06:10  ,0:06:10  ,0:06:00  ,172.625,174.0,93.8735221666696,151.0,154.0,--,84
8,00:06:07.763,00:06:07.763,1,1,1,0:06:07  ,0:06:07  ,0:05:53  ,173.296875,177.0,94.14396494848778,151.0,154.0,--,83
9,00:06:08.898,00:06:08.898,1,0,1,0:06:08  ,0:06:08  ,0:05:53  ,173.375,176.0,93.81201483144106,151.0,154.0,--,82
10,00:05:05.721,00:05:05.000,1,1,1,0:05:05  ,0:05:05  ,0:04:54  ,178.921875,181.0,109.6888609002406,166.0,170.0,--,81
11,00:05:02.466,00:05:02.466,1,0,0,0:05:02  ,0:05:02  ,0:04:53  ,179.375,183.0,110.58921324686379,170.0,171.0,--,82
12,00:04:58.030,00:04:58.000,1,0,1,0:04:58  ,0:04:58  ,0:04:48  ,179.5,184.0,112.15711163614965,172.0,175.0,--,82
13,00:05:00.254,00:05:00.000,1,3,1,0:05:00  ,0:05:00  ,0:04:48  ,179.59375,184.0,111.26824367587349,174.0,177.0,--,83
14,00:06:23.635,00:06:23.635,1,0,2,0:06:23  ,0:06:23  ,0:05:00  ,170.625,179.0,91.66221609002395,155.0,176.0,--,82
15,00:06:09.593,00:06:09.000,1,2,1,0:06:09  ,0:06:09  ,0:06:03  ,173.984375,177.0,93.30765630901202,160.0,163.0,--,83
16,00:06:07.615,00:06:07.615,1,0,0,0:06:07  ,0:06:07  ,0:05:50  ,173.46875,176.0,94.08855290466505,161.0,163.0,--,84
17,00:05:05.418,00:03:57.000,0.59,1,0,0:08:34  ,0:06:39  ,0:05:32  ,128.609375,174.0,90.63631708816078,152.0,160.0,--,56
Summary,01:40:04.873,01:38:47.550,16.59,15,13,0:06:01  ,0:05:57  ,0:04:48  ,171.25,184.0,96.6187944682141,154.0,177.0,--,1383
