Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:23.049,00:06:23.049,1,0,36,0:06:22  ,0:06:23  ,0:05:58  ,168.078125,178.0,92.52999877929688,137.0,144.0,--,79
2,00:06:20.110,00:06:20.000,1,4,9,0:06:20  ,0:06:20  ,0:05:40  ,170.359375,178.0,93.04000244140626,149.0,158.0,--,85
3,00:06:18.001,00:06:18.000,1,3,9,0:06:18  ,0:06:18  ,0:06:02  ,169.0625,171.0,94.02000122070314,149.0,161.0,--,83
4,00:00:58.840,00:00:58.840,0.15,0,1,0:06:20  ,0:06:20  ,0:06:21  ,168.71875,170.0,93.59000244140626,151.0,153.0,--,13
5,00:00:30.000,00:00:29.000,0.13,0,1,0:03:59  ,0:03:51  ,0:04:01  ,184.03125,191.0,118.69000244140625,164.0,172.0,--,8
6,00:00:30.000,00:00:30.000,0.07,0,0,0:06:42  ,0:06:42  ,0:04:08  ,168.203125,183.0,102.8699951171875,166.0,172.0,--,8
7,00:00:30.000,00:00:30.000,0.13,0,0,0:03:58  ,0:03:58  ,0:04:13  ,187.640625,192.0,112.25,171.0,177.0,--,8
8,00:00:30.000,00:00:30.000,0.08,0,0,0:06:28  ,0:06:28  ,0:04:12  ,167.765625,189.0,104.95,174.0,178.0,--,8
9,00:00:30.000,00:00:30.000,0.13,0,0,0:03:54  ,0:03:54  ,0:04:03  ,187.265625,194.0,108.64000244140625,175.0,179.0,--,8
10,00:00:30.000,00:00:30.000,0.08,1,0,0:06:29  ,0:06:29  ,0:04:04  ,168.265625,192.0,100.72999877929688,177.0,181.0,--,8
11,00:00:30.000,00:00:30.000,0.13,0,0,0:03:53  ,0:03:53  ,0:03:48  ,187.5,192.0,118.41999511718751,178.0,182.0,--,8
12,00:00:30.000,00:00:30.000,0.08,0,0,0:06:21  ,0:06:21  ,0:03:51  ,166.828125,186.0,126.43000488281251,177.0,182.0,--,8
13,00:00:30.000,00:00:30.000,0.12,0,0,0:04:00  ,0:04:00  ,0:03:57  ,184.9375,189.0,122.93000488281251,176.0,181.0,--,8
14,00:00:30.000,00:00:30.000,0.08,0,0,0:06:35  ,0:06:35  ,0:03:58  ,166.828125,185.0,119.45999755859376,177.0,182.0,--,8
15,00:00:30.000,00:00:30.000,0.13,0,0,0:03:47  ,0:03:47  ,0:03:40  ,188.234375,193.0,124.7800048828125,176.0,181.0,--,8
16,00:00:30.000,00:00:30.000,0.06,0,0,0:08:36  ,0:08:36  ,0:03:43  ,145.859375,183.0,97.12999877929688,177.0,183.0,--,8
17,00:00:30.000,00:00:30.000,0.12,0,0,0:04:00  ,0:04:00  ,0:03:45  ,183.796875,189.0,115.91999511718751,175.0,179.0,--,8
18,00:00:30.000,00:00:30.000,0.07,0,0,0:06:42  ,0:06:42  ,0:03:55  ,167.90625,184.0,122.8699951171875,176.0,180.0,--,8
19,00:00:30.000,00:00:30.000,0.12,0,0,0:04:02  ,0:04:02  ,0:03:43  ,186.234375,194.0,118.23000488281251,176.0,181.0,--,8
20,00:00:30.000,00:00:30.000,0.05,0,0,0:09:35  ,0:09:34  ,0:03:55  ,136.90625,187.0,110.00999755859375,176.0,182.0,--,8
21,00:00:30.000,00:00:30.000,0.13,0,0,0:03:46  ,0:03:46  ,0:03:37  ,189.328125,194.0,128.3800048828125,175.0,182.0,--,8
22,00:00:30.000,00:00:30.000,0.06,0,0,0:08:23  ,0:08:23  ,0:03:44  ,146.296875,188.0,108.49000244140626,177.0,182.0,--,8
23,00:00:30.000,00:00:30.000,0.13,0,0,0:03:57  ,0:03:57  ,0:03:43  ,186.5,191.0,124.64000244140625,175.0,181.0,--,8
24,00:00:30.000,00:00:30.000,0.06,0,0,0:09:01  ,0:09:01  ,0:03:51  ,141.234375,187.0,104.65999755859376,177.0,182.0,--,8
25,00:00:30.000,00:00:30.000,0.13,0,0,0:03:51  ,0:03:51  ,0:03:28  ,188.140625,194.0,127.3199951171875,176.0,182.0,--,8
26,00:00:30.000,00:00:30.000,0.06,0,0,0:07:49  ,0:07:49  ,0:03:47  ,145.90625,189.0,114.20999755859376,178.0,184.0,--,8
27,00:00:30.000,00:00:30.000,0.13,0,0,0:03:46  ,0:03:46  ,0:03:32  ,189.828125,195.0,129.39000244140627,178.0,183.0,--,8
28,00:00:30.000,00:00:30.000,0.05,0,0,0:09:59  ,0:10:00  ,0:03:43  ,134.40625,186.0,110.80999755859375,178.0,184.0,--,8
29,00:06:14.251,00:06:14.251,1,8,0,0:06:14  ,0:06:14  ,0:04:20  ,170.203125,187.0,93.45999755859376,165.0,180.0,--,89
30,00:03:45.749,00:03:45.749,0.58,23,0,0:06:28  ,0:06:28  ,0:05:59  ,171.21875,175.0,89.85000000000001,173.0,180.0,--,57
31,00:00:01.649,00:00:01.000,0.01,0,0,0:04:29  ,0:02:43  ,0:06:05  ,171.0,172.0,95.60000000000001,179.0,179.0,--,1
Summary,00:42:01.649,00:41:59.889,7.07,40,56,0:05:56  ,0:05:56  ,0:03:28  ,169.953125,195.0,99.32000122070313,159.0,184.0,--,603
