Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:25.055,00:06:25.055,1,0,35,0:06:25  ,0:06:25  ,0:05:14  ,171.90625,182.0,91.27000122070314,134.0,143.0,--,81
2,00:06:37.808,00:06:37.808,1,4,8,0:06:37  ,0:06:37  ,0:05:52  ,171.78125,175.0,88.45,143.0,149.0,--,86
3,00:06:40.461,00:06:40.000,1,13,0,0:06:40  ,0:06:40  ,0:06:14  ,171.09375,174.0,88.30999755859375,148.0,153.0,--,89
4,00:06:23.252,00:06:23.000,1,1,0,0:06:23  ,0:06:23  ,0:06:12  ,170.796875,173.0,91.5,146.0,150.0,--,84
5,00:06:16.312,00:06:16.312,1,0,3,0:06:16  ,0:06:16  ,0:05:59  ,171.203125,173.0,93.44000244140625,149.0,152.0,--,85
6,00:06:14.701,00:06:14.000,1,1,5,0:06:14  ,0:06:14  ,0:06:00  ,171.609375,174.0,93.74000244140626,149.0,155.0,--,84
7,00:06:21.444,00:06:21.444,1,4,0,0:06:21  ,0:06:21  ,0:06:00  ,170.90625,176.0,92.27000122070314,150.0,156.0,--,87
8,00:06:06.347,00:06:06.000,1,0,7,0:06:06  ,0:06:06  ,0:05:50  ,170.96875,177.0,96.02000122070314,150.0,156.0,--,83
9,00:05:59.645,00:05:59.645,1,0,15,0:05:59  ,0:05:59  ,0:05:30  ,172.0625,175.0,96.7,150.0,155.0,--,80
10,00:06:09.772,00:06:09.772,1,0,1,0:06:09  ,0:06:09  ,0:05:54  ,172.40625,179.0,93.97999877929688,150.0,155.0,--,83
11,00:06:42.125,00:06:41.000,1,23,0,0:06:42  ,0:06:41  ,0:05:47  ,170.65625,174.0,86.65999755859376,151.0,160.0,--,89
12,00:02:01.308,00:02:01.000,0.33,13,0,0:06:06  ,0:06:05  ,0:05:43  ,173.53125,176.0,93.30000000000001,162.0,167.0,--,30
Summary,01:11:58.230,01:11:55.036,11.33,59,75,0:06:21  ,0:06:20  ,0:05:14  ,171.453125,182.0,91.95999755859376,148.0,167.0,--,962
