Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:03:18.477,00:03:18.477,0.5,3,13,0:06:36  ,0:06:36  ,0:06:29  ,167.265625,174.0,90.36585441125492,129.0,141.0,--,37
2,00:03:03.985,00:03:03.985,0.5,--,41,0:06:07  ,0:06:07  ,0:05:07  ,168.4375,174.0,96.80550375747008,132.0,135.0,--,41
3,00:03:17.896,00:03:17.896,0.5,6,--,0:06:35  ,0:06:35  ,0:05:58  ,170.671875,172.0,88.82235579056552,140.0,145.0,--,45
4,00:03:04.006,00:03:04.000,0.5,--,--,0:06:08  ,0:06:08  ,0:06:09  ,170.984375,174.0,95.35266875666053,147.0,151.0,--,43
5,00:03:03.984,00:03:03.984,0.5,--,--,0:06:07  ,0:06:07  ,0:05:55  ,169.5,172.0,96.19921116309233,149.0,153.0,--,43
6,00:02:49.624,00:02:49.000,0.5,--,--,0:05:39  ,0:05:38  ,0:05:27  ,169.796875,174.0,104.16079343437801,152.0,155.0,--,43
7,00:03:09.506,00:03:09.506,0.5,--,--,0:06:19  ,0:06:19  ,0:05:52  ,168.046875,170.0,94.20367743344238,152.0,157.0,--,45
8,00:03:11.646,00:03:11.000,0.5,4,--,0:06:23  ,0:06:22  ,0:05:40  ,170.015625,172.0,92.07307932300272,155.0,160.0,--,47
9,00:03:08.946,00:03:08.946,0.5,5,--,0:06:17  ,0:06:17  ,0:06:20  ,168.03125,170.0,94.4916638324107,154.0,161.0,--,44
10,00:03:04.875,00:03:04.875,0.5,--,12,0:06:09  ,0:06:09  ,0:06:03  ,167.8125,170.0,96.69828247230312,146.0,151.0,--,42
11,00:03:13.723,00:03:13.723,0.5,3,--,0:06:27  ,0:06:27  ,0:06:14  ,168.125,170.0,92.11020636482162,150.0,154.0,--,45
12,00:02:59.844,00:02:59.000,0.5,--,--,0:05:59  ,0:05:58  ,0:05:34  ,168.640625,170.0,98.9152179907112,157.0,160.0,--,43
13,00:02:52.962,00:02:52.962,0.5,5,3,0:05:45  ,0:05:45  ,0:05:37  ,168.5625,172.0,102.89862662714977,158.0,161.0,--,42
14,00:03:08.158,00:03:08.000,0.5,8,7,0:06:16  ,0:06:16  ,0:05:40  ,167.6875,172.0,95.08190306907647,156.0,160.0,--,47
15,00:03:12.043,00:03:12.043,0.5,--,--,0:06:24  ,0:06:24  ,0:06:09  ,168.453125,172.0,92.73500562338931,159.0,165.0,--,45
16,00:03:08.450,00:03:07.000,0.5,4,--,0:06:16  ,0:06:14  ,0:06:09  ,167.21875,170.0,95.20070122715512,162.0,166.0,--,46
17,00:03:03.688,00:03:03.688,0.5,--,6,0:06:07  ,0:06:07  ,0:05:51  ,167.453125,170.0,97.53201663240942,152.0,156.0,--,41
18,00:03:09.511,00:03:09.511,0.5,--,--,0:06:19  ,0:06:19  ,0:05:13  ,167.875,172.0,94.29763531047935,157.0,161.0,--,46
19,00:03:03.865,00:03:02.000,0.5,22,6,0:06:07  ,0:06:04  ,0:05:13  ,167.421875,172.0,97.45631239022627,168.0,175.0,--,49
20,00:00:54.811,00:00:54.811,0.15,11,--,0:06:10  ,0:06:10  ,0:05:55  ,167.109375,170.0,96.98199730100625,173.0,174.0,--,16
21,00:00:03.181,00:00:02.000,0.01,--,--,0:05:59  ,0:03:46  ,0:06:16  ,167.0,167.0,99.8443245748743,173.0,173.0,--,0
Summary,01:00:03.181,00:59:56.407,9.66,70,89,0:06:13  ,0:06:12  ,0:05:07  ,168.5,174.0,95.43622058715417,152.0,175.0,--,850
