Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:37.701,00:06:37.701,1,0,37,0:06:37  ,0:06:37  ,0:05:46  ,169.265625,180.0,88.15,128.0,137.0,--,73
2,00:06:27.724,00:06:25.000,1,0,8,0:06:27  ,0:06:25  ,0:05:52  ,171.625,176.0,91.29000244140626,139.0,148.0,--,81
3,00:06:23.117,00:06:23.000,1,0,0,0:06:23  ,0:06:23  ,0:06:14  ,170.84375,173.0,92.22000122070312,145.0,149.0,--,82
4,00:06:23.718,00:06:23.000,1,10,1,0:06:23  ,0:06:23  ,0:05:59  ,171.0625,173.0,91.72000122070312,148.0,153.0,--,83
5,00:06:11.820,00:06:11.820,1,1,11,0:06:11  ,0:06:11  ,0:05:57  ,171.53125,174.0,94.34000244140626,146.0,153.0,--,79
6,00:06:10.491,00:06:10.491,1,2,0,0:06:10  ,0:06:10  ,0:05:59  ,172.609375,175.0,93.69000244140625,149.0,155.0,--,81
7,00:06:08.069,00:06:08.000,1,3,0,0:06:08  ,0:06:08  ,0:05:50  ,172.53125,175.0,95.07000122070313,150.0,155.0,--,81
8,00:06:02.826,00:06:02.826,1,10,5,0:06:02  ,0:06:02  ,0:05:45  ,172.734375,177.0,94.87999877929688,153.0,160.0,--,81
9,00:06:12.809,00:06:11.000,1,8,3,0:06:12  ,0:06:11  ,0:05:43  ,171.109375,175.0,93.70999755859376,148.0,158.0,--,79
10,00:03:21.725,00:03:21.725,0.54,26,0,0:06:14  ,0:06:14  ,0:05:16  ,172.953125,176.0,94.75999755859375,163.0,169.0,--,50
11,00:03:02.204,00:03:01.000,0.47,13,4,0:06:30  ,0:06:27  ,0:05:51  ,168.109375,174.0,93.35000000000001,161.0,168.0,--,43
Summary,01:03:02.204,01:02:55.563,10.01,72,68,0:06:18  ,0:06:17  ,0:05:16  ,171.375,180.0,92.87999877929688,147.0,169.0,--,813
