Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:01.181,00:06:00.000,1,1,2,0:06:01  ,0:06:00  ,0:05:19  ,170.890625,178.0,96.12999877929688,138.0,148.0,--,79
2,00:06:02.864,00:06:02.864,1,0,0,0:06:02  ,0:06:02  ,0:05:50  ,173.84375,176.0,94.57000122070313,145.0,151.0,--,83
3,00:05:57.742,00:05:57.742,1,0,2,0:05:57  ,0:05:57  ,0:05:30  ,174.0,176.0,95.82000122070313,145.0,149.0,--,81
4,00:01:58.213,00:01:58.000,0.33,0,0,0:05:59  ,0:05:58  ,0:05:43  ,173.234375,176.0,97.19000244140625,148.0,151.0,--,27
5,00:00:15.000,00:00:14.000,0.07,0,0,0:03:41  ,0:03:26  ,0:04:00  ,184.78125,200.0,107.64000244140625,145.0,146.0,--,3
6,00:00:45.000,00:00:45.000,0.13,0,1,0:05:54  ,0:05:54  ,0:03:49  ,172.796875,200.0,105.98000488281251,149.0,154.0,--,11
7,00:00:15.000,00:00:15.000,0.06,0,0,0:03:54  ,0:03:54  ,0:04:20  ,182.0,190.0,100.82999877929689,154.0,155.0,--,4
8,00:00:45.000,00:00:45.000,0.12,0,0,0:06:09  ,0:06:09  ,0:04:09  ,173.109375,196.0,105.48000488281251,157.0,158.0,--,11
9,00:00:15.000,00:00:15.000,0.06,0,0,0:03:53  ,0:03:53  ,0:04:04  ,184.53125,198.0,98.52000122070314,157.0,157.0,--,4
10,00:00:45.000,00:00:45.000,0.13,0,0,0:05:56  ,0:05:56  ,0:03:51  ,173.0625,198.0,109.10000000000001,159.0,160.0,--,12
11,00:00:15.000,00:00:15.000,0.06,0,0,0:03:54  ,0:03:54  ,0:03:30  ,187.265625,198.0,101.72000122070312,155.0,157.0,--,4
12,00:00:45.000,00:00:45.000,0.12,0,0,0:06:19  ,0:06:19  ,0:03:24  ,172.421875,202.0,95.39000244140625,163.0,165.0,--,11
13,00:00:15.000,00:00:15.000,0.07,0,0,0:03:26  ,0:03:26  ,0:03:25  ,191.0625,202.0,109.35000000000001,157.0,159.0,--,4
14,00:00:45.000,00:00:45.000,0.12,0,0,0:06:06  ,0:06:06  ,0:03:25  ,174.015625,205.0,100.74000244140626,161.0,162.0,--,11
15,00:00:15.000,00:00:15.000,0.08,0,0,0:03:19  ,0:03:19  ,0:03:11  ,188.859375,205.0,118.23000488281251,163.0,165.0,--,4
16,00:00:45.000,00:00:45.000,0.13,0,0,0:05:44  ,0:05:44  ,0:03:11  ,174.140625,205.0,107.19000244140625,167.0,169.0,--,12
17,00:03:21.212,00:03:21.000,0.56,5,0,0:05:59  ,0:05:59  ,0:05:45  ,172.140625,174.0,94.10999755859376,154.0,163.0,--,48
Summary,00:29:21.212,00:29:18.606,5.04,6,6,0:05:49  ,0:05:48  ,0:03:11  ,173.578125,205.0,97.29000244140626,148.0,169.0,--,409
