Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:25.237,00:06:25.237,1,--,47,0:06:25  ,0:06:25  ,0:06:03  ,169.84375,176.0,91.70091912588454,132.0,143.0,--,80
2,00:06:29.715,00:06:29.000,1,6,5,0:06:29  ,0:06:29  ,0:06:09  ,171.4375,178.0,89.80454308185732,143.0,148.0,--,88
3,00:06:32.642,00:06:32.642,1,6,6,0:06:32  ,0:06:32  ,0:05:49  ,170.609375,174.0,89.56773813250925,142.0,149.0,--,86
4,00:00:32.406,00:00:32.000,0.09,--,--,0:06:11  ,0:06:06  ,0:06:21  ,172.6875,174.0,93.50422309338255,143.0,144.0,--,6
5,00:00:30.000,00:00:30.000,0.12,--,--,0:04:12  ,0:04:12  ,0:04:01  ,187.484375,194.0,126.53854780867155,153.0,166.0,--,7
6,00:00:30.000,00:00:30.000,0.08,--,--,0:05:55  ,0:05:55  ,0:04:05  ,172.265625,189.0,98.09269593253968,164.0,167.0,--,8
7,00:00:30.000,00:00:30.000,0.12,--,7,0:04:15  ,0:04:15  ,0:03:58  ,186.90625,196.0,125.64587665628657,160.0,169.0,--,8
8,00:00:30.000,00:00:30.000,0.07,--,--,0:06:54  ,0:06:54  ,0:03:59  ,168.53125,190.0,85.8594456210597,168.0,171.0,--,8
9,00:00:30.000,00:00:30.000,0.12,4,--,0:04:19  ,0:04:19  ,0:04:05  ,183.671875,191.0,125.93109481337727,163.0,169.0,--,8
10,00:00:30.000,00:00:30.000,0.08,--,--,0:06:39  ,0:06:39  ,0:04:04  ,169.140625,189.0,88.7427287817552,169.0,171.0,--,8
11,00:00:30.000,00:00:30.000,0.12,--,--,0:04:13  ,0:04:13  ,0:04:09  ,184.09375,192.0,128.54320116226023,164.0,171.0,--,8
12,00:00:30.000,00:00:30.000,0.08,2,--,0:06:01  ,0:06:01  ,0:04:08  ,171.640625,192.0,96.63213508477469,171.0,173.0,--,8
13,00:00:30.000,00:00:30.000,0.13,--,--,0:03:46  ,0:03:46  ,0:03:49  ,187.4375,196.0,141.25242268256088,166.0,171.0,--,8
14,00:00:30.000,00:00:30.000,0.08,--,--,0:06:26  ,0:06:26  ,0:03:50  ,171.0,196.0,90.79531842505025,173.0,175.0,--,8
15,00:00:30.000,00:00:30.000,0.12,--,--,0:04:07  ,0:04:07  ,0:03:56  ,187.59375,194.0,129.24737989078378,169.0,173.0,--,8
16,00:00:30.000,00:00:30.000,0.08,--,--,0:06:12  ,0:06:12  ,0:03:55  ,171.234375,194.0,93.97645663666849,173.0,175.0,--,8
17,00:00:30.000,00:00:30.000,0.12,--,--,0:04:19  ,0:04:19  ,0:04:00  ,185.671875,194.0,124.31608574223681,168.0,170.0,--,8
18,00:00:30.000,00:00:30.000,0.09,--,--,0:05:38  ,0:05:38  ,0:04:00  ,175.140625,194.0,101.10732551688375,173.0,175.0,--,8
19,00:00:30.000,00:00:30.000,0.12,--,1,0:04:05  ,0:04:05  ,0:03:50  ,187.703125,196.0,130.14167919649546,170.0,174.0,--,8
20,00:00:30.000,00:00:30.000,0.07,--,--,0:06:48  ,0:06:48  ,0:03:49  ,169.0,194.0,86.88757179756841,174.0,176.0,--,8
21,00:00:30.000,00:00:30.000,0.13,--,--,0:03:51  ,0:03:51  ,0:03:48  ,186.53125,194.0,139.1187803652203,168.0,171.0,--,8
22,00:00:30.000,00:00:30.000,0.06,--,--,0:08:17  ,0:08:17  ,0:03:47  ,140.703125,190.0,85.71238092552748,170.0,175.0,--,8
23,00:00:30.000,00:00:30.000,0.13,--,--,0:03:51  ,0:03:51  ,0:03:33  ,192.328125,201.0,134.78008025123893,163.0,170.0,--,8
24,00:00:30.000,00:00:30.000,0.06,--,--,0:08:49  ,0:08:49  ,0:03:33  ,135.828125,198.0,83.48786492184804,171.0,175.0,--,8
25,00:00:30.000,00:00:30.000,0.14,2,--,0:03:33  ,0:03:33  ,0:03:26  ,191.265625,201.0,146.87428199799854,165.0,172.0,--,8
26,00:00:30.000,00:00:30.000,0.06,--,--,0:07:47  ,0:07:47  ,0:03:39  ,153.703125,194.0,83.45959054462743,172.0,176.0,--,8
27,00:00:30.000,00:00:30.000,0.13,--,3,0:03:43  ,0:03:43  ,0:03:30  ,186.5625,198.0,143.65159128978223,165.0,173.0,--,8
28,00:00:30.000,00:00:30.000,0.06,--,--,0:07:58  ,0:07:58  ,0:03:28  ,145.5625,196.0,86.06612196087376,173.0,176.0,--,8
29,00:06:30.884,00:06:30.884,1,2,--,0:06:30  ,0:06:30  ,0:05:47  ,169.078125,174.0,90.78538307814912,147.0,165.0,--,86
30,00:03:29.116,00:03:29.000,0.55,--,3,0:06:17  ,0:06:17  ,0:05:29  ,171.140625,174.0,92.8897245346708,153.0,159.0,--,49
31,00:01:05.483,00:01:05.483,0.16,--,--,0:06:49  ,0:06:49  ,0:06:48  ,168.609375,170.0,86.88849075702998,150.0,157.0,--,15
Summary,00:43:05.483,00:43:04.246,7.17,23,71,0:06:00  ,0:06:00  ,0:03:26  ,171.515625,201.0,96.47316895719152,149.0,176.0,--,601
