Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:35.131,00:06:35.131,1,0,35,0:06:35  ,0:06:35  ,0:05:37  ,169.796875,178.0,89.29000244140626,129.0,141.0,--,76
2,00:06:18.385,00:06:18.000,1,0,8,0:06:18  ,0:06:18  ,0:04:20  ,170.5625,204.0,93.42000122070313,141.0,160.0,--,81
3,00:06:13.309,00:06:13.000,1,0,0,0:06:13  ,0:06:13  ,0:03:06  ,169.234375,202.0,94.84000244140626,151.0,165.0,--,83
4,00:00:53.175,00:00:53.000,0.15,0,1,0:05:58  ,0:05:57  ,0:05:58  ,170.375,172.0,97.12999877929688,157.0,162.0,--,12
5,00:00:30.000,00:00:29.000,0.13,1,0,0:03:53  ,0:03:45  ,0:03:26  ,192.34375,197.0,128.4199951171875,169.0,174.0,--,8
6,00:00:30.000,00:00:30.000,0.07,0,0,0:06:52  ,0:06:52  ,0:03:49  ,168.796875,187.0,97.69000244140625,168.0,173.0,--,8
7,00:00:30.000,00:00:30.000,0.13,0,0,0:03:49  ,0:03:49  ,0:03:49  ,191.5,195.0,119.55000000000001,170.0,176.0,--,8
8,00:00:30.000,00:00:30.000,0.08,1,0,0:06:24  ,0:06:24  ,0:03:49  ,168.46875,193.0,103.7800048828125,173.0,178.0,--,8
9,00:00:30.000,00:00:30.000,0.13,1,0,0:03:51  ,0:03:51  ,0:03:48  ,192.59375,198.0,116.40999755859376,173.0,178.0,--,8
10,00:00:30.000,00:00:30.000,0.07,1,0,0:07:01  ,0:07:01  ,0:03:49  ,168.03125,193.0,93.97999877929688,174.0,179.0,--,8
11,00:00:30.000,00:00:30.000,0.13,1,0,0:03:53  ,0:03:53  ,0:03:41  ,191.640625,199.0,119.05999755859375,175.0,179.0,--,8
12,00:00:30.000,00:00:30.000,0.07,2,0,0:07:06  ,0:07:06  ,0:03:48  ,168.46875,188.0,106.30999755859375,176.0,179.0,--,8
13,00:00:30.000,00:00:30.000,0.13,1,0,0:03:54  ,0:03:54  ,0:03:40  ,191.9375,197.0,122.69000244140625,175.0,179.0,--,8
14,00:00:30.000,00:00:30.000,0.07,0,0,0:07:14  ,0:07:14  ,0:03:45  ,166.9375,193.0,102.35000000000001,176.0,180.0,--,8
15,00:00:30.000,00:00:30.000,0.13,0,0,0:03:47  ,0:03:47  ,0:03:43  ,190.09375,194.0,123.93000488281251,174.0,177.0,--,8
16,00:00:30.000,00:00:30.000,0.06,0,1,0:08:05  ,0:08:05  ,0:03:44  ,144.53125,189.0,102.85000000000001,173.0,178.0,--,7
17,00:00:30.000,00:00:30.000,0.14,0,3,0:03:36  ,0:03:36  ,0:03:29  ,192.171875,197.0,128.85999755859376,171.0,175.0,--,8
18,00:00:30.000,00:00:30.000,0.06,0,1,0:08:33  ,0:08:33  ,0:03:37  ,139.765625,191.0,108.73000488281251,170.0,176.0,--,7
19,00:00:30.000,00:00:30.000,0.14,0,2,0:03:40  ,0:03:40  ,0:03:35  ,193.03125,198.0,122.15,169.0,176.0,--,7
20,00:00:30.000,00:00:30.000,0.07,0,0,0:07:10  ,0:07:10  ,0:03:35  ,168.828125,195.0,101.75999755859375,174.0,178.0,--,8
21,00:00:30.000,00:00:30.000,0.13,0,1,0:03:47  ,0:03:47  ,0:03:40  ,192.328125,198.0,121.9,173.0,179.0,--,8
22,00:00:30.000,00:00:30.000,0.06,0,0,0:09:02  ,0:09:02  ,0:03:46  ,145.5,191.0,103.80999755859375,174.0,178.0,--,8
23,00:00:30.000,00:00:30.000,0.14,0,1,0:03:34  ,0:03:34  ,0:03:30  ,195.671875,199.0,126.93000488281251,175.0,179.0,--,8
24,00:00:30.000,00:00:30.000,0.06,0,0,0:08:50  ,0:08:50  ,0:03:43  ,147.296875,194.0,97.9,176.0,181.0,--,8
25,00:00:30.000,00:00:30.000,0.13,0,0,0:03:48  ,0:03:48  ,0:03:33  ,191.46875,196.0,130.29000244140624,174.0,179.0,--,8
26,00:00:30.000,00:00:30.000,0.05,0,0,0:10:20  ,0:10:20  ,0:03:46  ,133.265625,188.0,101.55999755859375,175.0,179.0,--,8
27,00:00:30.000,00:00:30.000,0.13,0,0,0:03:44  ,0:03:44  ,0:03:41  ,191.46875,203.0,122.15,173.0,178.0,--,8
28,00:00:30.000,00:00:30.000,0.06,0,0,0:08:48  ,0:08:48  ,0:03:40  ,138.828125,195.0,112.18000488281251,175.0,181.0,--,8
29,00:06:23.132,00:06:23.000,1,6,0,0:06:23  ,0:06:23  ,0:05:55  ,169.875,176.0,89.95,159.0,168.0,--,86
30,00:03:36.868,00:03:36.868,0.53,28,0,0:06:52  ,0:06:52  ,0:06:17  ,170.90625,173.0,85.82999877929689,168.0,172.0,--,53
31,00:00:03.699,00:00:02.000,0.01,0,0,0:07:58  ,0:04:18  ,0:06:48  ,169.328125,170.0,88.82999877929689,170.0,171.0,--,1
Summary,00:42:03.699,00:41:59.999,7.04,43,53,0:05:58  ,0:05:58  ,0:03:06  ,171.0,204.0,97.5,155.0,181.0,--,579
