Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:33.476,00:06:33.476,1,0,37,0:06:33  ,0:06:33  ,0:05:50  ,168.921875,188.0,90.74000244140626,122.0,133.0,--,72
2,00:06:18.122,00:06:18.000,1,0,11,0:06:18  ,0:06:18  ,0:05:29  ,171.375,195.0,93.42999877929688,138.0,146.0,--,81
3,00:06:08.303,00:06:08.000,1,0,0,0:06:08  ,0:06:08  ,0:05:38  ,170.890625,175.0,96.22000122070312,143.0,147.0,--,81
4,00:06:10.429,00:06:10.000,1,9,1,0:06:10  ,0:06:10  ,0:05:46  ,171.3125,174.0,95.10000000000001,147.0,154.0,--,82
5,00:05:59.885,00:05:59.885,1,2,10,0:05:59  ,0:05:59  ,0:05:41  ,171.734375,175.0,96.65999755859376,144.0,155.0,--,78
6,00:06:03.651,00:06:03.651,1,0,0,0:06:03  ,0:06:03  ,0:05:54  ,172.84375,175.0,95.85999755859376,148.0,151.0,--,81
7,00:06:22.046,00:06:21.000,1,23,0,0:06:22  ,0:06:21  ,0:05:21  ,170.578125,174.0,91.57999877929689,151.0,171.0,--,84
8,00:01:24.088,00:01:24.000,0.22,11,0,0:06:26  ,0:06:26  ,0:06:18  ,170.34375,172.0,90.50999755859375,164.0,169.0,--,21
9,00:00:21.826,00:00:21.000,0.06,2,0,0:06:05  ,0:05:51  ,0:06:18  ,172.046875,173.0,92.27999877929688,167.0,168.0,--,6
Summary,00:45:21.826,00:45:19.012,7.28,47,59,0:06:13  ,0:06:13  ,0:05:21  ,171.046875,195.0,94.04000244140626,142.0,171.0,--,585
