Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:46.975,00:06:42.000,1,19,7,0:06:47  ,0:06:42  ,0:04:47  ,170.15625,174.0,88.52999877929688,140.0,150.0,--,90
2,00:06:08.449,00:06:08.449,1,6,1,0:06:08  ,0:06:08  ,0:05:52  ,173.1875,178.0,93.69000244140625,148.0,154.0,--,87
3,00:05:58.539,00:05:58.000,1,0,8,0:05:58  ,0:05:58  ,0:05:50  ,173.59375,176.0,95.85999755859376,145.0,150.0,--,82
4,00:06:08.210,00:06:08.210,1,5,0,0:06:08  ,0:06:08  ,0:05:49  ,173.578125,178.0,93.7,149.0,152.0,--,86
5,00:05:58.540,00:05:58.000,1,0,3,0:05:58  ,0:05:58  ,0:05:49  ,173.859375,176.0,95.57999877929689,147.0,152.0,--,82
6,00:06:02.353,00:06:02.353,1,1,2,0:06:02  ,0:06:02  ,0:05:45  ,174.203125,177.0,95.47999877929688,147.0,157.0,--,83
7,00:06:08.217,00:06:08.000,1,6,0,0:06:08  ,0:06:08  ,0:05:53  ,173.796875,176.0,93.27000122070314,151.0,157.0,--,85
8,00:06:08.375,00:06:08.000,1,4,3,0:06:08  ,0:06:08  ,0:05:54  ,172.90625,177.0,94.00999755859375,149.0,153.0,--,84
9,00:06:04.989,00:06:04.989,1,1,7,0:06:04  ,0:06:04  ,0:05:43  ,172.78125,176.0,94.70999755859376,149.0,153.0,--,82
10,00:04:35.353,00:04:35.000,0.79,0,14,0:05:50  ,0:05:49  ,0:04:25  ,173.484375,176.0,99.17000122070313,145.0,152.0,--,59
11,00:00:27.706,00:00:27.000,0.07,1,0,0:06:12  ,0:06:03  ,0:05:51  ,173.359375,174.0,95.05000000000001,153.0,155.0,--,7
Summary,01:00:27.706,01:00:20.001,9.86,42,46,0:06:07  ,0:06:07  ,0:04:25  ,173.109375,178.0,94.22000122070312,147.0,157.0,--,828
