Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:05:32.594,00:05:30.000,1,13,3,0:05:32  ,0:05:30  ,0:04:25  ,159.859375,167.0,112.84926558789681,--,--,--,91
2,00:05:39.226,00:05:39.000,1,7,12,0:05:39  ,0:05:39  ,0:05:11  ,165.75,170.0,106.71084650289772,--,--,--,94
3,00:05:36.594,00:05:36.000,1,5,5,0:05:36  ,0:05:36  ,0:05:23  ,167.125,171.0,106.66046372879315,--,--,--,95
4,00:05:37.750,00:05:37.750,1,5,6,0:05:37  ,0:05:37  ,0:05:07  ,168.09375,174.0,105.68280379781064,--,--,--,94
5,00:05:43.941,00:05:43.000,1,6,6,0:05:43  ,0:05:43  ,0:05:39  ,168.96875,172.0,103.24306700041326,--,--,--,92
6,00:05:46.200,00:05:46.200,1,3,8,0:05:46  ,0:05:46  ,0:05:19  ,169.703125,174.0,102.12553197966446,--,--,--,96
7,00:05:45.223,00:05:45.000,1,4,17,0:05:45  ,0:05:45  ,0:05:22  ,169.1875,178.0,102.72668299386665,--,--,--,93
8,00:05:44.945,00:05:44.000,1,2,--,0:05:44  ,0:05:44  ,0:05:17  ,168.9375,174.0,102.96160975121072,--,--,--,93
9,00:05:59.920,00:05:59.920,1,7,--,0:05:59  ,0:05:59  ,0:05:09  ,168.53125,172.0,98.91560509797351,--,--,--,96
10,00:05:44.343,00:05:44.000,1,10,--,0:05:44  ,0:05:44  ,0:04:58  ,169.234375,172.0,102.96068565163814,--,--,--,95
11,00:05:39.858,00:05:39.858,1,2,--,0:05:39  ,0:05:39  ,0:05:17  ,169.9375,173.0,103.88779437389806,--,--,--,94
12,00:00:39.681,00:00:39.000,0.12,--,--,0:05:32  ,0:05:26  ,0:05:18  ,169.46875,170.0,106.47926357942859,--,--,--,11
Summary,01:03:30.275,01:03:23.728,11.12,64,56,0:05:42  ,0:05:42  ,0:04:25  ,167.796875,178.0,104.39157486623711,--,--,--,1044
