Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:05:54.003,00:05:54.000,1,--,--,0:05:53  ,0:05:54  ,0:04:58  ,166.1875,174.0,101.98726950514481,147.0,163.0,--,83
2,00:05:29.614,00:05:29.614,1,--,--,0:05:29  ,0:05:29  ,0:05:04  ,170.40625,174.0,106.8218422137928,166.0,172.0,--,89
3,00:05:22.522,00:05:22.000,1,--,--,0:05:22  ,0:05:22  ,0:04:59  ,171.359375,176.0,108.56354904302935,171.0,177.0,--,88
4,00:05:37.585,00:05:37.585,1,--,--,0:05:37  ,0:05:37  ,0:05:05  ,171.296875,174.0,103.75730432179775,172.0,179.0,--,93
5,00:05:45.011,00:05:45.000,1,--,--,0:05:45  ,0:05:45  ,0:05:08  ,171.484375,176.0,101.41303281595722,168.0,174.0,--,92
6,00:05:42.828,00:05:42.828,1,--,--,0:05:42  ,0:05:42  ,0:05:05  ,171.171875,174.0,102.24511168605643,171.0,179.0,--,94
7,00:05:47.571,00:05:47.000,1,--,--,0:05:47  ,0:05:47  ,0:05:24  ,170.421875,172.0,101.29368244462684,174.0,177.0,--,97
8,00:05:41.151,00:05:41.000,1,--,--,0:05:41  ,0:05:41  ,0:05:05  ,170.953125,176.0,102.87919478241004,173.0,178.0,--,94
9,00:00:13.391,00:00:13.391,0.04,--,--,0:05:18  ,0:05:18  ,0:05:21  ,174.0,174.0,108.35894020011136,173.0,174.0,--,3
Summary,00:45:33.676,00:45:32.418,8.04,--,--,0:05:39  ,0:05:39  ,0:04:58  ,170.40625,176.0,103.57885752989885,168.0,179.0,--,733
