Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:04.448,00:06:03.000,1,1,42,0:06:04  ,0:06:03  ,0:05:02  ,168.234375,184.0,96.00999755859375,136.0,153.0,--,77
2,00:06:15.177,00:06:09.000,1,0,4,0:06:15  ,0:06:09  ,0:04:26  ,170.546875,179.0,94.45,143.0,159.0,--,81
3,00:06:11.669,00:06:11.669,1,5,2,0:06:11  ,0:06:11  ,0:04:56  ,173.078125,178.0,95.19000244140625,151.0,158.0,--,87
4,00:06:24.315,00:06:17.000,1,5,2,0:06:24  ,0:06:17  ,0:05:46  ,166.40625,177.0,91.34000244140626,145.0,152.0,--,86
5,00:06:03.343,00:06:03.000,1,0,4,0:06:03  ,0:06:03  ,0:04:30  ,170.625,177.0,96.07999877929689,145.0,151.0,--,81
6,00:06:15.412,00:06:14.000,1,4,6,0:06:15  ,0:06:14  ,0:05:18  ,169.96875,177.0,93.20999755859376,150.0,159.0,--,83
7,00:02:45.636,00:02:45.000,0.45,0,2,0:06:06  ,0:06:05  ,0:05:52  ,168.359375,177.0,94.55000000000001,149.0,155.0,--,37
8,00:06:00.551,00:06:00.551,1,4,2,0:06:00  ,0:06:00  ,0:05:17  ,173.546875,176.0,96.37999877929688,151.0,154.0,--,83
9,00:06:02.915,00:05:58.000,1,1,1,0:06:02  ,0:05:58  ,0:05:15  ,168.015625,177.0,95.84000244140626,148.0,155.0,--,81
10,00:05:59.742,00:05:57.000,1,0,7,0:05:59  ,0:05:57  ,0:05:23  ,171.015625,179.0,98.14000244140625,149.0,154.0,--,82
11,00:05:54.472,00:05:54.000,1,4,1,0:05:54  ,0:05:54  ,0:05:28  ,171.953125,179.0,98.32999877929689,152.0,154.0,--,81
12,00:04:46.376,00:04:43.000,0.78,30,0,0:06:05  ,0:06:01  ,0:05:22  ,171.484375,179.0,94.7,154.0,167.0,--,65
Summary,01:08:44.055,01:08:15.220,11.24,54,73,0:06:07  ,0:06:04  ,0:04:26  ,170.3125,184.0,95.37000122070313,148.0,167.0,--,922
