Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:28.673,00:06:28.673,1,0,37,0:06:28  ,0:06:28  ,0:05:47  ,167.796875,175.0,92.07999877929689,121.0,132.0,--,71
2,00:06:19.010,00:06:19.000,1,0,7,0:06:19  ,0:06:19  ,0:05:52  ,170.703125,174.0,92.95,134.0,147.0,--,78
3,00:06:01.692,00:06:01.000,1,0,1,0:06:01  ,0:06:01  ,0:05:45  ,171.53125,175.0,97.22999877929688,146.0,152.0,--,81
4,00:01:10.625,00:01:10.625,0.19,0,1,0:06:11  ,0:06:11  ,0:06:06  ,171.15625,172.0,94.62000122070313,146.0,149.0,--,15
5,00:00:45.000,00:00:44.000,0.18,1,0,0:04:13  ,0:04:07  ,0:04:11  ,184.953125,191.0,120.55000000000001,165.0,171.0,--,12
6,00:04:00.000,00:04:00.000,0.82,9,0,0:04:51  ,0:04:51  ,0:04:28  ,179.765625,184.0,115.5300048828125,171.0,175.0,--,64
7,00:05:00.000,00:05:00.000,0.8,0,10,0:06:16  ,0:06:16  ,0:04:50  ,170.046875,181.0,94.0,148.0,173.0,--,64
8,00:00:45.000,00:00:45.000,0.19,0,0,0:03:57  ,0:03:57  ,0:03:58  ,189.203125,193.0,121.80999755859375,168.0,175.0,--,12
9,00:04:00.000,00:04:00.000,0.85,0,0,0:04:41  ,0:04:41  ,0:04:05  ,180.953125,188.0,118.60999755859376,173.0,177.0,--,65
10,00:05:00.000,00:05:00.000,0.8,0,1,0:06:12  ,0:06:12  ,0:04:28  ,170.15625,181.0,97.12999877929688,157.0,177.0,--,69
11,00:06:09.194,00:06:09.000,1,8,0,0:06:09  ,0:06:09  ,0:05:44  ,171.421875,175.0,94.20999755859376,151.0,158.0,--,80
12,00:03:50.806,00:03:50.806,0.62,29,0,0:06:11  ,0:06:11  ,0:05:40  ,173.515625,176.0,93.95,166.0,172.0,--,58
13,00:00:01.557,00:00:01.000,0.01,0,0,0:04:23  ,0:02:49  ,0:06:16  ,169.5,170.0,94.4,166.0,166.0,--,0
Summary,00:49:31.557,00:49:29.104,8.46,48,58,0:05:51  ,0:05:50  ,0:03:58  ,172.671875,193.0,98.9,149.0,177.0,--,671
