Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:03:16.768,00:03:16.000,0.5,1,18,0:06:33  ,0:06:32  ,0:05:50  ,169.109375,173.0,90.15692423484629,126.0,136.0,--,37
2,00:03:02.033,00:03:02.033,0.5,--,33,0:06:04  ,0:06:04  ,0:05:58  ,168.796875,172.0,97.63526620292852,125.0,133.0,--,36
3,00:03:13.722,00:03:13.722,0.5,--,--,0:06:27  ,0:06:27  ,0:06:03  ,166.96875,173.0,92.74854696165816,130.0,138.0,--,41
4,00:03:22.530,00:03:22.000,0.5,2,--,0:06:45  ,0:06:44  ,0:06:09  ,167.578125,170.0,88.39232711202632,137.0,141.0,--,46
5,00:03:26.016,00:03:26.000,0.5,8,--,0:06:52  ,0:06:52  ,0:06:25  ,165.546875,169.0,87.9628522831859,141.0,146.0,--,42
6,00:03:14.681,00:03:14.681,0.5,--,5,0:06:29  ,0:06:29  ,0:06:22  ,166.390625,170.0,92.61233495554168,132.0,141.0,--,39
7,00:00:24.250,00:00:24.250,0.06,--,5,0:06:25  ,0:06:25  ,0:06:32  ,168.5,170.0,92.33197868608801,136.0,138.0,--,5
8,00:00:30.000,00:00:29.000,0.13,--,--,0:03:57  ,0:03:49  ,0:04:05  ,185.796875,194.0,135.89033493030442,138.0,141.0,--,7
9,00:02:30.604,00:02:30.604,0.5,6,3,0:05:01  ,0:05:01  ,0:04:32  ,177.578125,186.0,112.17479140720319,157.0,167.0,--,41
10,00:01:29.396,00:01:29.000,0.34,--,--,0:04:20  ,0:04:19  ,0:04:40  ,181.53125,186.0,126.85719509079651,169.0,175.0,--,25
11,00:03:07.138,00:03:07.000,0.5,--,3,0:06:14  ,0:06:14  ,0:04:40  ,169.25,180.0,94.71757979194076,157.0,184.0,--,46
12,00:01:52.862,00:01:52.862,0.33,4,--,0:05:43  ,0:05:43  ,0:06:20  ,172.265625,176.0,101.50063318766425,153.0,157.0,--,24
13,00:00:30.000,00:00:30.000,0.13,--,--,0:03:58  ,0:03:58  ,0:03:40  ,189.859375,196.0,132.71928011326227,164.0,172.0,--,8
14,00:02:32.081,00:02:32.000,0.5,--,3,0:05:04  ,0:05:04  ,0:03:51  ,175.984375,196.0,112.09137669838003,170.0,177.0,--,44
15,00:01:27.919,00:01:27.919,0.29,3,--,0:04:59  ,0:04:59  ,0:04:55  ,175.75,178.0,113.88602935254626,164.0,166.0,--,23
16,00:03:06.993,00:03:06.000,0.5,4,6,0:06:13  ,0:06:12  ,0:04:54  ,170.171875,178.0,94.27751576289293,154.0,165.0,--,46
17,00:01:53.007,00:01:53.000,0.33,--,--,0:05:45  ,0:05:45  ,0:05:47  ,170.390625,172.0,101.99978757068784,155.0,157.0,--,28
18,00:03:17.482,00:03:17.482,0.5,--,3,0:06:34  ,0:06:34  ,0:05:32  ,169.0625,172.0,89.85587194441375,149.0,157.0,--,45
19,00:02:59.011,00:02:59.000,0.5,5,2,0:05:58  ,0:05:58  ,0:05:30  ,169.296875,172.0,98.99028863134383,148.0,151.0,--,36
20,00:03:27.894,00:03:27.894,0.5,--,5,0:06:55  ,0:06:55  ,0:05:54  ,167.5,172.0,86.1518273883584,148.0,155.0,--,44
21,00:00:15.613,00:00:15.000,0.04,--,--,0:06:36  ,0:06:20  ,0:06:16  ,170.53125,172.0,88.8561921427711,150.0,151.0,--,3
22,00:00:36.452,00:00:36.452,0.1,--,--,0:06:16  ,0:06:16  ,0:06:17  ,169.75,172.0,93.9117055739832,154.0,159.0,--,8
Summary,00:49:36.452,00:49:31.899,8.24,34,85,0:06:01  ,0:06:00  ,0:03:40  ,170.28125,196.0,97.31337314718176,146.0,184.0,--,674
