Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:02:47.605,00:02:46.000,0.5,--,15,0:05:35  ,0:05:32  ,0:05:23  ,157.96875,169.0,113.30866267089586,134.0,155.0,--,36
2,00:02:36.000,00:02:36.000,0.5,--,32,0:05:12  ,0:05:12  ,0:04:39  ,167.296875,172.0,114.94996084516957,155.0,162.0,--,39
3,00:02:45.372,00:02:45.372,0.5,5,3,0:05:30  ,0:05:30  ,0:04:34  ,165.21875,174.0,109.79939814501213,161.0,169.0,--,42
4,00:02:31.975,00:02:31.975,0.5,2,--,0:05:03  ,0:05:03  ,0:04:41  ,171.203125,174.0,115.30214788784885,167.0,171.0,--,41
5,00:02:36.038,00:02:35.000,0.5,2,--,0:05:12  ,0:05:10  ,0:05:09  ,171.96875,176.0,111.79988599846094,160.0,166.0,--,41
6,00:02:38.357,00:02:38.357,0.5,16,--,0:05:16  ,0:05:16  ,0:05:08  ,171.859375,176.0,110.23278394855379,160.0,164.0,--,44
7,00:02:25.624,00:02:25.000,0.5,--,--,0:04:51  ,0:04:50  ,0:04:33  ,174.84375,178.0,117.82520585831591,164.0,174.0,--,38
8,00:02:18.605,00:02:18.605,0.5,--,--,0:04:37  ,0:04:37  ,0:04:34  ,176.21875,178.0,122.82598472313946,163.0,167.0,--,38
9,00:02:39.530,00:02:38.000,0.5,--,2,0:05:19  ,0:05:16  ,0:04:34  ,171.015625,176.0,109.96211917800878,169.0,175.0,--,41
10,00:02:40.529,00:02:40.529,0.5,--,--,0:05:21  ,0:05:21  ,0:05:03  ,171.3125,174.0,109.08842780720707,168.0,170.0,--,43
11,00:02:47.865,00:02:47.000,0.5,--,6,0:05:35  ,0:05:34  ,0:05:11  ,169.640625,174.0,105.34919511308311,168.0,171.0,--,44
12,00:02:49.457,00:02:49.457,0.5,11,12,0:05:38  ,0:05:38  ,0:05:08  ,169.96875,174.0,104.1580063868797,169.0,173.0,--,45
13,00:02:52.859,00:02:52.859,0.5,5,--,0:05:45  ,0:05:45  ,0:05:30  ,169.5625,174.0,102.35273772044118,167.0,172.0,--,43
14,00:02:38.699,00:02:38.000,0.5,5,--,0:05:17  ,0:05:16  ,0:05:22  ,170.296875,172.0,111.00444554677648,167.0,171.0,--,41
15,00:02:45.454,00:02:45.454,0.5,--,2,0:05:30  ,0:05:30  ,0:05:14  ,170.046875,172.0,106.62900146027121,166.0,170.0,--,40
16,00:02:52.812,00:02:52.812,0.5,--,5,0:05:45  ,0:05:45  ,0:05:13  ,168.984375,174.0,102.73083483446284,164.0,168.0,--,44
17,00:02:40.521,00:02:40.000,0.5,--,16,0:05:21  ,0:05:20  ,0:05:05  ,171.171875,178.0,109.18349717996291,163.0,171.0,--,42
18,00:02:44.587,00:02:44.587,0.5,5,4,0:05:29  ,0:05:29  ,0:05:05  ,171.375,174.0,106.35997899155089,166.0,170.0,--,44
19,00:02:43.117,00:02:43.117,0.5,--,--,0:05:26  ,0:05:26  ,0:04:48  ,171.75,174.0,107.0841692632418,171.0,177.0,--,45
20,00:02:51.447,00:02:51.000,0.5,--,--,0:05:42  ,0:05:42  ,0:05:07  ,170.4375,174.0,102.66589404808633,168.0,170.0,--,44
21,00:01:04.299,00:01:04.000,0.21,--,--,0:05:00  ,0:04:58  ,0:05:11  ,173.78125,180.0,115.04425107105074,168.0,172.0,--,17
Summary,00:54:50.752,00:54:43.124,10.21,50,97,0:05:22  ,0:05:21  ,0:04:33  ,170.078125,180.0,109.48218908781364,164.0,177.0,--,852
