Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:23.209,00:06:23.209,1,0,37,0:06:23  ,0:06:23  ,0:05:00  ,170.859375,174.0,92.25999755859375,132.0,145.0,--,70
2,00:06:27.161,00:06:25.000,1,0,6,0:06:27  ,0:06:25  ,0:05:58  ,171.15625,175.0,90.90999755859376,136.0,142.0,--,81
3,00:06:25.063,00:06:25.000,1,0,0,0:06:25  ,0:06:25  ,0:06:02  ,170.453125,173.0,91.49000244140626,143.0,148.0,--,83
4,00:06:26.067,00:06:26.000,1,8,0,0:06:26  ,0:06:26  ,0:06:10  ,169.546875,172.0,92.02000122070314,151.0,157.0,--,87
5,00:06:20.117,00:06:20.000,1,1,9,0:06:20  ,0:06:20  ,0:06:06  ,168.671875,170.0,93.52999877929688,151.0,159.0,--,83
6,00:06:23.338,00:06:23.000,1,1,1,0:06:23  ,0:06:23  ,0:06:06  ,168.78125,171.0,93.17999877929688,152.0,157.0,--,85
7,00:06:18.055,00:06:18.000,1,1,1,0:06:18  ,0:06:18  ,0:06:08  ,167.84375,170.0,94.40999755859376,154.0,160.0,--,84
8,00:00:16.990,00:00:16.990,0.05,1,0,0:06:11  ,0:06:11  ,0:06:22  ,167.9375,169.0,93.77000122070314,159.0,160.0,--,4
9,00:06:25.995,00:06:25.995,1,8,6,0:06:25  ,0:06:25  ,0:06:14  ,167.59375,170.0,92.82000122070313,156.0,162.0,--,85
10,00:06:30.996,00:06:29.000,1,10,5,0:06:30  ,0:06:29  ,0:06:16  ,167.34375,172.0,91.72999877929688,152.0,158.0,--,82
11,00:03:03.254,00:03:02.000,0.47,27,0,0:06:32  ,0:06:30  ,0:06:21  ,170.265625,173.0,90.15,166.0,170.0,--,46
Summary,01:01:00.245,01:00:54.194,9.51,57,65,0:06:24  ,0:06:24  ,0:05:00  ,169.1875,175.0,92.35999755859376,148.0,170.0,--,790
