Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:14.620,00:06:14.620,1,--,52,0:06:14  ,0:06:14  ,0:05:46  ,164.828125,178.0,97.16927853341839,131.0,147.0,--,73
2,00:05:53.953,00:05:53.953,1,7,--,0:05:53  ,0:05:53  ,0:05:37  ,169.34375,178.0,100.10055294091626,150.0,155.0,--,88
3,00:06:00.321,00:06:00.000,1,17,--,0:06:00  ,0:06:00  ,0:05:41  ,165.984375,170.0,100.32160032671725,154.0,161.0,--,88
4,00:05:39.521,00:05:39.000,1,1,3,0:05:39  ,0:05:39  ,0:05:18  ,170.609375,176.0,103.58138697567934,155.0,158.0,--,85
5,00:05:39.554,00:05:39.554,1,--,--,0:05:39  ,0:05:39  ,0:05:08  ,170.875,174.0,103.41032197629431,157.0,160.0,--,84
6,00:05:36.830,00:05:36.000,1,11,8,0:05:36  ,0:05:36  ,0:05:20  ,171.484375,174.0,103.87617454853068,158.0,162.0,--,84
7,00:05:39.682,00:05:39.682,1,4,6,0:05:39  ,0:05:39  ,0:05:28  ,171.125,174.0,103.22033081098039,163.0,164.0,--,87
8,00:05:20.036,00:05:20.000,1,--,4,0:05:20  ,0:05:20  ,0:04:48  ,173.65625,176.0,107.95977819971677,163.0,167.0,--,83
9,00:05:25.583,00:05:25.000,1,5,5,0:05:25  ,0:05:25  ,0:05:06  ,174.265625,176.0,105.74937059611949,164.0,167.0,--,82
10,00:05:20.511,00:05:20.511,1,4,--,0:05:20  ,0:05:20  ,0:05:19  ,173.984375,176.0,107.5964846195991,165.0,170.0,--,83
11,00:05:24.781,00:05:24.781,1,--,17,0:05:24  ,0:05:24  ,0:05:08  ,172.96875,176.0,106.80534347038859,160.0,166.0,--,80
12,00:05:16.157,00:05:15.000,1,3,5,0:05:16  ,0:05:15  ,0:04:55  ,174.3125,176.0,108.87292704589319,163.0,167.0,--,82
13,00:04:13.585,00:04:13.000,0.79,2,2,0:05:22  ,0:05:22  ,0:05:10  ,174.859375,178.0,106.29764682480686,165.0,167.0,--,65
Summary,01:11:45.134,01:11:41.101,12.79,56,102,0:05:36  ,0:05:36  ,0:04:48  ,171.203125,178.0,104.02566173673935,157.0,170.0,--,1064
