Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:03.304,00:06:03.304,1,0,36,0:06:03  ,0:06:03  ,0:05:24  ,172.203125,244.0,95.90473721911575,133.0,145.0,--,78
2,00:06:19.865,00:06:18.000,1,5,5,0:06:19  ,0:06:18  ,0:05:28  ,168.28125,178.0,93.86123232435773,143.0,153.0,--,83
3,00:06:48.807,00:06:48.000,1,14,0,0:06:48  ,0:06:47  ,0:06:13  ,167.21875,171.0,87.77037357839522,147.0,154.0,--,90
4,00:06:28.284,00:06:28.284,1,2,0,0:06:28  ,0:06:28  ,0:06:12  ,168.5625,171.0,91.67286312674472,146.0,149.0,--,85
5,00:06:21.904,00:06:21.904,1,0,5,0:06:21  ,0:06:21  ,0:06:06  ,169.21875,172.0,92.84287277059087,149.0,153.0,--,84
6,00:06:21.848,00:06:21.000,1,4,2,0:06:21  ,0:06:21  ,0:06:00  ,168.015625,171.0,93.52141463488444,151.0,158.0,--,84
7,00:06:27.310,00:06:27.310,1,4,1,0:06:27  ,0:06:27  ,0:06:04  ,167.75,170.0,92.34853580544663,152.0,155.0,--,86
8,00:06:26.044,00:06:26.000,1,1,6,0:06:26  ,0:06:26  ,0:06:14  ,167.75,171.0,92.65138323410832,149.0,152.0,--,83
9,00:06:22.144,00:06:22.000,1,6,0,0:06:22  ,0:06:22  ,0:06:03  ,167.46875,171.0,93.75413091660943,154.0,159.0,--,86
10,00:06:14.741,00:06:14.741,1,0,3,0:06:14  ,0:06:14  ,0:05:55  ,168.84375,173.0,94.82766415108993,154.0,157.0,--,84
11,00:06:12.612,00:06:12.000,1,2,3,0:06:12  ,0:06:12  ,0:06:00  ,169.65625,174.0,94.91274858467058,155.0,159.0,--,83
12,00:04:53.137,00:04:53.000,0.77,4,0,0:06:20  ,0:06:20  ,0:05:55  ,169.140625,173.0,93.26848943516242,157.0,159.0,--,67
13,00:06:09.558,00:06:09.558,1,1,3,0:06:09  ,0:06:09  ,0:05:37  ,170.15625,174.0,95.41589320532002,154.0,159.0,--,83
14,00:06:06.638,00:06:06.638,1,0,18,0:06:06  ,0:06:06  ,0:05:41  ,170.828125,174.0,95.79754961727599,150.0,153.0,--,75
15,00:06:03.991,00:06:03.991,1,1,2,0:06:04  ,0:06:03  ,0:05:41  ,171.859375,175.0,95.91518748794823,157.0,159.0,--,85
16,00:06:40.168,00:06:37.000,0.95,1,0,0:06:59  ,0:06:56  ,0:05:44  ,156.171875,176.0,91.53758263140439,149.0,160.0,--,79
Summary,01:40:00.355,01:39:52.730,15.72,44,85,0:06:21  ,0:06:21  ,0:05:24  ,168.234375,244.0,93.44002878529585,150.0,160.0,--,1314
