Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:05:49.945,00:05:49.945,1,--,55,0:05:49  ,0:05:49  ,0:05:20  ,165.625,172.0,103.52030843742371,137.0,153.0,--,80
2,00:05:45.049,00:05:45.049,1,9,--,0:05:45  ,0:05:45  ,0:05:22  ,168.390625,176.0,103.2648584998253,152.0,159.0,--,87
3,00:05:14.471,00:05:13.000,1,5,5,0:05:14  ,0:05:13  ,0:04:52  ,173.59375,178.0,109.90983408103475,161.0,167.0,--,82
4,00:04:58.557,00:04:58.557,1,--,4,0:04:58  ,0:04:58  ,0:04:52  ,176.109375,180.0,114.11467730383484,166.0,173.0,--,81
5,00:05:01.882,00:05:01.882,1,2,--,0:05:01  ,0:05:01  ,0:04:40  ,176.75,182.0,112.44874837962982,168.0,174.0,--,81
6,00:05:07.757,00:05:07.000,1,8,--,0:05:07  ,0:05:07  ,0:04:49  ,175.5625,180.0,111.04821196847405,172.0,174.0,--,84
7,00:04:55.041,00:04:55.041,1,--,15,0:04:55  ,0:04:55  ,0:04:48  ,176.34375,180.0,115.32111399607294,169.0,176.0,--,81
8,00:04:56.666,00:04:55.000,1,5,--,0:04:56  ,0:04:55  ,0:04:34  ,176.609375,180.0,114.51694206670611,174.0,178.0,--,83
9,00:02:51.231,00:02:51.000,0.53,--,--,0:05:25  ,0:05:24  ,0:05:00  ,175.109375,178.0,105.39567284943033,171.0,174.0,--,47
Summary,00:44:40.599,00:44:36.474,8.53,29,79,0:05:14  ,0:05:13  ,0:04:34  ,173.46875,182.0,109.9224111333593,162.0,178.0,--,706
