Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:08.831,00:06:08.831,1,1,35,0:06:08  ,0:06:08  ,0:05:43  ,172.40625,180.0,93.67000122070313,136.0,146.0,--,78
2,00:06:09.269,00:06:06.000,1,0,9,0:06:09  ,0:06:06  ,0:05:46  ,174.90625,186.0,94.25999755859375,148.0,153.0,--,83
3,00:06:06.105,00:06:05.000,1,2,4,0:06:06  ,0:06:05  ,0:05:12  ,174.671875,180.0,94.02000122070314,145.0,151.0,--,81
4,00:06:08.254,00:06:08.000,1,1,0,0:06:08  ,0:06:08  ,0:05:06  ,174.734375,177.0,93.32000122070313,148.0,150.0,--,82
5,00:06:01.648,00:06:01.648,1,2,0,0:06:01  ,0:06:01  ,0:05:30  ,174.296875,180.0,95.50999755859375,150.0,154.0,--,82
6,00:06:03.187,00:06:03.000,1,4,2,0:06:03  ,0:06:03  ,0:05:13  ,173.46875,177.0,96.54000244140626,151.0,156.0,--,82
7,00:05:57.679,00:05:57.679,1,0,2,0:05:57  ,0:05:57  ,0:05:08  ,173.109375,176.0,97.77000122070314,150.0,154.0,--,80
8,00:06:08.010,00:06:08.000,1,0,1,0:06:08  ,0:06:08  ,0:05:53  ,173.578125,177.0,94.2,150.0,152.0,--,81
9,00:06:06.807,00:06:06.000,1,2,0,0:06:06  ,0:06:06  ,0:04:44  ,173.765625,176.0,94.97999877929688,150.0,155.0,--,80
10,00:06:03.748,00:06:03.748,1,1,1,0:06:03  ,0:06:03  ,0:05:14  ,173.3125,176.0,96.5,151.0,156.0,--,82
11,00:05:55.158,00:05:52.000,1,0,1,0:05:55  ,0:05:52  ,0:05:37  ,172.9375,190.0,97.75999755859375,151.0,155.0,--,79
12,00:05:48.905,00:05:48.905,1,1,2,0:05:48  ,0:05:48  ,0:04:20  ,174.125,176.0,99.75,152.0,156.0,--,78
13,00:02:22.399,00:02:22.000,0.39,5,0,0:06:03  ,0:06:02  ,0:05:37  ,173.671875,177.0,95.60999755859376,155.0,159.0,--,33
14,00:03:39.588,00:03:38.000,0.61,31,0,0:05:58  ,0:05:55  ,0:05:45  ,176.234375,179.0,95.82999877929689,165.0,171.0,--,55
Summary,01:18:39.588,01:18:28.811,13.01,51,58,0:06:02  ,0:06:02  ,0:04:20  ,173.890625,190.0,95.67000122070313,149.0,171.0,--,1055
