Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:05:29.041,00:05:28.000,1,--,8,0:05:29  ,0:05:27  ,0:01:18  ,164.953125,172.0,110.54540778842853,150.0,162.0,--,83
2,00:05:15.751,00:05:15.751,1,2,3,0:05:15  ,0:05:15  ,0:05:08  ,171.21875,176.0,110.98267385612294,160.0,165.0,--,83
3,00:05:09.273,00:05:09.000,1,2,--,0:05:09  ,0:05:09  ,0:05:01  ,173.578125,176.0,111.76716526112223,164.0,166.0,--,83
4,00:05:15.314,00:05:15.314,1,--,1,0:05:15  ,0:05:15  ,0:04:59  ,173.921875,177.0,109.40918780437967,164.0,167.0,--,84
5,00:05:24.935,00:05:24.935,1,--,1,0:05:24  ,0:05:24  ,0:05:08  ,173.3125,177.0,106.54298822404012,166.0,171.0,--,86
6,00:05:22.418,00:05:21.000,1,--,--,0:05:22  ,0:05:20  ,0:05:06  ,173.375,176.0,107.3360224548375,167.0,170.0,--,85
7,00:05:33.409,00:05:33.000,1,2,--,0:05:33  ,0:05:33  ,0:05:22  ,172.734375,176.0,104.18259313931027,168.0,172.0,--,87
8,00:05:27.459,00:05:27.459,1,--,--,0:05:27  ,0:05:27  ,0:05:09  ,173.109375,178.0,105.8458198091091,170.0,173.0,--,87
9,00:02:51.126,00:02:51.000,0.5,--,--,0:05:41  ,0:05:41  ,0:05:41  ,171.34375,174.0,102.39834769491914,170.0,173.0,--,44
Summary,00:45:48.726,00:45:45.459,8.5,6,13,0:05:23  ,0:05:22  ,0:01:18  ,171.953125,178.0,107.91431688815447,164.0,173.0,--,722
