Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:13.472,00:06:13.472,1,0,36,0:06:13  ,0:06:13  ,0:05:37  ,171.765625,247.0,93.53129912449143,128.0,144.0,--,78
2,00:06:30.066,00:06:30.000,1,4,9,0:06:30  ,0:06:29  ,0:05:49  ,171.3125,176.0,89.78919751548742,145.0,152.0,--,88
3,00:06:21.233,00:06:21.000,1,5,8,0:06:21  ,0:06:21  ,0:05:33  ,171.34375,174.0,91.8528199926498,147.0,151.0,--,84
4,00:06:22.380,00:06:22.000,1,0,2,0:06:22  ,0:06:22  ,0:05:58  ,171.84375,176.0,91.31083928266283,147.0,151.0,--,84
5,00:06:22.557,00:06:22.557,1,0,1,0:06:22  ,0:06:22  ,0:06:13  ,171.046875,174.0,91.69379455404454,146.0,150.0,--,84
6,00:06:34.932,00:06:34.932,1,12,2,0:06:34  ,0:06:34  ,0:06:14  ,169.734375,173.0,89.50743519426535,147.0,154.0,--,86
7,00:06:16.770,00:06:16.000,1,0,8,0:06:16  ,0:06:16  ,0:05:53  ,170.09375,173.0,93.6238706254363,147.0,151.0,--,81
8,00:00:18.590,00:00:18.590,0.05,0,0,0:06:26  ,0:06:26  ,0:06:34  ,170.84375,172.0,90.81276121347801,150.0,151.0,--,4
9,00:00:15.000,00:00:14.000,0.07,0,0,0:03:47  ,0:03:32  ,0:03:10  ,187.0,200.0,140.9411751650234,151.0,152.0,--,3
10,00:00:45.000,00:00:45.000,0.11,0,0,0:06:37  ,0:06:37  ,0:03:22  ,173.28125,207.0,87.00306559024646,154.0,161.0,--,10
11,00:00:15.000,00:00:15.000,0.07,0,0,0:03:30  ,0:03:30  ,0:03:09  ,183.265625,208.0,155.6647618882684,158.0,160.0,--,3
12,00:00:45.000,00:00:45.000,0.12,0,0,0:06:08  ,0:06:08  ,0:03:08  ,172.09375,210.0,94.67707529432238,156.0,158.0,--,11
13,00:00:15.000,00:00:15.000,0.07,0,0,0:03:20  ,0:03:20  ,0:03:06  ,191.53125,210.0,155.98499449339207,158.0,159.0,--,4
14,00:00:45.000,00:00:45.000,0.11,0,0,0:06:36  ,0:06:36  ,0:03:06  ,157.0625,212.0,96.40323443095902,159.0,162.0,--,11
15,00:00:15.000,00:00:15.000,0.08,0,0,0:03:16  ,0:03:16  ,0:02:54  ,185.203125,217.0,164.83523092782417,162.0,164.0,--,4
16,00:00:45.000,00:00:45.000,0.11,0,1,0:06:55  ,0:06:55  ,0:03:01  ,169.484375,214.0,85.26252818559664,155.0,159.0,--,10
17,00:00:15.000,00:00:15.000,0.08,0,0,0:03:19  ,0:03:19  ,0:02:44  ,188.53125,217.0,159.3157555320736,156.0,158.0,--,3
18,00:00:45.000,00:00:45.000,0.11,0,0,0:06:35  ,0:06:35  ,0:02:46  ,170.9375,217.0,88.84338936814441,165.0,177.0,--,11
19,00:00:15.000,00:00:15.000,0.08,0,0,0:03:09  ,0:03:09  ,0:02:45  ,194.859375,214.0,162.7635332721915,177.0,179.0,--,4
20,00:00:45.000,00:00:45.000,0.08,0,0,0:09:18  ,0:09:19  ,0:02:54  ,141.46875,214.0,75.86127477035932,175.0,183.0,--,12
21,00:00:08.622,00:00:08.622,0.02,0,0,0:09:27  ,0:09:27  ,0:12:24  ,123.59375,126.0,85.47094696689251,158.0,162.0,--,2
Summary,00:51:08.622,00:51:06.173,8.16,21,68,0:06:16  ,0:06:15  ,0:02:44  ,170.75,247.0,93.15905164272597,146.0,183.0,--,678
