Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:22.810,00:06:22.810,1,31,34,0:06:22  ,0:06:22  ,0:05:41  ,170.40625,176.0,92.85999755859376,127.0,137.0,--,77
2,00:06:20.653,00:06:20.653,1,0,10,0:06:20  ,0:06:20  ,0:06:06  ,170.578125,183.0,93.19000244140625,137.0,141.0,--,82
3,00:06:04.752,00:06:04.752,1,0,1,0:06:04  ,0:06:04  ,0:05:55  ,171.234375,175.0,96.30000000000001,141.0,147.0,--,82
4,00:06:09.016,00:06:09.000,1,8,1,0:06:09  ,0:06:09  ,0:05:57  ,171.375,174.0,95.47999877929688,144.0,149.0,--,84
5,00:06:01.415,00:06:01.000,1,2,11,0:06:01  ,0:06:01  ,0:05:45  ,171.484375,173.0,96.97000122070312,140.0,151.0,--,78
6,00:06:04.569,00:06:04.569,1,1,0,0:06:04  ,0:06:04  ,0:05:53  ,172.625,174.0,96.10999755859376,143.0,147.0,--,81
7,00:06:25.253,00:06:24.000,1,23,0,0:06:25  ,0:06:24  ,0:05:30  ,170.84375,180.0,90.69000244140625,145.0,158.0,--,84
8,00:01:31.532,00:01:31.532,0.24,13,0,0:06:19  ,0:06:19  ,0:06:20  ,172.46875,176.0,90.67999877929688,159.0,162.0,--,23
9,00:00:01.205,00:00:01.000,0.01,0,0,0:03:58  ,0:03:18  ,0:06:20  ,172.0,172.0,94.0,159.0,159.0,--,0
Summary,00:45:01.205,00:44:59.316,7.25,79,57,0:06:12  ,0:06:12  ,0:05:30  ,171.25,183.0,94.34000244140626,140.0,162.0,--,591
