Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:21.730,00:06:21.730,1,32,37,0:06:21  ,0:06:21  ,0:05:45  ,171.734375,189.0,91.64000244140625,128.0,140.0,--,75
2,00:06:11.068,00:06:11.000,1,0,6,0:06:11  ,0:06:11  ,0:05:52  ,173.9375,179.0,93.97999877929688,139.0,147.0,--,82
3,00:06:05.058,00:06:05.000,1,0,2,0:06:05  ,0:06:05  ,0:05:50  ,173.4375,177.0,95.37999877929688,141.0,145.0,--,82
4,00:01:22.144,00:01:22.000,0.23,0,0,0:06:04  ,0:06:03  ,0:06:04  ,172.109375,174.0,95.67999877929688,142.0,150.0,--,18
5,00:00:35.000,00:00:34.000,0.15,0,0,0:03:48  ,0:03:41  ,0:03:44  ,192.9375,197.0,122.59000244140626,163.0,170.0,--,9
6,00:03:00.000,00:03:00.000,0.46,4,0,0:06:34  ,0:06:34  ,0:03:51  ,172.0625,194.0,94.67999877929688,150.0,171.0,--,41
7,00:00:25.000,00:00:25.000,0.11,3,0,0:03:41  ,0:03:41  ,0:03:31  ,197.203125,206.0,119.85999755859376,161.0,170.0,--,7
8,00:03:00.000,00:03:00.000,0.47,2,3,0:06:23  ,0:06:23  ,0:03:44  ,172.21875,193.0,95.52000122070314,146.0,171.0,--,41
9,00:00:15.000,00:00:15.000,0.08,0,1,0:03:18  ,0:03:18  ,0:02:49  ,197.0,206.0,115.95,146.0,159.0,--,3
10,00:05:00.000,00:05:00.000,0.79,1,7,0:06:18  ,0:06:18  ,0:03:10  ,172.65625,201.0,93.02000122070314,143.0,164.0,--,64
11,00:00:35.000,00:00:35.000,0.16,0,0,0:03:40  ,0:03:40  ,0:03:08  ,197.890625,208.0,129.1300048828125,160.0,170.0,--,9
12,00:03:00.000,00:03:00.000,0.47,0,0,0:06:20  ,0:06:20  ,0:03:43  ,172.90625,197.0,97.17000122070313,149.0,171.0,--,41
13,00:00:25.000,00:00:25.000,0.12,0,0,0:03:30  ,0:03:30  ,0:03:06  ,200.796875,210.0,123.30000000000001,158.0,171.0,--,7
14,00:03:00.000,00:03:00.000,0.47,1,1,0:06:21  ,0:06:21  ,0:03:33  ,173.25,199.0,97.37999877929688,153.0,172.0,--,42
15,00:00:15.000,00:00:15.000,0.07,0,0,0:03:33  ,0:03:33  ,0:03:24  ,198.9375,206.0,112.40999755859376,152.0,163.0,--,4
16,00:05:00.000,00:05:00.000,0.78,0,3,0:06:23  ,0:06:23  ,0:03:24  ,172.84375,200.0,92.50999755859375,146.0,167.0,--,65
17,00:06:20.454,00:06:19.000,1,10,0,0:06:20  ,0:06:19  ,0:05:06  ,172.53125,183.0,91.52000122070314,147.0,154.0,--,82
18,00:03:39.546,00:03:39.546,0.59,28,1,0:06:14  ,0:06:14  ,0:05:58  ,174.78125,178.0,92.14000244140625,163.0,169.0,--,55
19,00:00:21.626,00:00:20.000,0.05,4,0,0:06:40  ,0:06:10  ,0:05:58  ,173.375,176.0,93.89000244140625,165.0,166.0,--,5
Summary,00:54:51.626,00:54:47.276,9,87,62,0:06:05  ,0:06:05  ,0:02:49  ,174.015625,210.0,95.02999877929688,145.0,172.0,--,732
