Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:05:52.776,00:05:52.776,1,2,39,0:05:52  ,0:05:52  ,0:04:54  ,172.75,178.0,98.50999755859375,140.0,157.0,--,78
2,00:05:52.379,00:05:52.379,1,1,11,0:05:52  ,0:05:52  ,0:05:22  ,174.375,179.0,98.25,154.0,159.0,--,84
3,00:05:55.692,00:05:55.692,1,0,1,0:05:55  ,0:05:55  ,0:05:40  ,173.828125,179.0,97.72999877929688,157.0,162.0,--,85
4,00:05:58.398,00:05:58.000,1,10,0,0:05:58  ,0:05:58  ,0:05:51  ,174.0625,176.0,96.67999877929688,161.0,166.0,--,86
5,00:05:56.685,00:05:56.685,1,1,11,0:05:56  ,0:05:56  ,0:05:45  ,172.1875,175.0,97.95,156.0,165.0,--,83
6,00:05:56.174,00:05:56.000,1,1,2,0:05:56  ,0:05:56  ,0:05:45  ,172.703125,176.0,98.02000122070314,161.0,165.0,--,85
7,00:05:53.760,00:05:53.760,1,10,0,0:05:53  ,0:05:53  ,0:05:18  ,172.6875,181.0,98.45999755859376,165.0,176.0,--,87
8,00:03:34.136,00:03:34.000,0.6,29,1,0:05:54  ,0:05:54  ,0:05:15  ,173.0,181.0,99.85000000000001,174.0,178.0,--,58
9,00:00:07.328,00:00:06.000,0.02,0,0,0:06:03  ,0:04:57  ,0:06:08  ,171.140625,172.0,93.74000244140626,174.0,175.0,--,2
Summary,00:45:07.328,00:45:05.292,7.62,55,67,0:05:55  ,0:05:54  ,0:04:54  ,173.203125,181.0,98.07999877929689,158.0,178.0,--,648
