Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:20:00.000,00:20:00.000,3.2,8,18,0:06:14  ,0:06:14  ,0:05:46  ,171.21875,176.0,93.35000000000001,146.0,160.0,--,265
2,00:00:45.000,00:00:45.000,0.19,1,0,0:03:56  ,0:03:55  ,0:03:46  ,190.21875,199.0,123.24000244140626,164.0,174.0,--,12
3,00:04:00.000,00:04:00.000,0.86,4,1,0:04:40  ,0:04:40  ,0:04:05  ,183.875,189.0,116.45999755859376,172.0,174.0,--,65
4,00:05:00.000,00:05:00.000,0.77,7,7,0:06:27  ,0:06:27  ,0:04:41  ,171.546875,185.0,91.87000122070313,159.0,170.0,--,69
5,00:00:45.000,00:00:45.000,0.18,1,0,0:04:05  ,0:04:05  ,0:04:16  ,188.984375,196.0,114.10999755859376,167.0,174.0,--,12
6,00:04:00.000,00:04:00.000,0.86,0,5,0:04:39  ,0:04:38  ,0:04:22  ,185.046875,190.0,116.95999755859376,174.0,179.0,--,66
7,00:05:00.000,00:05:00.000,0.75,2,2,0:06:39  ,0:06:39  ,0:04:36  ,169.046875,181.0,88.62999877929688,161.0,175.0,--,67
8,00:00:45.000,00:00:45.000,0.18,1,0,0:04:06  ,0:04:06  ,0:04:16  ,189.140625,196.0,116.64000244140625,169.0,177.0,--,12
9,00:04:00.000,00:04:00.000,0.85,2,3,0:04:41  ,0:04:41  ,0:04:16  ,184.25,188.0,117.68000488281251,175.0,178.0,--,66
10,00:05:00.000,00:05:00.000,0.71,1,1,0:07:00  ,0:07:00  ,0:04:46  ,159.5,181.0,89.10999755859376,160.0,175.0,--,66
11,00:10:00.000,00:10:00.000,1.61,2,0,0:06:13  ,0:06:13  ,0:05:49  ,173.859375,181.0,93.44000244140625,164.0,167.0,--,141
12,00:00:00.518,00:00:00.518,0,--,--,1:44:10  ,1:47:55  ,0:06:48  ,119.0,119.0,124.30000000000001,161.0,161.0,--,--
Summary,00:59:15.518,00:59:15.518,10.17,30,38,0:05:49  ,0:05:49  ,0:03:46  ,173.875,199.0,98.24000244140626,159.0,179.0,--,841
