Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:24.453,00:06:24.453,1,0,36,0:06:24  ,0:06:24  ,0:06:04  ,169.609375,184.0,90.60000000000001,130.0,138.0,--,77
2,00:06:14.598,00:06:14.000,1,0,8,0:06:14  ,0:06:14  ,0:05:57  ,174.453125,197.0,92.57999877929689,139.0,146.0,--,82
3,00:06:05.646,00:06:05.646,1,1,1,0:06:05  ,0:06:05  ,0:05:54  ,174.203125,176.0,94.85999755859376,142.0,146.0,--,83
4,00:06:12.028,00:06:12.000,1,8,1,0:06:12  ,0:06:12  ,0:05:59  ,174.234375,178.0,93.07000122070313,145.0,150.0,--,85
5,00:06:01.862,00:06:01.862,1,1,11,0:06:01  ,0:06:01  ,0:05:47  ,173.8125,176.0,95.45999755859376,142.0,151.0,--,79
6,00:06:05.114,00:06:05.000,1,1,1,0:06:05  ,0:06:05  ,0:05:55  ,174.453125,176.0,94.77999877929688,144.0,149.0,--,82
7,00:06:32.313,00:06:32.000,1,23,0,0:06:32  ,0:06:32  ,0:05:27  ,173.125,179.0,88.25999755859375,150.0,156.0,--,90
8,00:01:23.986,00:01:23.986,0.22,12,0,0:06:25  ,0:06:25  ,0:06:20  ,174.015625,176.0,87.07999877929689,158.0,161.0,--,20
9,00:00:24.014,00:00:23.000,0.07,0,0,0:05:50  ,0:05:36  ,0:06:02  ,173.546875,174.0,90.82999877929689,159.0,160.0,--,6
Summary,00:45:24.014,00:45:21.947,7.29,45,59,0:06:13  ,0:06:13  ,0:05:27  ,173.40625,197.0,92.55000000000001,142.0,161.0,--,604
