Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:12.347,00:06:12.347,1,0,36,0:06:12  ,0:06:12  ,0:05:25  ,170.4375,250.0,94.54493196705022,121.0,129.0,--,72
2,00:06:27.998,00:06:25.000,1,7,6,0:06:28  ,0:06:25  ,0:05:09  ,167.015625,176.0,92.59012623198882,132.0,156.0,--,80
3,00:06:22.840,00:06:22.840,1,4,9,0:06:22  ,0:06:22  ,0:06:10  ,169.796875,173.0,92.30054256114157,147.0,154.0,--,84
4,00:00:56.815,00:00:56.000,0.15,0,1,0:06:21  ,0:06:15  ,0:06:25  ,171.125,174.0,91.93346096424617,147.0,148.0,--,12
5,00:04:59.718,00:04:59.718,1,0,1,0:04:59  ,0:04:59  ,0:04:41  ,178.796875,186.0,111.96402930913412,153.0,159.0,--,76
6,00:01:00.282,00:01:00.000,0.19,0,0,0:05:10  ,0:05:08  ,0:05:03  ,178.40625,183.0,108.38810274698882,153.0,159.0,--,15
7,00:03:00.000,00:02:59.000,0.45,0,0,0:06:39  ,0:06:37  ,0:05:08  ,170.65625,179.0,88.00146660219434,150.0,164.0,--,38
8,00:05:04.726,00:05:04.726,1,11,1,0:05:04  ,0:05:04  ,0:04:36  ,178.546875,186.0,110.27814883362446,167.0,172.0,--,82
9,00:00:55.274,00:00:55.000,0.17,0,1,0:05:21  ,0:05:20  ,0:04:58  ,176.03125,179.0,105.97792352655824,171.0,173.0,--,15
10,00:03:00.000,00:02:59.000,0.45,0,6,0:06:36  ,0:06:34  ,0:05:22  ,170.40625,175.0,88.73891927799681,148.0,168.0,--,38
11,00:04:59.270,00:04:59.270,1,0,2,0:04:59  ,0:04:59  ,0:04:46  ,178.859375,187.0,112.09245315629633,167.0,174.0,--,80
12,00:01:00.730,00:01:00.000,0.2,0,0,0:04:59  ,0:04:55  ,0:04:56  ,178.890625,182.0,112.11863728288908,173.0,175.0,--,16
13,00:03:00.000,00:02:59.000,0.28,0,1,0:10:44  ,0:10:41  ,0:04:56  ,125.6875,179.0,74.05403904825543,134.0,175.0,--,25
14,00:06:22.669,00:06:22.669,1,9,0,0:06:22  ,0:06:22  ,0:05:43  ,169.1875,177.0,92.67437986169392,150.0,161.0,--,84
15,00:03:37.331,00:03:37.000,0.56,25,0,0:06:31  ,0:06:30  ,0:05:38  ,174.109375,181.0,88.10507846610257,165.0,175.0,--,54
16,00:00:03.699,00:00:03.000,0.01,0,0,0:05:12  ,0:04:13  ,0:05:37  ,177.75,179.0,107.95482690070541,175.0,175.0,--,1
Summary,00:57:03.699,00:56:54.570,9.47,56,65,0:06:01  ,0:06:00  ,0:04:36  ,170.328125,250.0,96.89828050739013,148.0,175.0,--,772
