Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:03:13.970,00:03:13.970,0.5,--,14,0:06:27  ,0:06:27  ,0:06:35  ,164.640625,167.0,93.93981057677756,123.0,141.0,--,33
2,00:03:08.937,00:03:06.000,0.5,--,36,0:06:17  ,0:06:12  ,0:06:10  ,165.859375,174.0,95.73356308661533,134.0,141.0,--,39
3,00:03:17.693,00:03:17.693,0.5,7,--,0:06:35  ,0:06:35  ,0:05:58  ,167.328125,170.0,90.69034066339862,142.0,149.0,--,45
4,00:03:12.221,00:03:11.000,0.5,--,--,0:06:24  ,0:06:22  ,0:06:20  ,167.40625,170.0,93.22851576099832,149.0,154.0,--,44
5,00:03:08.484,00:03:08.484,0.5,--,1,0:06:16  ,0:06:16  ,0:06:10  ,167.546875,169.0,94.9971219091145,152.0,158.0,--,44
6,00:02:53.142,00:02:53.142,0.5,2,--,0:05:46  ,0:05:46  ,0:05:42  ,168.3125,172.0,102.94433640174839,153.0,157.0,--,42
7,00:03:16.992,00:03:14.000,0.5,8,4,0:06:34  ,0:06:28  ,0:05:32  ,167.78125,169.0,90.76726091011874,154.0,159.0,--,49
8,00:03:22.163,00:03:22.163,0.5,--,--,0:06:44  ,0:06:44  ,0:06:06  ,167.75,170.0,88.46206321339136,158.0,163.0,--,50
9,00:03:15.193,00:03:11.000,0.5,5,6,0:06:30  ,0:06:22  ,0:06:29  ,166.53125,169.0,92.2914116970048,154.0,162.0,--,46
10,00:03:07.915,00:03:07.915,0.5,--,5,0:06:15  ,0:06:15  ,0:06:04  ,167.1875,170.0,95.48958771119533,151.0,157.0,--,43
11,00:03:10.711,00:03:10.711,0.5,2,--,0:06:21  ,0:06:21  ,0:05:55  ,166.96875,170.0,94.21288842193344,157.0,162.0,--,46
12,00:03:01.095,00:03:01.000,0.5,--,--,0:06:02  ,0:06:02  ,0:05:45  ,167.078125,169.0,99.15056635399809,159.0,165.0,--,45
13,00:03:01.583,00:03:01.000,0.5,3,7,0:06:03  ,0:06:02  ,0:05:40  ,168.6875,172.0,97.94069548784087,165.0,176.0,--,47
14,00:02:49.312,00:02:49.312,0.49,35,--,0:05:48  ,0:05:48  ,0:05:29  ,170.03125,176.0,101.35356536522639,170.0,180.0,--,47
Summary,00:43:59.411,00:43:47.390,6.99,61,74,0:06:17  ,0:06:16  ,0:05:29  ,167.328125,176.0,94.89937604840995,151.0,180.0,--,620
