Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:03:17.531,00:03:17.000,0.5,--,9,0:06:35  ,0:06:34  ,0:05:45  ,162.375,167.0,93.53342021920518,129.0,142.0,--,42
2,00:03:13.480,00:03:13.480,0.5,--,36,0:06:26  ,0:06:26  ,0:06:02  ,164.921875,167.0,94.01711534527706,135.0,143.0,--,40
3,00:03:09.086,00:03:09.000,0.5,4,2,0:06:18  ,0:06:18  ,0:03:51  ,165.984375,192.0,95.58608536967984,151.0,157.0,--,47
4,00:03:16.494,00:03:16.000,0.5,--,--,0:06:32  ,0:06:32  ,0:05:43  ,165.0625,184.0,92.49612421938032,150.0,155.0,--,49
5,00:03:07.967,00:03:07.967,0.5,2,4,0:06:15  ,0:06:15  ,0:06:10  ,165.375,169.0,96.50944063914179,150.0,156.0,--,44
6,00:02:58.223,00:02:58.223,0.5,4,--,0:05:56  ,0:05:56  ,0:04:33  ,165.5,184.0,101.70902456472604,152.0,160.0,--,43
7,00:00:57.219,00:00:57.000,0.15,--,6,0:06:18  ,0:06:16  ,0:05:58  ,164.546875,167.0,96.38661265542132,153.0,156.0,--,13
8,00:00:35.000,00:00:35.000,0.14,--,--,0:04:15  ,0:04:15  ,0:04:01  ,176.703125,186.0,132.82326694604802,159.0,168.0,--,9
9,00:03:00.000,00:03:00.000,0.45,7,--,0:06:44  ,0:06:44  ,0:04:00  ,163.65625,182.0,90.67583271672713,158.0,171.0,--,47
10,00:00:25.000,00:00:25.000,0.11,--,--,0:03:39  ,0:03:39  ,0:03:22  ,190.796875,201.0,143.53694286913438,159.0,170.0,--,7
11,00:03:00.000,00:03:00.000,0.43,4,--,0:06:57  ,0:06:57  ,0:03:21  ,162.140625,197.0,88.6247141615271,161.0,178.0,--,44
12,00:00:15.000,00:00:15.000,0.06,5,--,0:03:57  ,0:03:57  ,0:03:56  ,183.203125,194.0,137.87974746801706,140.0,143.0,--,3
13,00:03:15.872,00:03:15.872,0.5,--,8,0:06:31  ,0:06:31  ,0:03:56  ,163.078125,192.0,93.91894396580166,144.0,155.0,--,45
14,00:01:44.128,00:01:43.000,0.28,--,2,0:06:13  ,0:06:09  ,0:06:18  ,164.96875,167.0,97.33921445873068,147.0,152.0,--,22
15,00:00:35.000,00:00:35.000,0.16,--,3,0:03:44  ,0:03:44  ,0:03:23  ,187.40625,199.0,142.9194647546988,160.0,170.0,--,9
16,00:03:00.000,00:03:00.000,0.46,--,--,0:06:27  ,0:06:27  ,0:05:11  ,164.171875,169.0,94.3543651950287,159.0,170.0,--,44
17,00:00:25.000,00:00:25.000,0.1,1,--,0:04:00  ,0:04:00  ,0:03:26  ,187.71875,199.0,132.97766212855834,156.0,159.0,--,7
18,00:03:00.000,00:03:00.000,0.48,--,0,0:06:18  ,0:06:18  ,0:03:27  ,164.40625,198.0,96.36089240599063,161.0,176.0,--,46
19,00:00:15.000,00:00:15.000,0.07,--,--,0:03:27  ,0:03:27  ,0:04:34  ,156.0625,210.0,185.56668392696236,153.0,154.0,--,3
20,00:03:00.885,00:03:00.885,0.5,7,--,0:06:01  ,0:06:01  ,0:03:43  ,165.96875,212.0,99.92919539492115,154.0,162.0,--,42
21,00:01:59.115,00:01:59.000,0.29,--,11,0:06:52  ,0:06:52  ,0:05:59  ,165.109375,169.0,88.00934636980502,154.0,162.0,--,26
22,00:03:06.676,00:03:06.000,0.5,22,--,0:06:13  ,0:06:12  ,0:05:45  ,169.53125,174.0,94.7944728865469,168.0,176.0,--,50
23,00:00:53.451,00:00:53.451,0.15,10,--,0:05:46  ,0:05:46  ,0:05:43  ,171.1875,174.0,101.08694606827602,176.0,177.0,--,16
Summary,00:48:30.127,00:48:26.878,7.84,64,80,0:06:11  ,0:06:10  ,0:03:21  ,165.78125,212.0,97.2142923435054,152.0,178.0,--,698
