Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:05:23.631,00:05:23.631,1,--,55,0:05:23  ,0:05:23  ,0:04:51  ,166.671875,180.0,111.23431841965439,142.0,156.0,--,77
2,00:04:55.741,00:04:55.000,1,6,--,0:04:55  ,0:04:55  ,0:04:37  ,171.84375,190.0,118.06086909767777,166.0,174.0,--,85
3,00:04:58.033,00:04:58.000,1,8,4,0:04:58  ,0:04:58  ,0:04:41  ,173.609375,178.0,115.96147681909403,167.0,172.0,--,82
4,00:04:46.518,00:04:46.518,1,--,6,0:04:46  ,0:04:46  ,0:04:45  ,175.4375,180.0,119.36497221890244,175.0,180.0,--,81
5,00:05:28.974,00:05:28.000,1,5,2,0:05:28  ,0:05:27  ,0:04:40  ,171.5625,178.0,106.30833348363441,170.0,179.0,--,86
6,00:05:45.639,00:05:45.000,1,8,--,0:05:45  ,0:05:45  ,0:05:10  ,169.03125,172.0,102.69788455625302,170.0,175.0,--,89
7,00:05:35.995,00:05:35.995,1,--,14,0:05:36  ,0:05:35  ,0:05:23  ,170.96875,174.0,104.44837932020157,165.0,169.0,--,85
8,00:05:36.195,00:05:36.000,1,6,2,0:05:36  ,0:05:36  ,0:05:15  ,169.4375,174.0,105.32960506963238,169.0,173.0,--,88
9,00:05:45.065,00:05:45.000,1,2,3,0:05:45  ,0:05:45  ,0:05:10  ,168.9375,172.0,102.92580522064256,171.0,178.0,--,88
10,00:05:04.307,00:05:04.000,0.88,14,10,0:05:46  ,0:05:46  ,0:05:18  ,168.8125,174.0,102.49007752723247,173.0,178.0,--,82
Summary,00:53:20.098,00:53:17.144,9.88,50,97,0:05:23  ,0:05:23  ,0:04:37  ,170.53125,190.0,108.54477132127866,167.0,180.0,--,843
