Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:23.203,00:06:23.203,1,0,33,0:06:23  ,0:06:23  ,0:04:30  ,174.234375,184.0,93.54000244140626,134.0,149.0,--,79
2,00:06:10.257,00:06:08.000,1,0,5,0:06:10  ,0:06:08  ,0:05:42  ,174.765625,185.0,93.54000244140626,141.0,148.0,--,83
3,00:05:58.183,00:05:58.000,1,0,0,0:05:58  ,0:05:58  ,0:05:42  ,176.296875,178.0,94.94000244140625,146.0,151.0,--,83
4,00:01:28.357,00:01:28.357,0.25,0,0,0:05:54  ,0:05:54  ,0:05:50  ,175.921875,178.0,96.5,150.0,153.0,--,21
5,00:01:00.000,00:00:59.000,0.22,1,0,0:04:27  ,0:04:22  ,0:04:06  ,186.40625,192.0,114.2800048828125,163.0,167.0,--,16
6,00:01:00.000,00:01:00.000,0.14,1,0,0:07:11  ,0:07:10  ,0:04:41  ,172.25,187.0,93.80999755859375,157.0,168.0,--,15
7,00:01:00.000,00:01:00.000,0.24,4,0,0:04:13  ,0:04:13  ,0:04:16  ,189.40625,193.0,109.50999755859375,166.0,173.0,--,16
8,00:01:00.000,00:01:00.000,0.14,2,0,0:07:23  ,0:07:23  ,0:04:23  ,169.953125,190.0,95.47999877929688,164.0,174.0,--,15
9,00:01:00.000,00:01:00.000,0.24,2,0,0:04:11  ,0:04:11  ,0:04:23  ,189.34375,192.0,109.94000244140625,167.0,172.0,--,16
10,00:01:00.000,00:01:00.000,0.14,0,2,0:07:04  ,0:07:04  ,0:04:21  ,170.9375,189.0,98.79000244140626,160.0,172.0,--,15
11,00:01:00.000,00:01:00.000,0.23,0,4,0:04:23  ,0:04:23  ,0:04:24  ,184.109375,188.0,111.35000000000001,160.0,165.0,--,15
12,00:01:00.000,00:01:00.000,0.15,0,1,0:06:45  ,0:06:45  ,0:04:39  ,169.953125,184.0,98.14000244140625,155.0,165.0,--,14
13,00:01:00.000,00:01:00.000,0.24,0,1,0:04:12  ,0:04:12  ,0:04:22  ,186.4375,192.0,111.55000000000001,164.0,170.0,--,16
14,00:01:00.000,00:01:00.000,0.15,0,0,0:06:46  ,0:06:46  ,0:04:25  ,170.390625,183.0,99.70999755859376,160.0,169.0,--,15
15,00:01:00.000,00:01:00.000,0.24,0,0,0:04:14  ,0:04:13  ,0:04:17  ,187.515625,189.0,111.8800048828125,166.0,172.0,--,16
16,00:01:00.000,00:01:00.000,0.14,0,0,0:07:15  ,0:07:15  ,0:04:17  ,169.109375,186.0,98.55999755859375,161.0,172.0,--,15
17,00:01:00.000,00:01:00.000,0.24,0,0,0:04:13  ,0:04:13  ,0:04:12  ,186.421875,189.0,111.30999755859375,167.0,173.0,--,16
18,00:01:00.000,00:01:00.000,0.14,0,0,0:07:01  ,0:07:01  ,0:04:13  ,170.46875,187.0,95.84000244140626,163.0,174.0,--,15
19,00:01:00.000,00:01:00.000,0.23,0,0,0:04:26  ,0:04:26  ,0:04:34  ,184.40625,188.0,111.18000488281251,167.0,170.0,--,16
20,00:01:00.000,00:01:00.000,0.15,0,0,0:06:33  ,0:06:33  ,0:04:45  ,171.734375,184.0,99.54000244140626,161.0,170.0,--,15
21,00:06:19.616,00:06:18.000,1,7,0,0:06:19  ,0:06:18  ,0:05:57  ,172.03125,177.0,89.35000000000001,151.0,157.0,--,82
22,00:03:40.384,00:03:40.000,0.55,26,0,0:06:38  ,0:06:37  ,0:05:50  ,173.90625,178.0,88.50999755859375,161.0,167.0,--,55
23,00:00:34.714,00:00:34.000,0.09,2,0,0:06:12  ,0:06:04  ,0:06:29  ,174.109375,175.0,84.72000122070312,163.0,166.0,--,9
Summary,00:46:34.714,00:46:28.560,7.9,47,46,0:05:53  ,0:05:52  ,0:04:06  ,175.8125,193.0,96.47999877929688,152.0,174.0,--,660
