Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:06.097,00:05:58.000,1,17,0,0:06:06  ,0:05:58  ,0:04:56  ,173.984375,181.0,95.64000244140625,145.0,162.0,--,83
2,00:05:47.188,00:05:42.000,1,3,2,0:05:47  ,0:05:42  ,0:05:18  ,172.921875,184.0,98.45999755859376,154.0,161.0,--,84
3,00:05:31.759,00:05:31.000,1,0,6,0:05:31  ,0:05:31  ,0:05:18  ,178.5625,181.0,100.82000122070313,157.0,160.0,--,80
4,00:05:46.178,00:05:46.178,1,6,0,0:05:46  ,0:05:46  ,0:05:26  ,176.734375,179.0,97.77999877929688,156.0,160.0,--,83
5,00:05:42.213,00:05:42.000,1,1,4,0:05:42  ,0:05:42  ,0:05:24  ,177.28125,181.0,98.22000122070312,155.0,159.0,--,81
6,00:05:46.908,00:05:46.908,1,1,3,0:05:46  ,0:05:46  ,0:05:37  ,176.25,179.0,98.19000244140625,154.0,158.0,--,81
7,00:05:45.943,00:05:45.943,1,4,0,0:05:45  ,0:05:45  ,0:05:42  ,176.109375,179.0,97.50999755859375,159.0,163.0,--,83
8,00:04:33.714,00:04:29.000,0.8,2,3,0:05:42  ,0:05:36  ,0:05:07  ,171.65625,183.0,98.87999877929688,155.0,163.0,--,63
9,00:00:25.390,00:00:24.000,0.08,0,1,0:05:36  ,0:05:17  ,0:05:08  ,176.3125,178.0,106.60000000000001,157.0,157.0,--,6
Summary,00:45:25.390,00:45:05.029,7.87,34,19,0:05:46  ,0:05:43  ,0:04:56  ,175.515625,184.0,98.22000122070312,154.0,163.0,--,645
