Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:38.867,00:06:38.867,1,3,37,0:06:38  ,0:06:38  ,0:05:41  ,169.984375,177.0,88.49406318644975,127.0,140.0,--,78
2,00:06:31.780,00:06:31.000,1,4,17,0:06:31  ,0:06:31  ,0:06:02  ,171.265625,176.0,89.42084841123588,141.0,148.0,--,87
3,00:06:31.776,00:06:31.776,1,6,9,0:06:31  ,0:06:31  ,0:06:13  ,169.390625,172.0,90.41157836961249,145.0,154.0,--,85
4,00:00:17.577,00:00:17.577,0.05,0,1,0:06:18  ,0:06:18  ,0:06:26  ,170.390625,171.0,92.91622657280799,147.0,150.0,--,4
5,00:00:30.000,00:00:29.000,0.13,0,0,0:03:44  ,0:03:37  ,0:03:48  ,193.375,198.0,138.21848676369586,162.0,174.0,--,8
6,00:02:30.000,00:02:30.000,0.37,0,1,0:06:40  ,0:06:40  ,0:03:52  ,168.15625,196.0,89.08856828424085,159.0,180.0,--,35
7,00:00:30.000,00:00:30.000,0.14,0,0,0:03:34  ,0:03:34  ,0:03:34  ,193.734375,202.0,144.68262939551576,160.0,171.0,--,8
8,00:02:30.000,00:02:30.000,0.38,0,0,0:06:39  ,0:06:39  ,0:03:37  ,167.90625,193.0,89.53806212776847,159.0,176.0,--,36
9,00:00:30.000,00:00:30.000,0.14,0,0,0:03:29  ,0:03:29  ,0:03:16  ,196.59375,205.0,145.53870360435545,160.0,172.0,--,8
10,00:02:30.000,00:02:30.000,0.37,0,0,0:06:40  ,0:06:40  ,0:03:24  ,167.46875,200.0,89.4901319625863,159.0,174.0,--,34
11,00:04:58.040,00:04:58.040,1,9,0,0:04:58  ,0:04:58  ,0:04:44  ,180.078125,189.0,111.79328634441244,171.0,177.0,--,83
12,00:03:01.960,00:03:01.960,0.61,2,5,0:05:00  ,0:05:00  ,0:04:45  ,179.515625,186.0,111.31478412980778,174.0,177.0,--,51
13,00:02:30.000,00:02:29.000,0.35,0,6,0:07:03  ,0:07:00  ,0:04:53  ,159.875,180.0,88.67177574032448,154.0,171.0,--,33
14,00:04:48.206,00:04:48.206,1,1,2,0:04:48  ,0:04:48  ,0:04:38  ,181.859375,190.0,114.47549966925091,173.0,179.0,--,81
15,00:03:11.794,00:03:11.794,0.64,0,0,0:05:01  ,0:05:01  ,0:04:42  ,179.71875,184.0,110.5863889411894,175.0,179.0,--,54
16,00:02:30.000,00:02:29.000,0.33,0,0,0:07:29  ,0:07:26  ,0:05:06  ,157.03125,181.0,84.94360230099502,155.0,175.0,--,30
17,00:05:04.729,00:05:04.729,1,13,3,0:05:04  ,0:05:04  ,0:04:31  ,179.3125,187.0,109.80620766480762,175.0,179.0,--,86
18,00:02:55.271,00:02:55.000,0.6,0,9,0:04:50  ,0:04:49  ,0:04:37  ,180.78125,186.0,114.2729593671787,173.0,178.0,--,48
19,00:02:30.000,00:02:29.000,0.32,0,1,0:07:50  ,0:07:47  ,0:04:46  ,153.109375,179.0,83.33127902081844,155.0,178.0,--,30
20,00:04:45.437,00:04:45.437,1,1,0,0:04:45  ,0:04:45  ,0:04:33  ,183.34375,190.0,114.65020997709124,175.0,181.0,--,81
21,00:03:14.563,00:03:14.563,0.68,1,1,0:04:44  ,0:04:44  ,0:04:30  ,183.53125,189.0,114.93433263923431,179.0,181.0,--,57
22,00:02:30.000,00:02:29.000,0.2,0,0,0:12:43  ,0:12:38  ,0:04:44  ,112.78125,181.0,69.63923740994736,146.0,180.0,--,21
23,00:06:54.307,00:06:52.000,1,8,3,0:06:54  ,0:06:52  ,0:06:17  ,166.71875,174.0,86.86494054100801,152.0,160.0,--,79
24,00:03:05.693,00:03:05.000,0.48,15,0,0:06:29  ,0:06:27  ,0:05:27  ,172.84375,181.0,89.14791019061897,164.0,176.0,--,44
25,00:01:13.640,00:01:13.000,0.19,12,0,0:06:21  ,0:06:18  ,0:05:57  ,172.828125,176.0,91.00606777391586,173.0,175.0,--,20
Summary,01:22:13.640,01:22:03.949,13.99,76,97,0:05:52  ,0:05:51  ,0:03:16  ,171.546875,205.0,98.31309253148362,159.0,181.0,--,1181
