Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:32.875,00:06:32.875,1,0,34,0:06:32  ,0:06:32  ,0:05:57  ,170.171875,177.0,90.12000122070313,128.0,136.0,--,76
2,00:06:18.068,00:06:15.000,1,0,7,0:06:18  ,0:06:15  ,0:05:55  ,171.03125,185.0,93.54000244140626,137.0,145.0,--,82
3,00:06:04.517,00:06:04.000,1,0,1,0:06:04  ,0:06:04  ,0:05:50  ,171.59375,174.0,96.65999755859376,143.0,149.0,--,82
4,00:01:04.540,00:01:04.540,0.18,0,1,0:06:04  ,0:06:04  ,0:05:59  ,171.453125,173.0,95.9,145.0,148.0,--,15
5,00:02:00.000,00:01:59.000,0.41,1,0,0:04:50  ,0:04:48  ,0:04:45  ,179.203125,184.0,112.21999511718751,161.0,165.0,--,32
6,00:02:00.000,00:02:00.000,0.3,5,0,0:06:42  ,0:06:42  ,0:04:50  ,169.78125,180.0,94.62000122070313,152.0,165.0,--,28
7,00:02:00.000,00:02:00.000,0.42,3,0,0:04:48  ,0:04:48  ,0:04:35  ,180.390625,184.0,112.5199951171875,163.0,167.0,--,32
8,00:02:00.000,00:02:00.000,0.32,0,7,0:06:14  ,0:06:14  ,0:04:48  ,170.0625,178.0,96.17000122070313,146.0,164.0,--,26
9,00:02:00.000,00:02:00.000,0.42,0,3,0:04:47  ,0:04:47  ,0:04:38  ,179.25,183.0,113.3699951171875,159.0,165.0,--,31
10,00:02:00.000,00:02:00.000,0.32,0,0,0:06:19  ,0:06:19  ,0:04:52  ,171.515625,178.0,94.42000122070313,150.0,164.0,--,27
11,00:02:00.000,00:02:00.000,0.41,0,0,0:04:49  ,0:04:49  ,0:04:41  ,179.484375,183.0,114.16999511718751,161.0,165.0,--,32
12,00:02:00.000,00:02:00.000,0.32,1,0,0:06:17  ,0:06:17  ,0:04:49  ,171.4375,177.0,97.15,153.0,165.0,--,28
13,00:02:00.000,00:02:00.000,0.41,0,0,0:04:52  ,0:04:52  ,0:04:34  ,178.796875,183.0,110.79000244140626,162.0,165.0,--,32
14,00:02:00.000,00:02:00.000,0.31,0,0,0:06:28  ,0:06:28  ,0:05:00  ,171.421875,179.0,94.72000122070312,153.0,165.0,--,28
15,00:02:00.000,00:02:00.000,0.41,0,0,0:04:49  ,0:04:49  ,0:04:45  ,178.9375,183.0,112.0800048828125,163.0,168.0,--,32
16,00:02:00.000,00:02:00.000,0.32,0,0,0:06:17  ,0:06:17  ,0:04:53  ,171.5625,178.0,94.94000244140625,154.0,165.0,--,28
17,00:06:09.008,00:06:04.000,1,8,0,0:06:09  ,0:06:04  ,0:05:31  ,171.6875,175.0,94.92999877929688,148.0,155.0,--,82
18,00:03:50.992,00:03:50.992,0.59,28,0,0:06:34  ,0:06:34  ,0:05:49  ,171.640625,174.0,89.07999877929689,161.0,166.0,--,58
19,00:00:01.073,00:00:01.000,0,0,0,0:05:08  ,0:04:47  ,0:06:21  ,171.0,171.0,93.60000000000001,162.0,162.0,--,0
Summary,00:54:01.073,00:53:51.407,9.13,46,53,0:05:54  ,0:05:53  ,0:04:34  ,172.953125,185.0,97.99000244140626,149.0,168.0,--,751
