Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:06:13.522,00:06:13.522,1,0,35,0:06:13  ,0:06:13  ,0:05:34  ,169.84375,175.0,94.57699047539751,125.0,137.0,--,75
2,00:06:16.166,00:06:12.000,1,6,7,0:06:16  ,0:06:12  ,0:05:51  ,168.1875,174.0,94.83704499993952,139.0,154.0,--,81
3,00:06:15.782,00:06:15.000,1,4,8,0:06:15  ,0:06:15  ,0:05:55  ,170.03125,174.0,93.90452372684108,141.0,155.0,--,81
4,00:01:14.530,00:01:14.530,0.2,0,1,0:06:09  ,0:06:09  ,0:06:09  ,171.375,172.0,94.84850831824187,143.0,146.0,--,16
5,00:00:30.000,00:00:29.000,0.15,0,1,0:03:25  ,0:03:18  ,0:02:57  ,200.203125,210.0,145.99172654237884,147.0,150.0,--,7
6,00:03:00.000,00:03:00.000,0.62,0,0,0:04:51  ,0:04:51  ,0:03:13  ,182.15625,203.0,112.82254987633671,163.0,172.0,--,48
7,00:05:00.000,00:05:00.000,0.76,0,2,0:06:32  ,0:06:32  ,0:04:36  ,170.0625,179.0,89.85990760520029,150.0,171.0,--,66
8,00:00:30.000,00:00:30.000,0.12,1,0,0:04:00  ,0:04:00  ,0:04:18  ,191.46875,202.0,130.43382039793127,151.0,156.0,--,8
9,00:03:00.000,00:03:00.000,0.61,0,0,0:04:54  ,0:04:54  ,0:04:06  ,182.6875,205.0,111.60223960115178,167.0,171.0,--,48
10,00:05:00.000,00:05:00.000,0.83,4,2,0:06:01  ,0:06:01  ,0:04:45  ,171.90625,179.0,96.52005033175787,160.0,170.0,--,72
11,00:06:50.803,00:06:45.000,1,22,1,0:06:50  ,0:06:45  ,0:05:38  ,165.421875,176.0,88.29267915253614,154.0,167.0,--,91
12,00:03:09.197,00:03:09.000,0.43,20,0,0:07:18  ,0:07:18  ,0:06:41  ,165.65625,173.0,82.56740022399975,161.0,164.0,--,43
13,00:00:01.221,00:00:01.000,0,0,0,0:05:49  ,0:04:45  ,0:10:15  ,118.5,119.0,145.1393908603934,158.0,158.0,--,0
Summary,00:47:01.221,00:46:49.052,7.73,57,58,0:06:04  ,0:06:03  ,0:02:57  ,171.109375,210.0,95.71408279871834,148.0,172.0,--,637
