Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:05:45.699,00:05:44.000,1,--,52,0:05:45  ,0:05:44  ,0:05:10  ,164.796875,176.0,105.31837477482861,137.0,150.0,--,77
2,00:05:26.425,00:05:26.000,1,5,--,0:05:26  ,0:05:26  ,0:04:56  ,170.796875,178.0,107.61874755789745,157.0,164.0,--,85
3,00:05:28.801,00:05:28.801,1,6,6,0:05:28  ,0:05:28  ,0:05:23  ,170.609375,172.0,106.95848318930284,160.0,165.0,--,85
4,00:05:27.441,00:05:27.000,1,3,3,0:05:27  ,0:05:27  ,0:05:09  ,170.921875,174.0,107.20635527697834,163.0,166.0,--,85
5,00:05:34.088,00:05:34.088,1,1,2,0:05:34  ,0:05:34  ,0:05:10  ,170.546875,174.0,105.30441775414691,165.0,168.0,--,87
6,00:05:42.505,00:05:42.000,1,6,--,0:05:42  ,0:05:42  ,0:05:09  ,169.609375,172.0,103.28433901915486,167.0,170.0,--,88
7,00:05:33.457,00:05:33.000,1,--,11,0:05:33  ,0:05:33  ,0:05:18  ,170.3125,172.0,105.64887742883067,166.0,172.0,--,85
8,00:05:34.918,00:05:34.918,1,6,2,0:05:34  ,0:05:34  ,0:05:19  ,169.34375,172.0,105.78974968751218,170.0,174.0,--,88
9,00:02:29.495,00:02:29.495,0.44,2,--,0:05:43  ,0:05:43  ,0:05:28  ,169.125,172.0,103.2418904478999,170.0,173.0,--,39
Summary,00:47:02.829,00:46:59.302,8.44,30,76,0:05:34  ,0:05:34  ,0:04:56  ,169.5625,178.0,105.7309738822538,161.0,174.0,--,719
