Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:03:33.480,00:03:30.000,0.5,--,12,0:07:06  ,0:07:00  ,0:05:40  ,154.46875,165.0,90.97528758831243,132.0,148.0,--,42
2,00:03:12.737,00:03:12.737,0.5,--,36,0:06:25  ,0:06:25  ,0:06:05  ,163.125,169.0,95.41917039433291,138.0,146.0,--,42
3,00:03:21.435,00:03:21.435,0.5,5,--,0:06:42  ,0:06:42  ,0:06:05  ,164.21875,170.0,90.69087353757882,144.0,151.0,--,47
4,00:03:18.894,00:03:18.894,0.5,2,--,0:06:37  ,0:06:37  ,0:06:24  ,162.96875,165.0,92.55401098192878,145.0,150.0,--,46
5,00:03:20.897,00:03:20.897,0.5,--,2,0:06:41  ,0:06:41  ,0:06:14  ,161.5625,163.0,92.42878233036306,147.0,153.0,--,44
6,00:03:13.263,00:03:13.000,0.5,--,--,0:06:26  ,0:06:26  ,0:06:12  ,161.6875,165.0,96.0054949199731,147.0,150.0,--,44
7,00:03:30.522,00:03:30.522,0.5,14,--,0:07:01  ,0:07:01  ,0:06:28  ,161.1875,165.0,88.40817008857007,148.0,154.0,--,47
8,00:03:37.464,00:03:37.000,0.5,5,--,0:07:14  ,0:07:14  ,0:07:06  ,161.421875,165.0,85.46169183157055,148.0,155.0,--,48
9,00:03:32.815,00:03:32.815,0.5,--,--,0:07:05  ,0:07:05  ,0:06:55  ,160.703125,163.0,87.71920606551029,147.0,151.0,--,44
10,00:03:28.572,00:03:28.572,0.5,3,--,0:06:57  ,0:06:57  ,0:06:32  ,162.671875,165.0,88.42045871541796,150.0,155.0,--,45
11,00:03:13.488,00:03:13.488,0.5,--,9,0:06:26  ,0:06:26  ,0:06:21  ,162.484375,165.0,95.42355676402913,152.0,158.0,--,43
12,00:03:14.304,00:03:13.000,0.5,5,--,0:06:28  ,0:06:26  ,0:06:09  ,161.578125,163.0,95.55577682473239,155.0,162.0,--,44
13,00:03:03.765,00:03:03.765,0.5,--,5,0:06:07  ,0:06:07  ,0:05:54  ,161.390625,165.0,101.15332286027818,156.0,160.0,--,43
14,00:03:23.537,00:03:22.000,0.5,8,--,0:06:47  ,0:06:44  ,0:06:08  ,161.140625,163.0,91.46876945098134,155.0,160.0,--,48
15,00:03:12.163,00:03:12.163,0.5,--,--,0:06:24  ,0:06:24  ,0:06:12  ,161.453125,165.0,96.6952280056118,158.0,162.0,--,44
16,00:02:52.200,00:02:52.000,0.5,--,--,0:05:44  ,0:05:44  ,0:05:25  ,162.921875,167.0,106.9322526284765,160.0,166.0,--,43
17,00:02:39.331,00:02:39.000,0.5,5,5,0:05:18  ,0:05:18  ,0:05:00  ,163.90625,165.0,114.87498718002426,169.0,171.0,--,42
18,00:02:32.791,00:02:32.791,0.5,--,12,0:05:05  ,0:05:05  ,0:04:52  ,167.234375,170.0,117.40806457017261,169.0,175.0,--,41
19,00:02:21.914,00:02:21.914,0.5,--,14,0:04:43  ,0:04:43  ,0:04:18  ,173.25,180.0,122.0176806888713,175.0,180.0,--,38
20,00:02:50.859,00:02:50.859,0.5,4,--,0:05:41  ,0:05:41  ,0:04:25  ,167.734375,178.0,104.67942687037284,175.0,181.0,--,45
21,00:02:51.967,00:02:51.967,0.5,--,--,0:05:43  ,0:05:43  ,0:05:18  ,166.84375,169.0,104.56015279983377,170.0,173.0,--,44
22,00:02:46.057,00:02:46.000,0.5,3,--,0:05:32  ,0:05:32  ,0:05:07  ,168.1875,170.0,107.41633592229304,174.0,181.0,--,45
23,00:00:02.381,00:00:02.000,0.01,--,--,0:03:45  ,0:03:09  ,0:05:34  ,170.0,170.0,156.23687194358516,176.0,176.0,--,0
Summary,01:09:14.836,01:09:06.819,11.01,55,95,0:06:17  ,0:06:16  ,0:04:18  ,162.96875,180.0,97.42457492942918,154.0,181.0,--,969
