Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:03:25.986,00:03:25.986,0.5,--,14,0:06:52  ,0:06:51  ,0:05:20  ,155.078125,165.0,93.91458095204706,127.0,138.0,--,44
2,00:03:22.937,00:03:22.937,0.5,--,39,0:06:45  ,0:06:45  ,0:06:36  ,162.515625,170.0,90.96302698026001,132.0,144.0,--,39
3,00:03:20.537,00:03:20.000,0.5,5,--,0:06:41  ,0:06:40  ,0:06:08  ,162.578125,170.0,92.01627007058008,136.0,140.0,--,43
4,00:03:26.768,00:03:26.768,0.5,2,1,0:06:53  ,0:06:53  ,0:05:17  ,161.703125,163.0,89.72624714408182,140.0,143.0,--,48
5,00:03:15.296,00:03:15.000,0.5,--,--,0:06:30  ,0:06:29  ,0:06:06  ,161.640625,163.0,95.03364212778716,138.0,141.0,--,44
6,00:03:06.299,00:03:06.299,0.5,--,--,0:06:12  ,0:06:12  ,0:05:06  ,162.84375,165.0,98.88710107791502,139.0,144.0,--,44
7,00:03:25.511,00:03:25.000,0.5,9,5,0:06:51  ,0:06:50  ,0:06:39  ,161.734375,163.0,90.2576131061678,138.0,141.0,--,43
8,00:03:31.381,00:03:31.381,0.5,--,--,0:07:02  ,0:07:02  ,0:06:25  ,161.421875,164.0,87.9210621022512,142.0,146.0,--,44
9,00:03:31.388,00:03:31.000,0.5,4,--,0:07:02  ,0:07:02  ,0:06:44  ,163.046875,165.0,87.0419164387367,142.0,147.0,--,45
10,00:03:06.671,00:03:06.671,0.5,--,6,0:06:13  ,0:06:13  ,0:06:05  ,164.4375,167.0,97.73351602554625,138.0,141.0,--,39
11,00:03:11.393,00:03:11.393,0.5,--,4,0:06:22  ,0:06:22  ,0:05:57  ,164.390625,167.0,95.34943985347162,144.0,148.0,--,42
12,00:03:23.582,00:03:23.000,0.5,2,--,0:06:47  ,0:06:46  ,0:06:22  ,164.015625,167.0,89.84556691084342,143.0,148.0,--,41
13,00:03:30.997,00:03:30.997,0.5,1,4,0:07:01  ,0:07:01  ,0:06:08  ,163.046875,167.0,87.20321708959789,144.0,152.0,--,43
14,00:03:41.162,00:03:41.162,0.5,22,--,0:07:22  ,0:07:22  ,0:06:47  ,161.4375,165.0,84.02457365140418,150.0,157.0,--,50
15,00:01:04.117,00:01:03.000,0.15,9,--,0:07:08  ,0:07:01  ,0:06:44  ,162.734375,165.0,86.00312413452683,155.0,157.0,--,17
Summary,00:48:24.025,00:48:20.594,7.15,54,73,0:06:46  ,0:06:45  ,0:05:06  ,162.109375,170.0,91.1172515150579,140.0,157.0,--,626
