Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:02:53.194,00:02:53.194,0.5,102,115,0:05:46  ,0:05:46  ,0:04:52  ,167.3125,174.0,103.5285241560182,128.0,145.0,--,38
2,00:03:09.317,00:03:09.317,0.5,--,--,0:06:18  ,0:06:18  ,0:06:10  ,171.25,174.0,92.53394069698106,145.0,152.0,--,43
3,00:03:06.299,00:03:05.000,0.5,--,--,0:06:12  ,0:06:10  ,0:06:06  ,171.5625,174.0,93.86169102313573,147.0,151.0,--,43
4,00:03:08.097,00:03:08.000,0.5,5,--,0:06:16  ,0:06:16  ,0:06:10  ,171.796875,174.0,92.83764725360466,146.0,151.0,--,44
5,00:03:10.590,00:03:10.590,0.5,2,5,0:06:21  ,0:06:21  ,0:06:08  ,171.5625,176.0,91.74846074719086,146.0,150.0,--,45
6,00:03:06.308,00:03:06.000,0.5,--,3,0:06:12  ,0:06:12  ,0:05:21  ,172.4375,182.0,93.38089590523707,145.0,155.0,--,42
7,00:01:26.195,00:01:26.195,0.23,--,--,0:06:16  ,0:06:16  ,0:06:13  ,171.46875,174.0,92.92444526311871,150.0,153.0,--,21
8,00:00:20.000,00:00:19.000,0.09,--,--,0:03:33  ,0:03:22  ,0:03:06  ,194.375,208.0,144.81800925693327,155.0,165.0,--,5
9,00:02:30.000,00:02:30.000,0.38,--,--,0:06:32  ,0:06:32  ,0:03:06  ,169.765625,207.0,89.97816958122411,154.0,170.0,--,35
10,00:00:20.000,00:00:20.000,0.1,--,--,0:03:15  ,0:03:15  ,0:03:07  ,197.34375,212.0,155.50023892146675,152.0,159.0,--,5
11,00:02:30.000,00:02:24.000,0.36,2,--,0:06:52  ,0:06:36  ,0:03:07  ,160.234375,212.0,90.70962335446123,157.0,172.0,--,35
12,00:00:30.000,00:00:30.000,0.14,--,--,0:03:29  ,0:03:29  ,0:03:15  ,194.0625,205.0,147.6328502415459,150.0,152.0,--,8
13,00:02:30.000,00:02:30.000,0.39,4,--,0:06:28  ,0:06:28  ,0:03:16  ,167.59375,205.0,92.23255698769346,155.0,162.0,--,34
14,00:00:30.000,00:00:30.000,0.15,--,--,0:03:22  ,0:03:22  ,0:02:57  ,196.171875,212.0,150.96965539127837,149.0,151.0,--,8
15,00:02:30.000,00:02:30.000,0.37,--,--,0:06:44  ,0:06:44  ,0:03:05  ,166.765625,205.0,88.90081865454886,157.0,167.0,--,34
16,00:00:20.000,00:00:20.000,0.1,--,--,0:03:13  ,0:03:13  ,0:02:46  ,197.59375,219.0,156.56366066221534,154.0,160.0,--,5
17,00:02:30.000,00:02:30.000,0.38,--,4,0:06:31  ,0:06:31  ,0:02:55  ,168.109375,217.0,91.07641712752115,161.0,171.0,--,35
18,00:00:20.000,00:00:20.000,0.1,6,--,0:03:10  ,0:03:10  ,0:02:48  ,183.0,218.0,172.1147505963435,157.0,160.0,--,5
19,00:02:30.000,00:02:30.000,0.37,--,--,0:06:49  ,0:06:49  ,0:02:48  ,164.421875,218.0,89.15845053691913,161.0,175.0,--,36
20,00:03:19.314,00:03:19.314,0.5,--,2,0:06:38  ,0:06:38  ,0:06:26  ,167.4375,170.0,89.89400481485197,148.0,152.0,--,43
21,00:03:12.360,00:03:12.000,0.5,--,3,0:06:24  ,0:06:24  ,0:06:18  ,168.84375,172.0,92.36799054955698,155.0,158.0,--,44
22,00:03:10.686,00:03:10.686,0.5,--,2,0:06:21  ,0:06:21  ,0:06:09  ,169.390625,172.0,92.8780449376575,157.0,160.0,--,45
23,00:00:17.640,00:00:17.000,0.05,--,--,0:06:18  ,0:06:04  ,0:06:06  ,170.9375,172.0,92.8055337157034,156.0,157.0,--,4
24,00:00:21.734,00:00:21.734,0.06,--,--,0:05:55  ,0:05:55  ,0:06:06  ,171.640625,172.0,98.3852475781673,158.0,159.0,--,5
Summary,00:47:41.734,00:47:32.030,7.78,120,134,0:06:07  ,0:06:06  ,0:02:46  ,170.109375,219.0,95.50452650389263,150.0,175.0,--,662
