Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:03:04.084,00:03:04.000,0.5,6,16,0:06:08  ,0:06:08  ,0:05:54  ,163.84375,170.0,99.46615580853917,127.0,146.0,--,36
2,00:02:55.910,00:02:55.910,0.5,--,44,0:05:51  ,0:05:51  ,0:05:41  ,166.640625,174.0,102.3410412411899,142.0,151.0,--,42
3,00:03:18.044,00:03:18.044,0.5,6,--,0:06:36  ,0:06:36  ,0:05:44  ,165.90625,170.0,91.30547167861522,148.0,155.0,--,49
4,00:03:05.111,00:03:05.000,0.5,--,--,0:06:10  ,0:06:10  ,0:05:54  ,167.65625,170.0,96.66500940725207,152.0,157.0,--,45
5,00:03:05.456,00:03:05.000,0.5,--,--,0:06:10  ,0:06:10  ,0:05:50  ,166.140625,169.0,97.36537507682831,155.0,158.0,--,43
6,00:02:57.123,00:02:57.000,0.5,--,--,0:05:54  ,0:05:54  ,0:05:45  ,166.6875,170.0,101.6115929020004,155.0,158.0,--,44
7,00:03:01.342,00:03:01.342,0.5,9,4,0:06:02  ,0:06:02  ,0:05:49  ,166.015625,170.0,99.6492192084479,156.0,159.0,--,46
8,00:03:27.304,00:03:26.000,0.5,--,--,0:06:54  ,0:06:52  ,0:06:09  ,165.0,169.0,87.70606503914075,155.0,160.0,--,48
9,00:03:19.528,00:03:19.000,0.5,5,--,0:06:39  ,0:06:37  ,0:06:25  ,165.875,169.0,90.64345893491415,155.0,161.0,--,45
10,00:03:01.552,00:03:01.552,0.5,--,12,0:06:03  ,0:06:03  ,0:06:00  ,165.390625,167.0,99.9100840115161,153.0,158.0,--,41
11,00:03:15.012,00:03:15.000,0.5,5,2,0:06:30  ,0:06:29  ,0:06:16  ,164.21875,167.0,93.67790960112545,156.0,160.0,--,47
12,00:03:15.244,00:03:15.000,0.5,--,--,0:06:30  ,0:06:29  ,0:06:05  ,162.765625,167.0,94.40192724864579,161.0,166.0,--,50
13,00:03:00.054,00:03:00.054,0.5,--,1,0:06:00  ,0:06:00  ,0:06:08  ,165.71875,170.0,100.54184023922825,158.0,162.0,--,45
14,00:03:05.536,00:03:05.000,0.5,--,--,0:06:11  ,0:06:10  ,0:05:54  ,165.671875,169.0,97.59875743220532,156.0,159.0,--,45
15,00:01:08.700,00:01:08.700,0.17,--,--,0:06:38  ,0:06:38  ,0:05:51  ,166.09375,167.0,90.67852206171746,159.0,163.0,--,17
16,00:03:17.880,00:03:17.000,0.5,6,--,0:06:35  ,0:06:34  ,0:06:26  ,166.890625,169.0,90.84214935704495,159.0,163.0,--,47
17,00:03:15.385,00:03:15.385,0.5,6,7,0:06:30  ,0:06:30  ,0:06:28  ,166.75,170.0,92.07976560923501,164.0,177.0,--,48
18,00:03:06.143,00:03:06.000,0.5,--,5,0:06:12  ,0:06:12  ,0:05:50  ,166.25,169.0,96.94220175493697,155.0,159.0,--,44
19,00:00:14.852,00:00:14.852,0.04,--,--,0:06:19  ,0:06:19  ,0:06:21  ,166.859375,167.0,94.68986843183849,157.0,157.0,--,3
Summary,00:54:54.260,00:54:49.839,8.71,43,92,0:06:18  ,0:06:17  ,0:05:41  ,165.734375,174.0,95.73616275781087,154.0,177.0,--,785
