Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:03:00.227,00:03:00.000,0.5,--,--,0:06:00  ,0:06:00  ,0:05:24  ,164.109375,170.0,101.43036715118305,145.0,154.0,--,45
2,00:02:45.690,00:02:45.690,0.5,--,36,0:05:31  ,0:05:31  ,0:05:28  ,166.828125,174.0,108.53146907634661,151.0,156.0,--,42
3,00:02:59.688,00:02:59.688,0.5,4,--,0:05:59  ,0:05:59  ,0:05:16  ,166.765625,172.0,100.11418952589743,152.0,158.0,--,45
4,00:02:48.731,00:02:48.731,0.5,--,--,0:05:37  ,0:05:37  ,0:05:20  ,168.015625,170.0,105.82217786837211,162.0,167.0,--,45
5,00:02:51.446,00:02:50.000,0.5,5,--,0:05:42  ,0:05:40  ,0:05:37  ,168.65625,172.0,103.75080141654145,162.0,169.0,--,42
6,00:02:57.019,00:02:57.000,0.5,15,--,0:05:53  ,0:05:54  ,0:05:45  ,168.0625,170.0,100.8394710651888,165.0,171.0,--,47
7,00:02:56.133,00:02:56.133,0.5,--,--,0:05:52  ,0:05:52  ,0:05:32  ,166.0,170.0,102.605926246254,163.0,166.0,--,45
8,00:02:48.890,00:02:48.890,0.5,--,--,0:05:37  ,0:05:37  ,0:05:38  ,167.90625,170.0,105.79142287329174,161.0,165.0,--,42
9,00:02:55.486,00:02:55.000,0.5,--,--,0:05:51  ,0:05:50  ,0:05:29  ,167.5625,172.0,102.0239108714049,164.0,168.0,--,45
10,00:02:53.646,00:02:53.646,0.5,--,3,0:05:47  ,0:05:47  ,0:05:31  ,167.4375,172.0,103.1819544460173,166.0,171.0,--,45
11,00:02:52.011,00:02:52.000,0.5,5,7,0:05:43  ,0:05:44  ,0:05:32  ,166.984375,169.0,104.44537045892494,164.0,168.0,--,45
12,00:02:56.080,00:02:56.000,0.5,5,6,0:05:52  ,0:05:52  ,0:05:47  ,167.40625,170.0,101.77463478563833,166.0,170.0,--,43
13,00:02:33.001,00:02:33.000,0.5,--,--,0:05:05  ,0:05:06  ,0:04:52  ,171.765625,174.0,114.15388891062213,173.0,176.0,--,43
14,00:02:29.666,00:02:29.000,0.5,4,--,0:04:59  ,0:04:58  ,0:04:40  ,172.140625,176.0,116.44335941307817,176.0,180.0,--,44
15,00:02:24.940,00:02:24.940,0.5,--,--,0:04:49  ,0:04:49  ,0:04:42  ,173.859375,176.0,119.05150127473976,175.0,178.0,--,42
16,00:02:26.443,00:02:26.443,0.5,--,5,0:04:52  ,0:04:52  ,0:04:42  ,174.921875,178.0,117.11392434419,175.0,179.0,--,42
17,00:02:29.623,00:02:29.000,0.5,6,--,0:04:59  ,0:04:58  ,0:04:47  ,175.296875,178.0,114.37963839719816,178.0,180.0,--,44
18,00:02:26.673,00:02:26.673,0.5,--,5,0:04:53  ,0:04:53  ,0:04:46  ,175.53125,178.0,116.52433198901522,180.0,183.0,--,44
19,00:02:59.499,00:02:59.499,0.5,4,--,0:05:58  ,0:05:58  ,0:04:56  ,166.890625,174.0,100.14454491316629,172.0,182.0,--,49
20,00:02:49.335,00:02:49.000,0.5,--,--,0:05:38  ,0:05:38  ,0:05:23  ,168.703125,172.0,105.01500998877458,165.0,171.0,--,43
21,00:03:07.626,00:03:07.000,0.5,--,--,0:06:15  ,0:06:14  ,0:05:44  ,167.765625,170.0,95.30709653504029,165.0,171.0,--,47
22,00:02:54.218,00:02:54.000,0.5,--,19,0:05:48  ,0:05:48  ,0:05:39  ,167.9375,170.0,102.53698454819275,161.0,164.0,--,42
23,00:02:47.294,00:02:47.294,0.5,4,3,0:05:34  ,0:05:34  ,0:05:18  ,169.375,172.0,105.8745469037502,167.0,170.0,--,43
24,00:02:48.663,00:02:48.000,0.5,--,--,0:05:37  ,0:05:36  ,0:05:14  ,168.671875,170.0,105.45296025065016,171.0,180.0,--,45
25,00:02:57.402,00:02:57.402,0.5,2,2,0:05:54  ,0:05:54  ,0:05:33  ,168.453125,172.0,100.38843609442863,168.0,175.0,--,45
26,00:02:53.710,00:02:53.710,0.5,--,--,0:05:47  ,0:05:47  ,0:05:29  ,168.296875,170.0,102.61724852415794,170.0,174.0,--,45
27,00:03:05.264,00:03:05.000,0.5,--,--,0:06:10  ,0:06:10  ,0:05:34  ,166.828125,169.0,97.06461396498725,170.0,172.0,--,47
28,00:02:59.228,00:02:59.000,0.5,8,5,0:05:58  ,0:05:58  ,0:05:41  ,167.828125,170.0,99.73570485414463,167.0,173.0,--,43
29,00:02:52.160,00:02:52.000,0.5,--,3,0:05:44  ,0:05:44  ,0:05:25  ,168.265625,170.0,103.5603688332082,165.0,169.0,--,44
30,00:02:58.641,00:02:58.641,0.5,--,4,0:05:57  ,0:05:57  ,0:05:41  ,167.90625,170.0,100.0168645351208,169.0,172.0,--,45
31,00:02:53.386,00:02:53.000,0.5,3,--,0:05:46  ,0:05:46  ,0:05:38  ,168.1875,170.0,102.87586694014752,169.0,171.0,--,43
32,00:02:47.010,00:02:47.000,0.5,--,--,0:05:34  ,0:05:34  ,0:04:58  ,168.53125,170.0,106.58555501484635,168.0,172.0,--,42
33,00:01:23.541,00:01:23.541,0.25,--,--,0:05:30  ,0:05:30  ,0:05:10  ,169.421875,172.0,107.17924735215836,169.0,171.0,--,20
Summary,01:31:52.370,01:31:45.921,16.25,65,97,0:05:39  ,0:05:38  ,0:04:40  ,168.75,178.0,104.79700776073548,166.0,183.0,--,1433
