Intervalle,Heure,Temps de déplacement,Distance,Gain d'altitude,Perte d'altitude,Allure moyenne,Allure moyenne en déplacement,Meilleure allure,Cadence de course moyenne,Cadence de course maximale,Longueur moyenne des foulées,Fréquence cardiaque moy.,Fréquence cardiaque maximale,Température moyenne,Calories
1,00:05:56.295,00:05:56.000,1,--,53,0:05:56  ,0:05:56  ,0:05:17  ,159.921875,171.0,105.30127584721049,131.0,154.0,--,72
2,00:05:45.509,00:05:38.000,1,8,0,0:05:45  ,0:05:38  ,0:05:08  ,157.578125,172.0,110.20364366891711,150.0,160.0,--,84
3,00:05:24.678,00:05:24.000,1,8,9,0:05:24  ,0:05:23  ,0:05:12  ,168.046875,172.0,109.96840739768446,155.0,159.0,--,82
4,00:05:18.710,00:05:18.710,1,3,3,0:05:18  ,0:05:18  ,0:05:02  ,168.1875,170.0,111.93395693121042,166.0,182.0,--,86
5,00:05:28.000,00:05:28.000,1,--,1,0:05:27  ,0:05:27  ,0:04:58  ,168.109375,170.0,108.81417485984508,164.0,168.0,--,88
6,00:05:38.828,00:05:38.828,1,9,--,0:05:38  ,0:05:38  ,0:05:12  ,168.28125,172.0,105.22918941760986,167.0,172.0,--,91
7,00:05:24.502,00:05:24.000,1,--,13,0:05:24  ,0:05:23  ,0:05:13  ,168.484375,172.0,109.74234154178308,163.0,169.0,--,86
8,00:05:26.994,00:05:26.994,1,5,2,0:05:27  ,0:05:26  ,0:05:12  ,168.671875,172.0,108.7849483067184,165.0,169.0,--,86
9,00:05:37.683,00:05:37.683,1,1,--,0:05:37  ,0:05:37  ,0:05:25  ,168.40625,172.0,105.5076207878062,162.0,170.0,--,86
10,00:05:33.136,00:05:33.000,1,7,6,0:05:33  ,0:05:33  ,0:05:13  ,168.78125,172.0,106.71009398997187,160.0,166.0,--,81
11,00:05:24.851,00:05:24.851,1,5,5,0:05:24  ,0:05:24  ,0:05:12  ,169.078125,172.0,109.23947435211463,165.0,171.0,--,84
12,00:05:21.543,00:05:21.000,1,1,2,0:05:21  ,0:05:20  ,0:05:07  ,169.921875,174.0,109.81531212938035,167.0,173.0,--,84
13,00:00:04.346,00:00:04.346,0.02,--,--,0:03:37  ,0:03:37  ,0:05:26  ,170.0,170.0,162.09630105540734,168.0,168.0,--,1
Summary,01:06:25.075,01:06:15.412,12.02,47,94,0:05:31  ,0:05:30  ,0:04:58  ,166.859375,174.0,108.44995747573887,159.0,182.0,--,1011
